,Male: 16-24: LTHS,Male: 16-24: HS,Male: 16-24: Some college,Male: 16-24: College,Male: 16-24: Advanced,Male: 16-24: LTHS or HS,Male: 16-24: College or Advanced,Male: 25-34: LTHS,Male: 25-34: HS,Male: 25-34: Some college,Male: 25-34: College,Male: 25-34: Advanced,Male: 25-34: LTHS or HS,Male: 25-34: College or Advanced,Male: 35-44: LTHS,Male: 35-44: HS,Male: 35-44: Some college,Male: 35-44: College,Male: 35-44: Advanced,Male: 35-44: LTHS or HS,Male: 35-44: College or Advanced,Male: 45-54: LTHS,Male: 45-54: HS,Male: 45-54: Some college,Male: 45-54: College,Male: 45-54: Advanced,Male: 45-54: LTHS or HS,Male: 45-54: College or Advanced,Male: 55-64: LTHS,Male: 55-64: HS,Male: 55-64: Some college,Male: 55-64: College,Male: 55-64: Advanced,Male: 55-64: LTHS or HS,Male: 55-64: College or Advanced,Male: 65+: LTHS,Male: 65+: HS,Male: 65+: Some college,Male: 65+: College,Male: 65+: Advanced,Male: 65+: LTHS or HS,Male: 65+: College or Advanced,Male: 16+: LTHS,Male: 16+: HS,Male: 16+: Some college,Male: 16+: College,Male: 16+: Advanced,Male: 16+: LTHS or HS,Male: 16+: College or Advanced,Male: 25-54: LTHS,Male: 25-54: HS,Male: 25-54: Some college,Male: 25-54: College,Male: 25-54: Advanced,Male: 25-54: LTHS or HS,Male: 25-54: College or Advanced,Female: 16-24: LTHS,Female: 16-24: HS,Female: 16-24: Some college,Female: 16-24: College,Female: 16-24: Advanced,Female: 16-24: LTHS or HS,Female: 16-24: College or Advanced,Female: 25-34: LTHS,Female: 25-34: HS,Female: 25-34: Some college,Female: 25-34: College,Female: 25-34: Advanced,Female: 25-34: LTHS or HS,Female: 25-34: College or Advanced,Female: 35-44: LTHS,Female: 35-44: HS,Female: 35-44: Some college,Female: 35-44: College,Female: 35-44: Advanced,Female: 35-44: LTHS or HS,Female: 35-44: College or Advanced,Female: 45-54: LTHS,Female: 45-54: HS,Female: 45-54: Some college,Female: 45-54: College,Female: 45-54: Advanced,Female: 45-54: LTHS or HS,Female: 45-54: College or Advanced,Female: 55-64: LTHS,Female: 55-64: HS,Female: 55-64: Some college,Female: 55-64: College,Female: 55-64: Advanced,Female: 55-64: LTHS or HS,Female: 55-64: College or Advanced,Female: 65+: LTHS,Female: 65+: HS,Female: 65+: Some college,Female: 65+: College,Female: 65+: Advanced,Female: 65+: LTHS or HS,Female: 65+: College or Advanced,Female: 16+: LTHS,Female: 16+: HS,Female: 16+: Some college,Female: 16+: College,Female: 16+: Advanced,Female: 16+: LTHS or HS,Female: 16+: College or Advanced,Female: 25-54: LTHS,Female: 25-54: HS,Female: 25-54: Some college,Female: 25-54: College,Female: 25-54: Advanced,Female: 25-54: LTHS or HS,Female: 25-54: College or Advanced
1979,4.34030629694,3.17754298449,2.89562344551,0.516127375886,0.0773487554397,7.5178489089,0.593476137146,1.45781273022,3.27996090055,2.72701792419,1.91836524755,0.977822486311,4.73777391016,2.89618764073,1.61779560149,2.4326261133,1.3977220282,1.0187623091,0.780446827412,4.05042134225,1.79920922965,2.16268114746,2.12350785732,0.979643967003,0.821944512427,0.518583133817,4.28618863225,1.34052773938,2.44846902788,1.8924549222,0.815524812788,0.530436169356,0.300651881844,4.34092395008,0.831088144332,3.5008136183,1.12883923575,0.539343757555,0.384212308563,0.23871876765,4.62965257466,0.622931076214,15.5278787017,14.0349313617,9.35487523675,5.18984794617,2.89357192814,29.5628100634,8.08342024684,5.23828975856,7.83609449863,5.10438382626,3.75907234848,2.27685235441,13.0743846297,6.03592470288,4.06830124557,3.6569904536,3.02714444697,0.611089449376,0.0509481178597,7.72529169917,0.662037590519,1.67701970786,4.43314649165,2.56162285805,1.74487046897,0.514059141278,6.11016564071,2.25892942399,1.77882686257,3.39399278164,1.39686781913,0.845415890217,0.3041312797,5.17282001674,1.14954710007,2.15544998646,3.14745381474,1.04968445376,0.57370509021,0.209462014027,5.3029038012,0.78316712752,2.62934211642,2.72615589201,0.872687995434,0.435885274783,0.148069253191,5.35549856722,0.583954481408,4.75619472563,2.0475288853,0.866866484284,0.508769368753,0.145593727939,6.80372342467,0.654363119975,17.0651346445,19.4052681327,9.77487415075,4.71973530948,1.37226358056,36.4704012871,6.09199889004,5.61129674315,10.9745934606,5.00817485154,3.16399149597,1.02765252814,16.5858879685,4.19164411724
1980,4.28839698434,3.14980223775,2.83858589828,0.498095853254,0.0825730909128,7.43819922209,0.580668915063,1.47874578834,3.45261245966,2.76724044234,1.93744134158,0.967700220644,4.93135787547,2.90514137596,1.56536586583,2.46242545545,1.40595557168,1.09433364123,0.800034496933,4.02779132128,1.89436804503,2.0663138479,2.08557136357,0.987141113728,0.793983507901,0.518834916875,4.15188521147,1.31281837821,2.36615873873,1.87097080052,0.829708669335,0.569339748472,0.324235134758,4.23712991178,0.893574859947,3.45052294433,1.20006520301,0.556442327797,0.397832877934,0.236623291858,4.65058796108,0.634456193075,15.2155056596,14.2214462161,9.38507467508,5.29102683067,2.93000098318,29.4369518757,8.22102800012,5.11042587459,8.00060927868,5.16033731401,3.82575839758,2.28656958789,13.1110340357,6.1123277992,3.98655608296,3.57058532536,3.02564240992,0.605854950845,0.0602971063927,7.5571410358,0.666152080521,1.6412248835,4.51296381652,2.61951386929,1.81867498904,0.560474814847,6.15418888628,2.37914975733,1.72241423279,3.35621647537,1.47030651569,0.894208997488,0.338870799169,5.07863126695,1.23307984322,2.06257551908,3.09331454337,1.00880572572,0.581693043932,0.20393896848,5.15589043498,0.785632058978,2.52901948988,2.83268801868,0.86162192747,0.429336493835,0.149843061808,5.36170750856,0.579179544002,4.75119017065,2.13458370417,0.865445658565,0.499728415161,0.149108888581,6.8857729435,0.648837303743,16.6929811239,19.5003524423,9.85133498907,4.82949614525,1.46253360435,36.1933350563,6.29203021526,5.4262150079,10.9624959528,5.09862601757,3.2945767045,1.1032845825,16.3887098432,4.397861287
1981,4.21175099909,3.12741026282,2.78931576759,0.466918107122,0.0683310325257,7.33916163445,0.535249197856,1.45806157961,3.6287009716,2.82171498984,1.95565354079,0.944465398788,5.08676283062,2.90011912584,1.51052903384,2.4879982695,1.4480737038,1.14508010447,0.871201790869,3.99852693081,2.01628189534,1.90859548748,2.06342134625,1.00722974166,0.810102932155,0.524809025228,3.97201739252,1.33491186425,2.27750781924,1.85705460608,0.805990025401,0.614621397108,0.361577933654,4.13456261158,0.976199377328,3.38328815997,1.26090310514,0.57290350087,0.409611687064,0.245879660361,4.64419163764,0.655491324142,14.7497326136,14.4254893064,9.44522693753,5.40198795497,3.01626510918,29.17522192,8.41825306416,4.87718619406,8.18011909723,5.27701787651,3.91083657742,2.34047640115,13.0573064089,6.2513127923,3.88732217252,3.52264046669,3.00481710583,0.573114911094,0.0553035410121,7.40996226668,0.628418428823,1.6255248338,4.54862043262,2.76206471026,1.81928388774,0.574030680582,6.17414601147,2.39331442863,1.63142103702,3.41553799808,1.52937071398,0.973961502314,0.381899019703,5.04695884883,1.35586056858,1.97487417608,3.00783608109,1.01081943139,0.573251256719,0.22061439231,4.9827106297,0.793865602463,2.47249901295,2.81854234636,0.884399004281,0.429464224726,0.162735243794,5.29104173183,0.592199433595,4.74189519882,2.22019441426,0.895236246288,0.488413916901,0.143050192855,6.96208998561,0.631464086473,16.3335353136,19.5333704352,10.0867077708,4.8574898392,1.5376332216,35.8669102192,6.39512315392,5.2318200469,10.971994698,5.30225522816,3.36649641395,1.17654418573,16.2038162351,4.54304069281
1982,4.00872305036,3.10784261674,2.75264661759,0.478585343808,0.071657175431,7.1165651083,0.550242559984,1.4285389334,3.72890606523,2.83982735127,1.94964502007,0.918634515256,5.15744537115,2.86827925593,1.47616574541,2.55452170968,1.57375484705,1.23215690255,0.918783899397,4.03068736196,2.15094089508,1.74388606101,2.08010021597,0.982163846493,0.836720131338,0.555350072682,3.82398627698,1.39207020402,2.19190549105,1.88178177923,0.79792086035,0.633856328204,0.374860153534,4.07368727028,1.00871650502,3.30584459007,1.35334692895,0.58769704774,0.424610869959,0.256719463505,4.65919114649,0.681330310181,14.1550645232,14.7064998746,9.5340102911,5.5555742234,3.09600513428,28.8615614176,8.65157917142,4.64859083295,8.36352854967,5.39574623108,4.01852205396,2.39276848733,13.0121201277,6.41129016876,3.70822846889,3.39808389544,3.04137896746,0.572608597577,0.0531723198947,7.10631236434,0.625780969858,1.57511644065,4.5990396291,2.77610663325,1.83761678636,0.620677182451,6.17415569723,2.45829373598,1.59196443856,3.49455177784,1.64263378829,1.05463834479,0.426846696064,5.0865162164,1.48148508742,1.84481665492,2.96658743173,1.03545617312,0.581903150305,0.22721036803,4.81140464544,0.809113495052,2.37598214298,2.84131020308,0.896560959518,0.464826030657,0.164657551795,5.21729253232,0.629483535886,4.60509695113,2.37981472164,0.912028364837,0.529006123543,0.156086031348,6.98491185904,0.685092201456,15.7012060285,19.679389894,10.3041663766,5.04059903324,1.64865013212,35.3805929422,6.68924897909,5.01189753413,11.0601790249,5.45419678092,3.47415804863,1.27473426983,16.0720765591,4.74889278412
1983,3.86626236141,2.98161562532,2.76003759354,0.493184104562,0.0793800398242,6.84787780046,0.572564126924,1.42589062452,3.7811499089,2.82024834305,1.95893347263,0.95401359722,5.20704090595,2.91294697672,1.39420609921,2.63793524355,1.662308909,1.36897675693,0.983889214694,4.03214097023,2.35286597162,1.60924624652,2.08104718477,1.00618200377,0.835257396102,0.572438817471,3.69029343128,1.40769621357,2.13282741606,1.8397750333,0.820310227573,0.649779522792,0.408105179667,3.97260263562,1.05788474903,3.24399806559,1.43283978105,0.607208348811,0.432139728218,0.271489773877,4.67683747411,0.703629478812,13.6724308133,14.7543638945,9.67629402876,5.73827065527,3.26931662858,28.4267932177,9.00758728385,4.42934297025,8.50013270974,5.48873879015,4.16316762567,2.51034162939,12.9294753075,6.67350888252,3.51772867143,3.31526137888,2.98816785216,0.59337192215,0.052363058785,6.83299005032,0.645734975114,1.52952317148,4.50461059809,2.86650639027,1.92937664688,0.615776889026,6.03413432837,2.54515334964,1.52412988245,3.57069000602,1.76858324558,1.15525703877,0.4727630876,5.09481988847,1.6280202195,1.72312185168,2.95934602618,1.05140125379,0.592951476574,0.228583603166,4.68246825039,0.821535103023,2.29449886829,2.84509882331,0.913097616285,0.459509948269,0.176670809742,5.13959750533,0.636180769652,4.54121865332,2.48306430876,0.939444173127,0.544132106006,0.167089200113,7.02428296208,0.711221294478,15.1302203536,19.6780726314,10.5272017419,5.27459904552,1.71324647963,34.8082900047,6.98784515262,4.77677509189,11.0346466303,5.68649098277,3.67758497596,1.31712350994,15.8114224672,4.99470867217
1984,3.65974679589,2.90207862854,2.76581030339,0.489786081016,0.0741132709663,6.56182542443,0.563899381086,1.45490793511,3.94256711006,2.8073919937,1.96776855737,0.907509867102,5.39747476578,2.87527814507,1.29627389833,2.62711253017,1.83835681528,1.45303839818,1.08344573528,3.9233867079,2.53648422658,1.55686410144,2.11313664913,1.04095563293,0.795928202569,0.553210452199,3.67000065744,1.34913856164,2.02655568719,1.84034164995,0.844572950155,0.668002199382,0.412002438679,3.8668975234,1.08000459149,3.18021327257,1.49613767862,0.646457262337,0.445809401572,0.273445271887,4.67635095119,0.719254743308,13.1745621562,14.9213761091,9.94354486465,5.82033284009,3.30372713506,28.0959367752,9.12405997515,4.30804602802,8.68281647563,5.68670406938,4.21673506498,2.54416596144,12.9908621311,6.76090046763,3.33082079887,3.14111933112,3.02386432886,0.59439856559,0.0551705190446,6.47193938494,0.64956904389,1.49767808616,4.53157611191,2.89728101343,1.98577195406,0.617481488734,6.02925419807,2.60325353593,1.44965769723,3.6503508687,1.87765993178,1.25313289464,0.533974915743,5.1000084728,1.78710799664,1.65891051292,2.8978170827,1.07371676713,0.600396515802,0.2610163996,4.55672778189,0.861412845552,2.13879682124,2.94444933534,0.909766927361,0.466523366049,0.167255778797,5.08324615657,0.633779214695,4.47007529438,2.61160489172,0.96281664446,0.538215972483,0.164827017579,7.08167999983,0.703042978421,14.5459383726,19.7769194841,10.7451058924,5.43843954802,1.79972611368,34.3228548765,7.23816454411,4.60624620318,11.0797442496,5.84865771234,3.83930131793,1.41247278079,15.6859904528,5.25177419186
1985,3.63362953067,2.66308747232,2.68489327282,0.482776528224,0.0687895866577,6.29671663046,0.551566109061,1.48507338017,4.06487733126,2.72381417453,1.98165457696,0.850434415042,5.54995127022,2.83208917826,1.29031352699,2.69352905452,1.91937442869,1.54625009745,1.08363050967,3.98384258151,2.62988060713,1.50682143867,2.11877003312,1.04707637802,0.820833723992,0.564742274582,3.62559147179,1.38557581231,1.98956448585,1.84332523495,0.849179178476,0.687683420256,0.425980146974,3.83289009333,1.11366352066,3.12260705978,1.55750140548,0.676413392648,0.471766339615,0.299260369502,4.68010865152,0.7710267324,13.0280092359,14.9410903454,9.90075021982,5.9909645468,3.29283699393,27.9691040516,9.28380191326,4.28220815957,8.87717679143,5.69026470184,4.34873849154,2.4988071993,13.1593853235,6.84754624963,3.29780504107,2.96051483601,2.9336836189,0.607213145122,0.0486309931148,6.25831931829,0.655844109133,1.49172525853,4.61321957409,2.91752982885,1.99022628367,0.617656623945,6.10494501889,2.60788276792,1.41471885145,3.69195602834,2.01989263296,1.27801289782,0.613609421998,5.10667525232,1.89162231982,1.5534946695,2.90629453957,1.08749149367,0.626736227423,0.284531340003,4.45978939533,0.911267567426,2.07662563771,2.88020260632,0.918107200414,0.490521173924,0.177330733277,4.95682843029,0.667851883918,4.38210144639,2.70567834377,0.996701605618,0.552289979532,0.158031785395,7.0877790451,0.710321730003,14.2164707184,19.7578653693,10.8734063804,5.5449988693,1.89979095012,33.9743405581,7.44479075074,4.45993877947,11.2114705145,6.02491386235,3.89497540891,1.51579743251,15.6714096665,5.41077256203
1986,3.54180857539,2.62027010322,2.58286837488,0.46575544402,0.0562746776268,6.16207942367,0.522030098364,1.51402475312,4.19378578663,2.74969190359,2.00507957488,0.829511974007,5.70781081915,2.83459164202,1.24307628721,2.72051673383,2.07054708153,1.62867363542,1.09582813457,3.96359339356,2.72450186312,1.43870254979,2.07749884576,1.08341304585,0.849980954081,0.60522146523,3.51620130241,1.45520241931,1.90900955349,1.82411763817,0.847810599953,0.675949314609,0.421983469278,3.73312756419,1.09793283045,3.04602757096,1.61139648408,0.717709911987,0.501850666478,0.328632560559,4.6574242413,0.83048325032,12.6926511526,15.0475874543,10.0520409644,6.1272893101,3.33745256066,27.740240097,9.46474224329,4.19580377638,8.9918024838,5.90365193784,4.48373407125,2.53056176007,13.1876066327,7.01429545879,3.2061804086,2.84284465015,2.88677252829,0.575757445768,0.0448542530648,6.04902468622,0.620611710474,1.51745397598,4.58929650486,3.00083383918,2.01481282711,0.592661974952,6.10675029457,2.60747466236,1.33448243141,3.74593809247,2.13285069913,1.3528729789,0.651117693633,5.08042089641,2.00399048626,1.48383509368,2.93360035866,1.12036727369,0.637157633901,0.303074810654,4.41743582487,0.940232444555,1.97140835226,2.81533468515,0.965000409633,0.479117920622,0.187023589388,4.78674322367,0.666141463444,4.3096549809,2.76044756174,1.00958524272,0.563931232318,0.175165617839,7.0701032877,0.739096803591,13.8230159879,19.687461853,11.115410924,5.62364943326,1.95389781147,33.510479331,7.57754817605,4.33577150106,11.2688355148,6.25405237079,4.00484316051,1.54685443267,15.6046062708,5.55169805884
1987,3.55853065848,2.39213183522,2.53998227417,0.475098844618,0.0522724469192,5.95066323876,0.527371279895,1.55213838443,4.24106270075,2.71868091077,1.99910532683,0.81072896719,5.79320117831,2.80983410776,1.19266733527,2.80304346234,2.15903874487,1.71322915703,1.13029666245,3.99571023881,2.84352581948,1.36725595221,2.09361501038,1.13298427314,0.853831414133,0.648066960275,3.46087105572,1.50189837441,1.80932898074,1.81219056249,0.840725935996,0.660010660067,0.457602925599,3.62151935697,1.1176135391,2.98188775778,1.70718450099,0.741355121136,0.519628915936,0.339157204144,4.68907244503,0.858786143363,12.461809814,15.0492280722,10.132766515,6.22090399265,3.43812517822,27.5110393763,9.6590295434,4.11206185818,9.13772061467,6.01070448756,4.56616543233,2.58909240365,13.2497832179,7.15525820851,3.21899689734,2.64031775296,2.84947175533,0.552573800087,0.0434943969594,5.85931502283,0.596068194136,1.49214891717,4.62996661663,2.98369266093,2.04144641757,0.589288119227,6.1221152544,2.6307342574,1.29938973114,3.74923683703,2.21925526857,1.44726932049,0.708690937608,5.0486266613,2.15596016496,1.41413342208,2.89242062718,1.22130447999,0.659412890673,0.332535547204,4.30655404925,0.991948414594,1.88818220049,2.74711195379,0.952828116715,0.493326364085,0.195337552577,4.63529452682,0.688663916662,4.1907440871,2.90924198925,1.0326241143,0.589470146224,0.181683141273,7.09998607635,0.771153345704,13.5035961866,19.5682942867,11.259175837,5.7834982872,2.0510295406,33.0718934536,7.83452838659,4.20567207038,11.271622777,6.42425194383,4.1481282562,1.63051467389,15.47729671,5.77864274383
1988,3.44835594296,2.29067765176,2.51732245088,0.447755400091,0.0626140797976,5.73903396726,0.510369474068,1.5920938924,4.27061878145,2.62738540769,1.97945889086,0.817383360118,5.86271286011,2.79684215784,1.19471410289,2.87288874388,2.19197496772,1.76030714065,1.14515349269,4.06760275364,2.90546044707,1.31980571896,2.14478578418,1.17574278265,0.904720462859,0.729130906984,3.46459150314,1.63385141641,1.7601788044,1.77162084728,0.80533977598,0.671226764098,0.478370208293,3.53179946542,1.14959692582,2.91769634932,1.77932865918,0.753090297803,0.53841532208,0.356974732131,4.69702519476,0.895390193909,12.2328467667,15.1299223304,10.0708559155,6.30188435316,3.58962677419,27.3627638817,9.89151149988,4.10661362112,9.28829312325,5.99510297179,4.64448668063,2.69166771322,13.3949056268,7.33615383506,3.07766851038,2.52542439848,2.8407253325,0.544153153896,0.0513058679644,5.60309328139,0.595459062606,1.44381569698,4.57723587751,3.01057994366,2.04575862736,0.622943276539,6.02105148137,2.66870185733,1.26769160852,3.69440466166,2.35303808004,1.51703841984,0.756208971143,4.96209673584,2.27324739099,1.38328159228,2.93074604124,1.27614559606,0.716523453593,0.366247608326,4.31402772665,1.08277099207,1.81598048657,2.6914941147,0.922920834273,0.492474343628,0.226610922255,4.5074749738,0.719085242599,4.01039533317,3.0510045588,1.08419554308,0.600301567465,0.21250648424,7.06139951944,0.812808144838,12.9988312721,19.4703102112,11.4876046777,5.91624975204,2.23582331091,32.4691444635,8.15207287669,4.09478880465,11.2023867667,6.63976371288,4.27932031453,1.74540001899,15.2971744537,6.02472014725
1989,3.28470654786,2.21499931067,2.51307878643,0.420692795888,0.0632327108178,5.49970641732,0.483925500885,1.54774142429,4.23490852118,2.66334973276,1.98447406292,0.78059155494,5.7826500386,2.76506543159,1.18115870282,2.92554683983,2.29416433722,1.7912812531,1.20656043291,4.10670600832,2.99784149975,1.28590762615,2.2047508508,1.19607932866,0.942259654403,0.780799146742,3.49065847695,1.72305870801,1.66715271771,1.76308173686,0.823135115206,0.638469681144,0.501678837463,3.43023426831,1.14014847204,2.86954678595,1.8114708364,0.82619599998,0.575289176777,0.369359622709,4.68101762235,0.944648869336,11.8362136185,15.1547580957,10.316003114,6.35246634483,3.70222218335,26.9909739494,10.0546889007,4.01480793953,9.36520621181,6.15359321237,4.71801459789,2.76795104146,13.3800148964,7.48596563935,2.94377729297,2.40661837161,2.81693078578,0.536775868386,0.0602717103902,5.35039529204,0.597047619522,1.42359975725,4.47945930064,3.02224121988,2.07324959338,0.630397675559,5.90305887163,2.7036473155,1.23364487663,3.7054002285,2.46118605137,1.59625764936,0.819090195,4.939045012,2.41534784436,1.38601996005,2.90769226849,1.31883965805,0.792447291315,0.42556845583,4.29371222854,1.21801570058,1.74510553479,2.62719206512,0.91278841719,0.476054241881,0.252369837835,4.37229759991,0.728424079716,3.93776036799,3.15617583692,1.11850686371,0.596342142671,0.235323887318,7.09393545985,0.83166602999,12.6699075103,19.2825391889,11.650493741,6.07112646103,2.42302156985,31.9524466991,8.49414840341,4.04326431453,11.0925517976,6.80226683617,4.46195453405,1.87505651265,15.1358157396,6.33701086044
1990,3.42394784093,2.2738089785,2.58844252676,0.429967511445,0.0661270343699,5.69775663316,0.49609458074,1.583500579,4.20105680823,2.63286214322,1.91801339388,0.781453866512,5.78455664217,2.69946735352,1.18198785931,3.06284558028,2.44537387043,1.84946879745,1.18926689029,4.24483343959,3.03873568773,1.27697279677,2.16269828379,1.23067433015,0.964762084186,0.787524599582,3.43967117369,1.75228659064,1.48468352854,1.69163811952,0.804647151381,0.670519424602,0.485972780734,3.17632183433,1.15649215877,2.70730443299,1.80421192199,0.831789989024,0.573083851486,0.396711658686,4.51151579618,0.969795510173,11.6583965719,15.1962593198,10.5337888002,6.40581473708,3.70705723763,26.8546581268,10.1128712296,4.04246151447,9.4266012311,6.30891025066,4.73224408925,2.75824554265,13.4690612555,7.49049037695,3.06864343584,2.30633113533,2.83698197454,0.557657144964,0.0646249216516,5.3749743849,0.622282084078,1.46400872618,4.27908562124,3.10125071555,2.06027887762,0.617840373889,5.74309416115,2.67811920494,1.22285131365,3.78892272711,2.57555060089,1.67121905833,0.824195798486,5.01177348197,2.49541457742,1.26219261438,2.86501161754,1.36448182166,0.820112414658,0.437487149611,4.12720404565,1.2575995177,1.60617064685,2.50445716083,0.914888177067,0.475745229051,0.236202753149,4.11062799394,0.711948005483,3.82154360414,3.17380465567,1.13667650148,0.604923302308,0.255889305845,6.99534788728,0.860812608153,12.4454088509,18.9176112413,11.9298294187,6.18993639946,2.43624001741,31.3630223274,8.62617716193,3.94905209541,10.9330199659,7.04128295183,4.55161035061,1.87952332199,14.8820713162,6.43113330007
1991,3.36473993957,2.16074790806,2.60645952076,0.43211011216,0.056111352751,5.52548766136,0.488221412525,1.58043894917,4.10052724183,2.59672440588,1.89732164145,0.757703371346,5.68096600473,2.65502501279,1.22181717306,3.19386683404,2.5525663048,1.90503820777,1.14230299369,4.41568419337,3.04734129459,1.20259327814,2.15734764934,1.33593613282,1.02258250117,0.821472425014,3.35994064808,1.84405483305,1.43230371177,1.71130876988,0.809540040791,0.65202456899,0.488771358505,3.14361266792,1.14079592749,2.61759608984,1.86062511057,0.854615774006,0.614190800115,0.415281765163,4.47822138667,1.02947251871,11.4194884896,15.1844233274,10.7558421791,6.52326792479,3.68164330721,26.603910327,10.2049104869,4.00484912097,9.45174172521,6.48522675037,4.82494235039,2.72147879004,13.4565904737,7.54642114043,3.00367232412,2.19544954598,2.84022334963,0.542816892266,0.0565951981116,5.19912205637,0.59941210784,1.49144520983,4.20798063278,2.96678468585,2.08838656545,0.598003203049,5.69942556322,2.68638990819,1.23890023679,3.89172285795,2.6615485549,1.72744896263,0.84214610979,5.13062290847,2.56959497929,1.21976593509,2.85023115575,1.43466945738,0.877427402884,0.465582171455,4.06999699771,1.34300952777,1.47712863982,2.4971222505,0.962725188583,0.497026834637,0.230877683498,3.97425070405,0.727904494852,3.65899242461,3.30915525556,1.19973365217,0.627187779173,0.24870634079,6.96814805269,0.875894259661,12.0899043977,18.9516618848,12.0656840503,6.36029466987,2.44191084057,31.0415625572,8.80220532417,3.95011156797,10.9499357641,7.06300213933,4.69326302409,1.90573167056,14.900046587,6.59899413586
1992,2.94197034091,2.60036867112,2.47369538993,0.440782075748,0.0257084233453,5.54233901203,0.466490490362,1.34636545554,4.15308661759,2.73222960532,1.89490672201,0.638160808012,5.49945235252,2.53306739032,1.12210670486,3.43498066068,2.67032627016,1.84446740896,1.0839253664,4.55708727241,2.92839296162,1.09944250435,2.28354167193,1.48752974346,1.08729423955,0.94190929085,3.38298417628,2.02920362353,1.27806384116,1.76728367805,0.887289177626,0.651603611186,0.494063319638,3.04534751922,1.14566693082,2.46158391237,2.02462878078,0.929259229451,0.624497327954,0.43536494486,4.48621287942,1.05986231938,10.2495335042,16.2638902664,11.1803293228,6.5435513854,3.61913256347,26.5134215355,10.1626835763,3.56791503727,9.87160801888,6.89008533955,4.82666864991,2.66399569809,13.4395241737,7.49066323042,2.63600107282,2.53345966339,2.74547617882,0.525279855356,0.0313207012368,5.16946092248,0.556600559503,1.29068009555,4.19250577688,3.0734712258,2.0339274779,0.533648533747,5.48318587244,2.56757587194,1.14120328799,3.8675878197,2.89515983313,1.73052027822,0.888307299465,5.00879101455,2.61882748455,1.11965844408,2.99758855253,1.64763238281,0.892537366599,0.570120895281,4.11724671721,1.46265812218,1.36144952849,2.52207703888,1.00336698815,0.473109446466,0.254356232472,3.88352684677,0.727465748787,3.4900534898,3.4908529371,1.33572649211,0.605480186641,0.261013070121,6.98090568185,0.866493210196,11.0390461981,19.6040719748,12.7008333802,6.26085475087,2.53876671195,30.6431174278,8.79962071776,3.55154201388,11.0576823354,7.61626362801,4.65698502958,1.99207663536,14.6092236042,6.64906203747
1993,2.91041694582,2.54756473005,2.43903938681,0.431086029857,0.0308141461574,5.45798167586,0.461900187656,1.33621934801,4.03356663883,2.68052592874,1.88448429108,0.622831424698,5.36978654563,2.50731557608,1.09628774226,3.43889594078,2.77599953115,1.88907589763,1.07200508937,4.53518368304,2.96108108014,0.998097378761,2.37916819751,1.67111773044,1.15505177528,0.966999866068,3.37726585567,2.12205164135,1.1816133745,1.73451825976,0.911589711905,0.662534264848,0.517928553745,2.91613135487,1.18046272546,2.39350050688,2.08940450102,0.945770554245,0.639521656558,0.46660057269,4.48290444911,1.10612222925,9.9161349237,16.2231191993,11.4240430295,6.66175335646,3.67717966437,26.1392503977,10.3389330208,3.43060456216,9.85163152218,7.12764263153,4.92861233652,2.66183633357,13.2822349668,7.59044885635,2.57490128279,2.49547809362,2.70079206675,0.545796612278,0.0390873319702,5.07037937641,0.584883987904,1.2372569181,3.92714589834,3.14379781485,2.04576142132,0.517432251945,5.16440235078,2.5631936267,1.09249949455,3.84659953415,3.01662702113,1.77026148885,0.899781379849,4.93909865618,2.67004277557,1.04037653655,3.01659312099,1.81125011295,0.996307656169,0.634020613506,4.05696965754,1.63032822311,1.2862472795,2.44390927255,1.06592299417,0.484373793006,0.26693479158,3.73015664518,0.751308584586,3.37890684605,3.57833877206,1.3555993326,0.622917106375,0.262841326185,6.9572456181,0.88575836271,10.6101877987,19.3080633879,13.0939885974,6.4654186368,2.62009780854,29.9182534218,9.08551514149,3.37013304234,10.7903376222,7.97167494893,4.81233075261,2.05123443156,14.1604721546,6.86356499791
