census_code,occupation_title,job_zone,onet_version,oews_year
1510,Nuclear engineers,4.0,14.0,2004
1520,Petroleum engineers,4.0,14.0,2004
1530,"Engineers, all other",4.0,14.0,2004
1540,Drafters,3.0,14.0,2004
1550,"Engineering technicians, except drafters",3.102572489561888,14.0,2004
1560,Surveying and mapping technicians,3.0,14.0,2004
1600,Agricultural and food scientists,5.0,14.0,2004
1610,Biological scientists,5.0,14.0,2004
1640,Conservation scientists and foresters,4.0,14.0,2004
1650,Medical scientists,5.0,14.0,2004
1700,Astronomers and physicists,5.0,14.0,2004
1710,Atmospheric and space scientists,4.0,14.0,2004
1720,Chemists and materials scientists,4.0842722464934464,14.0,2004
1740,Environmental scientists and geoscientists,4.073458282950424,14.0,2004
1760,"Physical scientists, all other",5.0,14.0,2004
1800,Economists,5.0,14.0,2004
1810,Market and survey researchers,4.0,14.0,2004
1820,Psychologists,5.0,14.0,2004
1830,Sociologists,5.0,14.0,2004
1840,Urban and regional planners,5.0,14.0,2004
1860,Miscellaneous social scientists and related workers,5.0,14.0,2004
1900,Agricultural and food science technicians,3.0,14.0,2004
1910,Biological technicians,4.0,14.0,2004
1920,Chemical technicians,3.0,14.0,2004
1930,Geological and petroleum technicians,3.5,14.0,2004
1940,Nuclear technicians,3.0,14.0,2004
1960,"Other life, physical, and social science technicians",3.378950042874837,14.0,2004
2000,Counselors,4.776290482388825,14.0,2004
2010,Social workers,4.458243324980558,14.0,2004
2020,Miscellaneous community and social service specialists,3.290169404517454,14.0,2004
2040,Clergy,5.0,14.0,2004
2050,"Directors, religious activities and education",4.0,14.0,2004
2060,"Religious workers, all other",4.7393100599049784,14.0,2004
2100,Lawyers,5.0,14.0,2004
2110,"Judges, magistrates, and other judicial workers",4.890876960459465,14.0,2004
2140,Paralegals and legal assistants,3.0,14.0,2004
2150,Miscellaneous legal support workers,3.3848204763597582,14.0,2004
2200,Postsecondary teachers,5.0,14.0,2004
2300,Preschool and kindergarten teachers,3.3168120462904125,14.0,2004
2310,Elementary and middle school teachers,4.0,14.0,2004
2320,Secondary school teachers,4.0,14.0,2004
2330,Special education teachers,4.0,14.0,2004
2340,Other teachers and instructors,3.309227908797338,14.0,2004
2400,"Archivists, curators, and museum technicians",3.608926204153778,14.0,2004
2430,Librarians,5.0,14.0,2004
2440,Library technicians,4.0,14.0,2004
2540,Teacher assistants,3.0,14.0,2004
2550,"Other education, training, and library workers",3.1862681426455244,14.0,2004
2600,Artists and related workers,3.754040260844911,14.0,2004
2630,Designers,3.302505706445077,14.0,2004
2700,Actors,2.0,14.0,2004
2710,Producers and directors,3.8,14.0,2004
2720,"Athletes, coaches, umpires, and related workers",4.593302414404583,14.0,2004
2740,Dancers and choreographers,3.507936507936508,14.0,2004
2750,"Musicians, singers, and related workers",2.6457203877115165,14.0,2004
2760,"Entertainers and performers, sports and related workers, all other",3.604031364527401,14.0,2004
2800,Announcers,2.8351138883289657,14.0,2004
2810,"News analysts, reporters and correspondents",4.0,14.0,2004
2820,Public relations specialists,4.0,14.0,2004
2830,Editors,4.0,14.0,2004
2840,Technical writers,4.0,14.0,2004
2850,Writers and authors,4.0,14.0,2004
2860,Miscellaneous media and communication workers,4.0,14.0,2004
2900,Broadcast and sound engineering technicians and radio operators,3.0,14.0,2004
2910,Photographers,3.0,14.0,2004
2920,"Television, video, and motion picture camera operators and editors",3.0,14.0,2004
2960,"Media and communication equipment workers, all other",3.0,14.0,2004
3000,Chiropractors,5.0,14.0,2004
3010,Dentists,5.0,14.0,2004
3030,Dietitians and nutritionists,5.0,14.0,2004
3040,Optometrists,5.0,14.0,2004
3050,Pharmacists,5.0,14.0,2004
3060,Physicians and surgeons,5.0,14.0,2004
3110,Physician assistants,5.0,14.0,2004
3120,Podiatrists,5.0,14.0,2004
3130,Registered nurses,3.0,14.0,2004
3140,Audiologists,5.0,14.0,2004
3150,Occupational therapists,5.0,14.0,2004
3160,Physical therapists,5.0,14.0,2004
3200,Radiation therapists,3.0,14.0,2004
3210,Recreational therapists,4.0,14.0,2004
3220,Respiratory therapists,3.0,14.0,2004
3230,Speech-language pathologists,5.0,14.0,2004
3240,"Therapists, all other",4.4835621864272515,14.0,2004
3250,Veterinarians,5.0,14.0,2004
3260,"Health diagnosing and treating practitioners, all other",5.0,14.0,2004
3300,Clinical laboratory technologists and technicians,3.516247951938831,14.0,2004
3310,Dental hygienists,3.0,14.0,2004
3320,Diagnostic related technologists and technicians,3.0,14.0,2004
3400,Emergency medical technicians and paramedics,3.0,14.0,2004
3410,Health diagnosing and treating practitioner support technicians,2.951128043335913,14.0,2004
3500,Licensed practical and licensed vocational nurses,3.0,14.0,2004
3510,Medical records and health information technicians,2.0,14.0,2004
3520,"Opticians, dispensing",3.0,14.0,2004
3530,Miscellaneous health technologists and technicians,5.0,14.0,2004
3540,Other healthcare practitioners and technical occupations,4.031492168178071,14.0,2004
3600,"Nursing, psychiatric, and home health aides",2.0,14.0,2004
3610,Occupational therapist assistants and aides,2.7993874425727414,14.0,2004
3620,Physical therapist assistants and aides,2.5780730897009967,14.0,2004
3630,Massage therapists,3.0,14.0,2004
3640,Dental assistants,3.0,14.0,2004
3650,Medical assistants and other healthcare support occupations,2.8233653202410176,14.0,2004
3700,First-line supervisors/managers of correctional officers,3.0,14.0,2004
3710,First-line supervisors/managers of police and detectives,3.0,14.0,2004
3720,First-line supervisors/managers of fire fighting and prevention workers,3.0,14.0,2004
3730,"Supervisors, protective service workers, all other",3.0,14.0,2004
3740,Fire fighters,2.5,14.0,2004
3750,Fire inspectors,3.0,14.0,2004
3800,"Bailiffs, correctional officers, and jailers",2.959540822302917,14.0,2004
3820,Detectives and criminal investigators,3.5,14.0,2004
3830,Fish and game wardens,4.0,14.0,2004
3840,Parking enforcement workers,2.0,14.0,2004
3850,Police and sheriff's patrol officers,3.0,14.0,2004
3860,Transit and railroad police,3.0,14.0,2004
3900,Animal control workers,2.0,14.0,2004
3910,Private detectives and investigators,3.0,14.0,2004
3920,Security guards and gaming surveillance officers,2.0,14.0,2004
3940,Crossing guards,1.0,14.0,2004
3950,Lifeguards and other protective service workers,1.407598047354963,14.0,2004
4000,Chefs and head cooks,3.0,14.0,2004
4010,First-line supervisors/managers of food preparation and serving workers,2.0,14.0,2004
4020,Cooks,1.571001187874877,14.0,2004
4030,Food preparation workers,1.0,14.0,2004
4040,Bartenders,2.0,14.0,2004
4050,"Combined food preparation and serving workers, including fast food",1.0,14.0,2004
4060,"Counter attendants, cafeteria, food concession, and coffee shop",1.0,14.0,2004
4110,Waiters and waitresses,1.0,14.0,2004
4120,"Food servers, nonrestaurant",1.0,14.0,2004
4130,Dining room and cafeteria attendants and bartender helpers,1.0,14.0,2004
4140,Dishwashers,1.0,14.0,2004
4150,"Hosts and hostesses, restaurant, lounge, and coffee shop",1.0,14.0,2004
4160,"Food preparation and serving related workers, all other",1.0,14.0,2004
4200,First-line supervisors/managers of housekeeping and janitorial workers,3.0,14.0,2004
4210,"First-line supervisors/managers of landscaping, lawn service, and groundskeeping workers",2.0,14.0,2004
4220,Janitors and building cleaners,1.0,14.0,2004
4230,Maids and housekeeping cleaners,1.0,14.0,2004
4240,Pest control workers,2.0,14.0,2004
4250,Grounds maintenance workers,1.0952380952380953,14.0,2004
4300,First-line supervisors/managers of gaming workers,2.0,14.0,2004
4320,First-line supervisors/managers of personal service workers,3.0,14.0,2004
4340,Animal trainers,2.0,14.0,2004
4350,Nonfarm animal caretakers,2.0,14.0,2004
4400,Gaming services workers,2.0,14.0,2004
4410,Motion picture projectionists,2.0,14.0,2004
4420,"Ushers, lobby attendants, and ticket takers",1.0,14.0,2004
4430,Miscellaneous entertainment attendants and related workers,1.0128677154226635,14.0,2004
4460,Funeral service workers,2.2259916492693113,14.0,2004
4500,Barbers,3.0,14.0,2004
4510,"Hairdressers, hairstylists, and cosmetologists",3.0,14.0,2004
4520,Miscellaneous personal appearance workers,2.7840363053924184,14.0,2004
4530,"Baggage porters, bellhops, and concierges",1.236410816716744,14.0,2004
4540,Tour and travel guides,3.0,14.0,2004
4550,Transportation attendants,2.0,14.0,2004
4600,Child care workers,2.5,14.0,2004
4610,Personal and home care aides,2.0,14.0,2004
4620,Recreation and fitness workers,3.593850267379679,14.0,2004
4640,Residential advisors,3.0,14.0,2004
4650,"Personal care and service workers, all other ",2.6616559610453523,14.0,2004
4700,First-line supervisors/managers of retail sales workers,2.0,14.0,2004
4710,First-line supervisors/managers of non-retail sales workers,4.0,14.0,2004
4720,Cashiers,1.0083157864374512,14.0,2004
4740,Counter and rental clerks,1.0,14.0,2004
4750,Parts salespersons,2.0,14.0,2004
4760,Retail salespersons,2.0,14.0,2004
4800,Advertising sales agents,3.0,14.0,2004
4810,Insurance sales agents,4.0,14.0,2004
4820,"Securities, commodities, and financial services sales agents",4.0,14.0,2004
4830,Travel agents,3.0,14.0,2004
4840,"Sales representatives, services, all other",3.6909786093446155,14.0,2004
4850,"Sales representatives, wholesale and manufacturing",3.214366307386135,14.0,2004
4900,"Models, demonstrators, and product promoters",1.9851030110935024,14.0,2004
4920,Real estate brokers and sales agents,3.0,14.0,2004
4930,Sales engineers,4.0,14.0,2004
4940,Telemarketers,2.0,14.0,2004
4950,"Door-to-door sales workers, news and street vendors, and related workers",2.0,14.0,2004
4960,"Sales and related workers, all other",2.0,14.0,2004
5000,First-line supervisors/managers of office and administrative support workers,3.0,14.0,2004
5010,"Switchboard operators, including answering service",2.0,14.0,2004
5020,Telephone operators,2.0,14.0,2004
5030,"Communications equipment operators, all other",2.0,14.0,2004
5100,Bill and account collectors,2.0,14.0,2004
5110,Billing and posting clerks and machine operators,2.3333333333333335,14.0,2004
5120,"Bookkeeping, accounting, and auditing clerks",3.0,14.0,2004
5130,Gaming cage workers,2.0,14.0,2004
5140,Payroll and timekeeping clerks,2.0,14.0,2004
5150,Procurement clerks,3.0,14.0,2004
5160,Tellers,2.0,14.0,2004
5200,Brokerage clerks,3.0,14.0,2004
5210,Correspondence clerks,2.0,14.0,2004
5220,"Court, municipal, and license clerks",2.3333333333333335,14.0,2004
5230,"Credit authorizers, checkers, and clerks",2.5,14.0,2004
5240,Customer service representatives,2.0,14.0,2004
5250,"Eligibility interviewers, government programs",3.0,14.0,2004
5260,File Clerks,3.0,14.0,2004
5300,"Hotel, motel, and resort desk clerks",2.0,14.0,2004
5310,"Interviewers, except eligibility and loan",2.0,14.0,2004
5320,"Library assistants, clerical",3.0,14.0,2004
5330,Loan interviewers and clerks,3.0,14.0,2004
5340,New accounts clerks,2.0,14.0,2004
5350,Order clerks,2.0,14.0,2004
5360,"Human resources assistants, except payroll and timekeeping",3.0,14.0,2004
5400,Receptionists and information clerks,2.0,14.0,2004
5410,Reservation and transportation ticket agents and travel clerks,2.0,14.0,2004
5420,"Information and record clerks, all other",2.208302008846618,14.0,2004
5500,Cargo and freight agents,2.0,14.0,2004
5510,Couriers and messengers,2.0,14.0,2004
5520,Dispatchers,2.0,14.0,2004
5530,"Meter readers, utilities",2.0,14.0,2004
5540,Postal service clerks,2.0,14.0,2004
5550,Postal service mail carriers,2.0,14.0,2004
5560,"Postal service mail sorters, processors, and processing machine operators",2.0,14.0,2004
5600,"Production, planning, and expediting clerks",2.0,14.0,2004
5610,"Shipping, receiving, and traffic clerks",2.0,14.0,2004
5620,Stock clerks and order fillers,1.5,14.0,2004
5630,"Weighers, measurers, checkers, and samplers, recordkeeping",2.0,14.0,2004
5700,Secretaries and administrative assistants,2.444906346195949,14.0,2004
5800,Computer operators,3.0,14.0,2004
5810,Data entry keyers,2.0,14.0,2004
5820,Word processors and typists,2.0,14.0,2004
5830,Desktop publishers,3.0,14.0,2004
5840,Insurance claims and policy processing clerks,2.0,14.0,2004
5850,"Mail clerks and mail machine operators, except postal service",2.0,14.0,2004
5860,"Office clerks, general",2.0,14.0,2004
5900,"Office machine operators, except computer",2.0,14.0,2004
5910,Proofreaders and copy markers,4.0,14.0,2004
5920,Statistical assistants,3.0,14.0,2004
5930,"Office and administrative support workers, all other",3.0,14.0,2004
6000,"First-line supervisors/managers of farming, fishing, and forestry workers",2.6583186231244484,14.0,2004
6010,Agricultural inspectors,3.0,14.0,2004
6020,Animal breeders,3.0,14.0,2004
6040,"Graders and sorters, agricultural products",1.0,14.0,2004
6050,Miscellaneous agricultural workers ,1.0688997731829986,14.0,2004
6100,Fishers and related fishing workers,1.0,14.0,2004
6110,Hunters and trappers,1.0,14.0,2004
6120,Forest and conservation workers,3.0,14.0,2004
6130,Logging workers,1.227889564810482,14.0,2004
6200,First-line supervisors/managers of construction trades and extraction workers,3.0,14.0,2004
6210,Boilermakers,2.0,14.0,2004
6220,"Brickmasons, blockmasons, and stonemasons",2.1316341345378285,14.0,2004
6230,Carpenters,2.0,14.0,2004
6240,"Carpet, floor, and tile installers and finishers",1.6186271717459413,14.0,2004
6250,"Cement masons, concrete finishers, and terrazzo workers",2.9662281364988154,14.0,2004
6260,Construction laborers,1.0,14.0,2004
6300,"Paving, surfacing, and tamping equipment operators",2.0,14.0,2004
6310,Pile-driver operators,2.0,14.0,2004
6320,Operating engineers and other construction equipment operators,3.0,14.0,2004
6330,"Drywall installers, ceiling tile installers, and tapers",2.0,14.0,2004
6350,Electricians,3.0,14.0,2004
6360,Glaziers,2.0,14.0,2004
6400,Insulation workers,2.0,14.0,2004
6420,"Painters, construction and maintenance",2.0,14.0,2004
6430,Paperhangers,2.0,14.0,2004
6440,"Pipelayers, plumbers, pipefitters, and steamfitters",2.886243551991312,14.0,2004
6460,Plasterers and stucco masons,2.0,14.0,2004
6500,Reinforcing iron and rebar workers,2.0,14.0,2004
6510,Roofers,2.0,14.0,2004
6520,Sheet metal workers,2.0,14.0,2004
6530,Structural iron and steel workers,2.0,14.0,2004
6600,"Helpers, construction trades",1.7708773853342732,14.0,2004
6660,Construction and building inspectors,3.0,14.0,2004
6700,Elevator installers and repairers,3.0,14.0,2004
6710,Fence erectors,2.0,14.0,2004
6720,Hazardous materials removal workers,2.0,14.0,2004
6730,Highway maintenance workers,2.0,14.0,2004
6740,Rail-track laying and maintenance equipment operators,2.0,14.0,2004
6750,Septic tank servicers and sewer pipe cleaners,1.0,14.0,2004
6760,Miscellaneous construction and related workers,2.0,14.0,2004
6800,"Derrick, rotary drill, and service unit operators, oil, gas, and mining",1.6841865756541525,14.0,2004
6820,"Earth drillers, except oil and gas",2.0,14.0,2004
6830,"Explosives workers, ordnance handling experts, and blasters",2.0,14.0,2004
6840,Mining machine operators,1.326086956521739,14.0,2004
6910,"Roof bolters, mining",2.0,14.0,2004
6920,"Roustabouts, oil and gas",2.0,14.0,2004
6930,Helpers--extraction workers,2.0,14.0,2004
6940,Other extraction workers,1.828766189502386,14.0,2004
7000,"First-line supervisors/managers of mechanics, installers, and repairers",3.0,14.0,2004
7010,"Computer, automated teller, and office machine repairers",3.0,14.0,2004
7020,Radio and telecommunications equipment installers and repairers,3.0,14.0,2004
7030,Avionics technicians,3.0,14.0,2004
7040,"Electric motor, power tool, and related repairers",3.0,14.0,2004
7050,"Electrical and electronics installers and repairers, transportation equipment",3.0,14.0,2004
7100,"Electrical and electronics repairers, industrial and utility",3.0,14.0,2004
7110,"Electronic equipment installers and repairers, motor vehicles",3.0,14.0,2004
7120,Electronic home entertainment equipment installers and repairers,3.0,14.0,2004
7130,Security and fire alarm systems installers,3.0,14.0,2004
7140,Aircraft mechanics and service technicians,3.0,14.0,2004
7150,Automotive body and related repairers,2.0,14.0,2004
7160,Automotive glass installers and repairers,2.0,14.0,2004
7200,Automotive service technicians and mechanics,3.0,14.0,2004
7210,Bus and truck mechanics and diesel engine specialists,3.0,14.0,2004
7220,Heavy vehicle and mobile equipment service technicians and mechanics,2.887266173637437,14.0,2004
7240,Small engine mechanics,2.571720265441552,14.0,2004
7260,"Miscellaneous vehicle and mobile equipment mechanics, installers, and repairers",1.1874067164179105,14.0,2004
7300,Control and valve installers and repairers,2.7806411062225016,14.0,2004
7310,"Heating, air conditioning, and refrigeration mechanics and installers",3.0,14.0,2004
7320,Home appliance repairers,3.0,14.0,2004
7330,Industrial and refractory machinery mechanics,2.9456087793655383,14.0,2004
7340,"Maintenance and repair workers, general",3.0,14.0,2004
7350,"Maintenance workers, machinery",2.0,14.0,2004
7360,Millwrights,3.0,14.0,2004
7410,Electrical power-line installers and repairers,3.0,14.0,2004
7420,Telecommunications line installers and repairers,2.0,14.0,2004
7430,Precision instrument and equipment repairers,3.0,14.0,2004
7510,"Coin, vending, and amusement machine servicers and repairers",2.0,14.0,2004
7520,Commercial divers,3.0,14.0,2004
7540,Locksmiths and safe repairers,2.0,14.0,2004
7550,Manufactured building and mobile home installers,2.0,14.0,2004
7560,Riggers,2.0,14.0,2004
7600,Signal and track switch repairers,3.0,14.0,2004
7610,"Helpers--installation, maintenance, and repair workers ",2.0,14.0,2004
7620,"Other installation, maintenance, and repair workers",2.0318386195163445,14.0,2004
7700,First-line supervisors/managers of production and operating workers,3.0,14.0,2004
7710,"Aircraft structure, surfaces, rigging, and systems assemblers",2.0,14.0,2004
7720,"Electrical, electronics, and electromechanical assemblers",2.0,14.0,2004
7730,Engine and other machine assemblers,2.0,14.0,2004
7740,Structural metal fabricators and fitters,3.0,14.0,2004
7750,Miscellaneous assemblers and fabricators,2.0,14.0,2004
7800,Bakers,2.0,14.0,2004
7810,"Butchers and other meat, poultry, and fish processing workers",1.3262779156327544,14.0,2004
7830,"Food and tobacco roasting, baking, and drying machine operators and tenders",2.0,14.0,2004
7840,Food batchmakers,2.0,14.0,2004
7850,Food cooking machine operators and tenders,2.0,14.0,2004
7900,Computer control programmers and operators,2.122211239762779,14.0,2004
7920,"Extruding and drawing machine setters, operators, and tenders, metal and plastic",2.0,14.0,2004
7930,"Forging machine setters, operators, and tenders, metal and plastic",2.0,14.0,2004
7940,"Rolling machine setters, operators, and tenders, metal and plastic",2.0,14.0,2004
7950,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",2.0,14.0,2004
7960,"Drilling and boring machine tool setters, operators, and tenders, metal and plastic ",3.0,14.0,2004
8000,"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",2.0,14.0,2004
8010,"Lathe and turning machine tool setters, operators, and tenders, metal and plastic",2.0,14.0,2004
8020,"Milling and planing machine setters, operators, and tenders, metal and plastic",3.0,14.0,2004
8030,Machinists,3.0,14.0,2004
8040,Metal furnace and kiln operators and tenders,2.0,14.0,2004
8060,"Model makers and patternmakers, metal and plastic",3.0,14.0,2004
8100,"Molders and molding machine setters, operators, and tenders, metal and plastic",2.0,14.0,2004
8120,"Multiple machine tool setters, operators, and tenders, metal and plastic ",2.0,14.0,2004
8130,Tool and die makers,3.0,14.0,2004
8140,"Welding, soldering, and brazing workers",2.0,14.0,2004
8150,"Heat treating equipment setters, operators, and tenders, metal and plastic",2.0,14.0,2004
8160,"Lay-out workers, metal and plastic",2.0,14.0,2004
8200,"Plating and coating machine setters, operators, and tenders, metal and plastic",2.0,14.0,2004
8210,"Tool grinders, filers, and sharpeners",2.0,14.0,2004
8220,"Metalworkers and plastic workers, all other",2.0,14.0,2004
8230,Bookbinders and bindery workers,2.0,14.0,2004
8240,Job printers,3.0,14.0,2004
8250,Prepress technicians and workers,3.0,14.0,2004
8260,Printing machine operators,2.0,14.0,2004
8300,Laundry and dry-cleaning workers,2.0,14.0,2004
8310,"Pressers, textile, garment, and related materials",1.0,14.0,2004
8320,Sewing machine operators,1.0,14.0,2004
8330,Shoe and leather workers and repairers,2.0,14.0,2004
8340,Shoe machine operators and tenders,2.0,14.0,2004
8350,"Tailors, dressmakers, and sewers",2.6861903559707145,14.0,2004
8360,Textile bleaching and dyeing machine operators and tenders,2.0,14.0,2004
8400,"Textile cutting machine setters, operators, and tenders",2.0,14.0,2004
8410,"Textile knitting and weaving machine setters, operators, and tenders",2.0,14.0,2004
8420,"Textile winding, twisting, and drawing out machine setters, operators, and tenders",2.0,14.0,2004
8430,"Extruding and forming machine setters, operators, and tenders, synthetic and glass fibers",2.0,14.0,2004
8440,Fabric and apparel patternmakers,3.0,14.0,2004
8450,Upholsterers,2.0,14.0,2004
8460,"Textile, apparel, and furnishings workers, all other",2.1316791202594105,14.0,2004
8500,Cabinetmakers and bench carpenters,3.0,14.0,2004
8510,Furniture finishers,1.0,14.0,2004
8520,"Model makers and patternmakers, wood",3.0,14.0,2004
8530,"Sawing machine setters, operators, and tenders, wood",2.0,14.0,2004
8540,"Woodworking machine setters, operators, and tenders, except sawing",2.0,14.0,2004
8550,"Woodworkers, all other",2.33973778627234,14.0,2004
8600,"Power plant operators, distributors, and dispatchers",3.0,14.0,2004
8610,Stationary engineers and boiler operators,3.0,14.0,2004
8620,Water and liquid waste treatment plant and system operators,3.0,14.0,2004
8630,Miscellaneous plant and system operators,2.0944665781319167,14.0,2004
8640,"Chemical processing machine setters, operators, and tenders",2.0,14.0,2004
8650,"Crushing, grinding, polishing, mixing, and blending workers",1.7855236986367826,14.0,2004
8710,Cutting workers,2.0,14.0,2004
8720,"Extruding, forming, pressing, and compacting machine setters, operators, and tenders",2.0,14.0,2004
8730,"Furnace, kiln, oven, drier, and kettle operators and tenders",2.0,14.0,2004
8740,"Inspectors, testers, sorters, samplers, and weighers",2.0,14.0,2004
8750,Jewelers and precious stone and metal workers,3.0,14.0,2004
8760,"Medical, dental, and ophthalmic laboratory technicians",2.1263316205038225,14.0,2004
8800,Packaging and filling machine operators and tenders,2.0,14.0,2004
8810,Painting workers,2.0,14.0,2004
8830,Photographic process workers and processing machine operators,2.0,14.0,2004
8840,Semiconductor processors,2.0,14.0,2004
8850,Cementing and gluing machine operators and tenders,2.0,14.0,2004
8860,"Cleaning, washing, and metal pickling equipment operators and tenders",2.0,14.0,2004
8900,Cooling and freezing equipment operators and tenders,2.0,14.0,2004
8910,Etchers and engravers,2.0,14.0,2004
8920,"Molders, shapers, and casters, except metal and plastic",2.5,14.0,2004
8930,"Paper goods machine setters, operators, and tenders",2.0,14.0,2004
8940,Tire builders,2.0,14.0,2004
8950,Helpers--production workers,1.0,14.0,2004
8960,"Production workers, all other",1.345114595898673,14.0,2004
9000,"Supervisors, transportation and material moving workers",2.9813458028056314,14.0,2004
9030,Aircraft pilots and flight engineers,3.786000400560785,14.0,2004
9040,Air traffic controllers and airfield operations specialists,3.0,14.0,2004
9110,"Ambulance drivers and attendants, except emergency medical technicians",2.0,14.0,2004
9120,Bus drivers,2.0,14.0,2004
9130,Driver/sales workers and truck drivers,1.8596382903128998,14.0,2004
9140,Taxi drivers and chauffeurs,1.0,14.0,2004
9150,"Motor vehicle operators, all other",1.8544958349176557,14.0,2004
9200,Locomotive engineers and operators,2.0,14.0,2004
9230,"Railroad brake, signal, and switch operators",2.0,14.0,2004
9240,Railroad conductors and yardmasters,2.0,14.0,2004
9260,"Subway, streetcar, and other rail transportation workers",2.0,14.0,2004
9300,Sailors and marine oilers,2.0,14.0,2004
9310,Ship and boat captains and operators,2.899036746343204,14.0,2004
9330,Ship engineers,3.0,14.0,2004
9340,Bridge and lock tenders,1.0,14.0,2004
9350,Parking lot attendants,1.0,14.0,2004
9360,Service station attendants,1.0,14.0,2004
9410,Transportation inspectors,3.3333333333333335,14.0,2004
9420,Other transportation workers ,1.2813028073044428,14.0,2004
9500,Conveyor operators and tenders,2.0,14.0,2004
9510,Crane and tower operators,3.0,14.0,2004
9520,"Dredge, excavating, and loading machine operators",2.0,14.0,2004
9560,Hoist and winch operators,2.0,14.0,2004
9600,Industrial truck and tractor operators,2.0,14.0,2004
9610,Cleaners of vehicles and equipment,1.0,14.0,2004
9620,"Laborers and freight, stock, and material movers, hand",2.0,14.0,2004
9630,Machine feeders and offbearers,2.0,14.0,2004
9640,"Packers and packagers, hand",1.0,14.0,2004
9650,Pumping station operators,2.0,14.0,2004
9720,Refuse and recyclable material collectors,2.0,14.0,2004
9730,Shuttle car operators,2.0,14.0,2004
