census_code,occupation_title,ai_exposure,onet_version,oews_year
1710,Atmospheric and space scientists,0.35747728322809175,20.1,2011
1720,Chemists and materials scientists,0.35919970701765697,20.1,2011
1740,Environmental scientists and geoscientists,0.36066104477915883,20.1,2011
1760,"Physical scientists, all other",0.36950546167268206,20.1,2011
1800,Economists,0.3668250474701959,20.1,2011
1815,Survey researchers,0.35558989074053643,20.1,2011
1820,Psychologists,0.34020003113907166,20.1,2011
1830,Sociologists,0.3635546267496112,20.1,2011
1840,Urban and regional planners,0.35425518749226514,20.1,2011
1860,Miscellaneous social scientists and related workers,0.36595141601547615,20.1,2011
1900,Agricultural and food science technicians,0.35293394148714685,20.1,2011
1910,Biological technicians,0.3846605985288684,20.1,2011
1920,Chemical technicians,0.35203300442327323,20.1,2011
1930,Geological and petroleum technicians,0.3669968129514136,20.1,2011
1940,Nuclear technicians,0.35545311190650003,20.1,2011
1950,Social science research assistants,0.3727543658555743,20.1,2011
1965,"Miscellaneous life, physical, and social science technicians",0.366519323202336,20.1,2011
2000,Counselors,0.3409938308120497,20.1,2011
2010,Social workers,0.34199302968207707,20.1,2011
2015,Probation officers and correctional treatment specialists,0.36623453600413386,20.1,2011
2016,Social and human service assistants,0.3506062952466152,20.1,2011
2025,"Miscellaneous community and social service specialists, including health educators and community health workers",0.33706585339508094,20.1,2011
2040,Clergy,0.3233209259561342,20.1,2011
2050,"Directors, religious activities and education",0.3290678626097698,20.1,2011
2060,"Religious workers, all other",0.3249995055908288,20.1,2011
2100,Lawyers,0.3589471065783226,20.1,2011
2105,Judicial law clerks,0.39318468657972233,20.1,2011
2110,"Judges, magistrates, and other judicial workers",0.3809791784195044,20.1,2011
2145,Paralegals and legal assistants,0.38942533535153195,20.1,2011
2160,Miscellaneous legal support workers,0.40069352017747206,20.1,2011
2200,Postsecondary teachers,0.3481126368192246,20.1,2011
2300,Preschool and kindergarten teachers,0.3217153382185199,20.1,2011
2310,Elementary and middle school teachers,0.34370055208130545,20.1,2011
2320,Secondary school teachers,0.34582512034809637,20.1,2011
2330,Special education teachers,0.33929609850392584,20.1,2011
2340,Other teachers and instructors,0.33611775222222434,20.1,2011
2400,"Archivists, curators, and museum technicians",0.3521463486600454,20.1,2011
2430,Librarians,0.362653086343775,20.1,2011
2440,Library technicians,0.35980887553208635,20.1,2011
2540,Teacher assistants,0.3233519626645157,20.1,2011
2550,"Other education, training, and library workers",0.34149949105010957,20.1,2011
2600,Artists and related workers,0.35918229571607946,20.1,2011
2630,Designers,0.35114809221361454,20.1,2011
2700,Actors,0.3158757255035849,20.1,2011
2710,Producers and directors,0.3453836290862219,20.1,2011
2720,"Athletes, coaches, umpires, and related workers",0.30750132090651905,20.1,2011
2740,Dancers and choreographers,0.3002565183964174,20.1,2011
2750,"Musicians, singers, and related workers",0.33064884586310955,20.1,2011
2760,"Entertainers and performers, sports and related workers, all other",0.3186022036886193,20.1,2011
2800,Announcers,0.363699799520423,20.1,2011
2810,"News analysts, reporters and correspondents",0.3740545733883926,20.1,2011
2825,Public relations specialists,0.34286086333745686,20.1,2011
2830,Editors,0.3641864561586639,20.1,2011
2840,Technical writers,0.3698045738045738,20.1,2011
2850,Writers and authors,0.3611855257214178,20.1,2011
2860,Miscellaneous media and communication workers,0.35155734163698166,20.1,2011
2900,Broadcast and sound engineering technicians and radio operators,0.3606647730104449,20.1,2011
2910,Photographers,0.3447658108190522,20.1,2011
2920,"Television, video, and motion picture camera operators and editors",0.35925426289873164,20.1,2011
2960,"Media and communication equipment workers, all other",0.3557623069122778,20.1,2011
3000,Chiropractors,0.34092287782585834,20.1,2011
3010,Dentists,0.3421099587761389,20.1,2011
3030,Dietitians and nutritionists,0.3421020054468928,20.1,2011
3040,Optometrists,0.3462536479026757,20.1,2011
3050,Pharmacists,0.34920947781891903,20.1,2011
3060,Physicians and surgeons,0.34989692833900216,20.1,2011
3110,Physician assistants,0.3448956059038461,20.1,2011
3120,Podiatrists,0.3560136861709039,20.1,2011
3140,Audiologists,0.33982899763507374,20.1,2011
3150,Occupational therapists,0.3305973086178804,20.1,2011
3160,Physical therapists,0.33581314129854384,20.1,2011
3200,Radiation therapists,0.34813926336138423,20.1,2011
3210,Recreational therapists,0.332041547804467,20.1,2011
3220,Respiratory therapists,0.3437260240489398,20.1,2011
3230,Speech-language pathologists,0.35417048579285054,20.1,2011
3235,Exercise physiologists,0.33220480443693584,20.1,2011
3245,"Therapists, all other",0.34035899056977553,20.1,2011
3250,Veterinarians,0.3440028439388554,20.1,2011
3255,Registered nurses,0.3342755937635829,20.1,2011
3256,Nurse anesthetists,0.3332677452728992,20.1,2011
3257,Nurse midwives,0.3340860804147681,20.1,2011
3258,Nurse practitioners,0.3356728573045754,20.1,2011
3260,"Health diagnosing and treating practitioners, all other",0.3537234141940744,20.1,2011
3300,Clinical laboratory technologists and technicians,0.3519172335962411,20.1,2011
3310,Dental hygienists,0.3428308823529412,20.1,2011
3320,Diagnostic related technologists and technicians,0.3471522788174629,20.1,2011
3400,Emergency medical technicians and paramedics,0.3397788499446186,20.1,2011
3420,Health practitioner support technologists and technicians,0.33848989452818506,20.1,2011
3500,Licensed practical and licensed vocational nurses,0.3284590232273361,20.1,2011
3510,Medical records and health information technicians,0.3754908633959893,20.1,2011
3520,"Opticians, dispensing",0.35791958003396784,20.1,2011
3535,Miscellaneous health technologists and technicians,0.3475257615219114,20.1,2011
3540,Other healthcare practitioners and technical occupations,0.34473363799223794,20.1,2011
3600,"Nursing, psychiatric, and home health aides",0.33434598282583333,20.1,2011
3610,Occupational therapy assistants and aides,0.3395274432660728,20.1,2011
3620,Physical therapist assistants and aides,0.3299131238265516,20.1,2011
3630,Massage therapists,0.34739265722890056,20.1,2011
3640,Dental assistants,0.34306149292995725,20.1,2011
3645,Medical assistants,0.3365942395149065,20.1,2011
3646,Medical transcriptionists,0.3864406779661017,20.1,2011
3647,Pharmacy aides,0.327973066226135,20.1,2011
3648,Veterinary assistants and laboratory animal caretakers,0.331958871685085,20.1,2011
3649,Phlebotomists,0.3331149476594335,20.1,2011
3655,"Miscellaneous healthcare support occupations, including medical equipment preparers",0.34057095121023195,20.1,2011
3700,First-line supervisors of correctional officers,0.32858730511542245,20.1,2011
3710,First-line supervisors of police and detectives,0.34905972268139474,20.1,2011
3720,First-line supervisors of fire fighting and prevention workers,0.33159298213952915,20.1,2011
3730,"First-line supervisors of protective service workers, all other",0.3398379434298143,20.1,2011
3740,Firefighters,0.32914613154323774,20.1,2011
3750,Fire inspectors,0.3573822541090499,20.1,2011
3800,"Bailiffs, correctional officers, and jailers",0.3352670767879425,20.1,2011
3820,Detectives and criminal investigators,0.3644814520374301,20.1,2011
3830,Fish and game wardens,0.356395356568222,20.1,2011
3840,Parking enforcement workers,0.3543573138110658,20.1,2011
3850,Police and sheriff's patrol officers,0.35488743349059426,20.1,2011
3860,Transit and railroad police,0.35011119716358424,20.1,2011
3900,Animal control workers,0.34370181818181816,20.1,2011
3910,Private detectives and investigators,0.38517343173431734,20.1,2011
3930,Security guards and gaming surveillance officers,0.3249693627703624,20.1,2011
3940,Crossing guards,0.2983128759352536,20.1,2011
3945,Transportation security screeners,0.3211349978125887,20.1,2011
3955,"Lifeguards and other recreational, and all other protective service workers",0.3267342818522802,20.1,2011
4000,Chefs and head cooks,0.3224475669689209,20.1,2011
4010,First-line supervisors of food preparation and serving workers,0.31981028330328487,20.1,2011
4020,Cooks,0.31936022290030747,20.1,2011
4030,Food preparation workers,0.3013036293530815,20.1,2011
4040,Bartenders,0.3149728178797946,20.1,2011
4050,"Combined food preparation and serving workers, including fast food",0.3142434355519174,20.1,2011
4060,"Counter attendants, cafeteria, food concession, and coffee shop",0.32746832830300243,20.1,2011
4110,Waiters and waitresses,0.30846790720550865,20.1,2011
4120,"Food servers, nonrestaurant",0.3240146535373743,20.1,2011
4130,Dining room and cafeteria attendants and bartender helpers,0.31766227131956193,20.1,2011
4140,Dishwashers,0.3088609127224307,20.1,2011
4150,"Hosts and hostesses, restaurant, lounge, and coffee shop",0.3158751696065129,20.1,2011
4160,"Food preparation and serving related workers, all other",0.31355785641063005,20.1,2011
4200,First-line supervisors of housekeeping and janitorial workers,0.3179710123350182,20.1,2011
4210,"First-line supervisors of landscaping, lawn service, and groundskeeping workers",0.33478141135972456,20.1,2011
4220,Janitors and building cleaners,0.3223020416799769,20.1,2011
4230,Maids and housekeeping cleaners,0.32996975216288305,20.1,2011
4240,Pest control workers,0.34853723209446097,20.1,2011
4250,Grounds maintenance workers,0.31766087157649925,20.1,2011
4300,First-line supervisors of gaming workers,0.3272103078115536,20.1,2011
4320,First-line supervisors of personal service workers,0.33651285387529173,20.1,2011
4340,Animal trainers,0.32356462910854344,20.1,2011
4350,Nonfarm animal caretakers,0.32115007696901887,20.1,2011
4400,Gaming services workers,0.32322816195837356,20.1,2011
4410,Motion picture projectionists,0.3305481170129826,20.1,2011
4420,"Ushers, lobby attendants, and ticket takers",0.3281074311415016,20.1,2011
4430,Miscellaneous entertainment attendants and related workers,0.31406386031243166,20.1,2011
4460,Embalmers and funeral attendants,0.33457488807073155,20.1,2011
4465,"Morticians, undertakers, and funeral directors",0.33847960586617776,20.1,2011
4500,Barbers,0.3267632370290865,20.1,2011
4510,"Hairdressers, hairstylists, and cosmetologists",0.31769707450641305,20.1,2011
4520,Miscellaneous personal appearance workers,0.31668577623082933,20.1,2011
4530,"Baggage porters, bellhops, and concierges",0.3297481951890432,20.1,2011
4540,Tour and travel guides,0.3342543282171501,20.1,2011
4600,Childcare workers,0.3057400431241289,20.1,2011
4610,Personal care aides,0.320745042992948,20.1,2011
4620,Recreation and fitness workers,0.31434789303632926,20.1,2011
4640,Residential advisors,0.3350061174128528,20.1,2011
4650,"Personal care and service workers, all other ",0.3150246407211268,20.1,2011
4700,First-line supervisors of retail sales workers,0.3244616501330752,20.1,2011
4710,First-line supervisors of non-retail sales workers,0.32014564389934447,20.1,2011
4720,Cashiers,0.3141675996994334,20.1,2011
4740,Counter and rental clerks,0.33616371702523495,20.1,2011
4750,Parts salespersons,0.34281584429861767,20.1,2011
4760,Retail salespersons,0.3307333113119726,20.1,2011
4800,Advertising sales agents,0.35892812835993715,20.1,2011
4810,Insurance sales agents,0.3594963902975194,20.1,2011
4820,"Securities, commodities, and financial services sales agents",0.36694708233267853,20.1,2011
4830,Travel agents,0.3535826015989844,20.1,2011
4840,"Sales representatives, services, all other",0.3818956477222997,20.1,2011
4850,"Sales representatives, wholesale and manufacturing",0.3484478037109404,20.1,2011
4900,"Models, demonstrators, and product promoters",0.3725652027817795,20.1,2011
4920,Real estate brokers and sales agents,0.3595408532022653,20.1,2011
4930,Sales engineers,0.3450026255907579,20.1,2011
4940,Telemarketers,0.35112336766972185,20.1,2011
4950,"Door-to-door sales workers, news and street vendors, and related workers",0.3147861642170406,20.1,2011
4965,"Sales and related workers, all other",0.3147861642170406,20.1,2011
5000,First-line supervisors of office and administrative support workers,0.3463598615916955,20.1,2011
5010,"Switchboard operators, including answering service",0.35779451941385876,20.1,2011
5020,Telephone operators,0.3305776556871485,20.1,2011
5030,"Communications equipment operators, all other",0.35504830337475385,20.1,2011
5100,Bill and account collectors,0.3685446832380886,20.1,2011
5110,Billing and posting clerks ,0.37516061391729916,20.1,2011
5120,"Bookkeeping, accounting, and auditing clerks",0.38746554240311337,20.1,2011
5130,Gaming cage workers,0.3587273938214048,20.1,2011
5140,Payroll and timekeeping clerks,0.3717619411957591,20.1,2011
5150,Procurement clerks,0.3752445976738867,20.1,2011
5160,Tellers,0.3664517673615268,20.1,2011
5165,"Financial clerks, all other",0.3787818792428668,20.1,2011
5200,Brokerage clerks,0.3732214097350347,20.1,2011
5210,Correspondence clerks,0.36693354979153603,20.1,2011
5220,"Court, municipal, and license clerks",0.3849773271766175,20.1,2011
5230,"Credit authorizers, checkers, and clerks",0.3523972570853624,20.1,2011
5240,Customer service representatives,0.3501478584355947,20.1,2011
5250,"Eligibility interviewers, government programs",0.38479658900850394,20.1,2011
5260,File clerks,0.35841364294822303,20.1,2011
5300,"Hotel, motel, and resort desk clerks",0.35091430076544256,20.1,2011
5310,"Interviewers, except eligibility and loan",0.3678691187803303,20.1,2011
5320,"Library assistants, clerical",0.3553514659131049,20.1,2011
5330,Loan interviewers and clerks,0.37026070270627937,20.1,2011
5340,New accounts clerks,0.36313045773486136,20.1,2011
5350,Order clerks,0.3715899856827768,20.1,2011
5360,"Human resources assistants, except payroll and timekeeping",0.36923763259641124,20.1,2011
5400,Receptionists and information clerks,0.3679526430641956,20.1,2011
5410,Reservation and transportation ticket agents and travel clerks,0.35102445425435563,20.1,2011
5420,"Information and record clerks, all other",0.3667463417110334,20.1,2011
5500,Cargo and freight agents,0.36141590311998006,20.1,2011
5510,Couriers and messengers,0.3499849759615385,20.1,2011
5520,Dispatchers,0.3545925193507083,20.1,2011
5530,"Meter readers, utilities",0.3431536658855039,20.1,2011
5540,Postal service clerks,0.3475010158472166,20.1,2011
5550,Postal service mail carriers,0.33672568000294456,20.1,2011
5560,"Postal service mail sorters, processors, and processing machine operators",0.3362972463365843,20.1,2011
5600,"Production, planning, and expediting clerks",0.3615162265142557,20.1,2011
5610,"Shipping, receiving, and traffic clerks",0.35177769210797544,20.1,2011
5620,Stock clerks and order fillers,0.32543835173250096,20.1,2011
5630,"Weighers, measurers, checkers, and samplers, recordkeeping",0.37546923453566183,20.1,2011
5700,Secretaries and administrative assistants,0.37205169313810854,20.1,2011
5800,Computer operators,0.3828422399688983,20.1,2011
5810,Data entry keyers,0.3843380456627306,20.1,2011
5820,Word processors and typists,0.37856081830660177,20.1,2011
5830,Desktop publishers,0.35594426326712125,20.1,2011
5840,Insurance claims and policy processing clerks,0.3746787833224106,20.1,2011
5850,"Mail clerks and mail machine operators, except postal service",0.35106297847368556,20.1,2011
5860,"Office clerks, general",0.3741035235422514,20.1,2011
5900,"Office machine operators, except computer",0.34545894144540173,20.1,2011
5910,Proofreaders and copy markers,0.33800050229621126,20.1,2011
5920,Statistical assistants,0.37840794758733276,20.1,2011
5940,"Office and administrative support workers, all other",0.37840794758733276,20.1,2011
6005,"First-line supervisors of farming, fishing, and forestry workers",0.33414382834168976,20.1,2011
6010,Agricultural inspectors,0.34881013399721755,20.1,2011
6020,Animal breeders,0.35566590687072613,20.1,2011
6040,"Graders and sorters, agricultural products",0.3087847923434893,20.1,2011
6050,Miscellaneous agricultural workers ,0.31248574359451464,20.1,2011
6100,Fishers and related fishing workers,0.31896473983226625,20.1,2011
6110,Hunters and trappers,0.34863832263614664,20.1,2011
6120,Forest and conservation workers,0.34562757567719693,20.1,2011
6130,Logging workers,0.3274680728125287,20.1,2011
6200,First-line supervisors of construction trades and extraction workers,0.33586396373575,20.1,2011
6210,Boilermakers,0.33330381169738055,20.1,2011
6220,"Brickmasons, blockmasons, and stonemasons",0.3319794835458332,20.1,2011
6230,Carpenters,0.3276008050417489,20.1,2011
6240,"Carpet, floor, and tile installers and finishers",0.3313336112223039,20.1,2011
6250,"Cement masons, concrete finishers, and terrazzo workers",0.3372795273460748,20.1,2011
6260,Construction laborers,0.3342250196695515,20.1,2011
6300,"Paving, surfacing, and tamping equipment operators",0.3366217723256413,20.1,2011
6310,Pile-driver operators,0.3445147679324895,20.1,2011
6320,Operating engineers and other construction equipment operators,0.35230918778275583,20.1,2011
6330,"Drywall installers, ceiling tile installers, and tapers",0.3247833163193835,20.1,2011
6355,Electricians,0.3392157856258731,20.1,2011
6360,Glaziers,0.3449810006333122,20.1,2011
6400,Insulation workers,0.3186647174907857,20.1,2011
6420,"Painters, construction and maintenance",0.32743850067170266,20.1,2011
6430,Paperhangers,0.31254859275384855,20.1,2011
6440,"Pipelayers, plumbers, pipefitters, and steamfitters",0.3365192364108523,20.1,2011
6460,Plasterers and stucco masons,0.3327181928427776,20.1,2011
6500,Reinforcing iron and rebar workers,0.31222778702295545,20.1,2011
6515,Roofers,0.31831081367275194,20.1,2011
6520,Sheet metal workers,0.33625582575792534,20.1,2011
6530,Structural iron and steel workers,0.32407153126665916,20.1,2011
6540,Solar photovoltaic installers,0.3256429573619568,20.1,2011
6600,"Helpers, construction trades",0.32334952111777693,20.1,2011
6660,Construction and building inspectors,0.3651484965018765,20.1,2011
6700,Elevator installers and repairers,0.3279340037333654,20.1,2011
6710,Fence erectors,0.34733682148520645,20.1,2011
6720,Hazardous materials removal workers,0.33215434083601286,20.1,2011
6730,Highway maintenance workers,0.34587318557211433,20.1,2011
6740,Rail-track laying and maintenance equipment operators,0.33761189215343673,20.1,2011
6750,Septic tank servicers and sewer pipe cleaners,0.3425109029813398,20.1,2011
6765,Miscellaneous construction and related workers,0.30969962453066335,20.1,2011
6800,"Derrick, rotary drill, and service unit operators, oil, gas, and mining",0.31394351784942554,20.1,2011
6820,"Earth drillers, except oil and gas",0.32439327533198137,20.1,2011
6830,"Explosives workers, ordnance handling experts, and blasters",0.34854467658012206,20.1,2011
6840,Mining machine operators,0.3139037025343295,20.1,2011
6910,"Roof bolters, mining",0.3171651308867136,20.1,2011
6920,"Roustabouts, oil and gas",0.3229439888442512,20.1,2011
6930,Helpers—extraction workers,0.3306647514839146,20.1,2011
6940,Other extraction workers,0.32090396793166065,20.1,2011
7000,"First-line supervisors of mechanics, installers, and repairers",0.3330985464557853,20.1,2011
7010,"Computer, automated teller, and office machine repairers",0.3584285248041776,20.1,2011
7020,Radio and telecommunications equipment installers and repairers,0.3498240917346927,20.1,2011
7030,Avionics technicians,0.3473767334894224,20.1,2011
7040,"Electric motor, power tool, and related repairers",0.32992906944245104,20.1,2011
7050,"Electrical and electronics installers and repairers, transportation equipment",0.3426985693142576,20.1,2011
7100,"Electrical and electronics repairers, industrial and utility",0.34246495858557957,20.1,2011
7110,"Electronic equipment installers and repairers, motor vehicles",0.31685428742491334,20.1,2011
7120,Electronic home entertainment equipment installers and repairers,0.34187587689184756,20.1,2011
7130,Security and fire alarm systems installers,0.3404235463029433,20.1,2011
7140,Aircraft mechanics and service technicians,0.34929660023446657,20.1,2011
7150,Automotive body and related repairers,0.3459191973969631,20.1,2011
7160,Automotive glass installers and repairers,0.33724136035978275,20.1,2011
7200,Automotive service technicians and mechanics,0.3447148863446434,20.1,2011
7210,Bus and truck mechanics and diesel engine specialists,0.3398567627791896,20.1,2011
7220,Heavy vehicle and mobile equipment service technicians and mechanics,0.329320567914178,20.1,2011
7240,Small engine mechanics,0.3533681275751179,20.1,2011
7260,"Miscellaneous vehicle and mobile equipment mechanics, installers, and repairers",0.34165906459189216,20.1,2011
7300,Control and valve installers and repairers,0.34879354197324214,20.1,2011
7315,"Heating, air conditioning, and refrigeration mechanics and installers",0.33606662280154276,20.1,2011
7320,Home appliance repairers,0.3368360624750597,20.1,2011
7330,Industrial and refractory machinery mechanics,0.33472193072999556,20.1,2011
7340,"Maintenance and repair workers, general",0.319919762210275,20.1,2011
7350,"Maintenance workers, machinery",0.3359941660328239,20.1,2011
7360,Millwrights,0.3279739437057074,20.1,2011
7410,Electrical power-line installers and repairers,0.3317649694729177,20.1,2011
7420,Telecommunications line installers and repairers,0.33981208165301624,20.1,2011
7430,Precision instrument and equipment repairers,0.34997998163432825,20.1,2011
7440,Wind turbine service technicians,0.3381910152956763,20.1,2011
7510,"Coin, vending, and amusement machine servicers and repairers",0.3252038648667169,20.1,2011
7520,Commercial divers,0.330479654498543,20.1,2011
7540,Locksmiths and safe repairers,0.35249175327208876,20.1,2011
7550,Manufactured building and mobile home installers,0.3257299761310816,20.1,2011
7560,Riggers,0.33809714824108883,20.1,2011
7600,Signal and track switch repairers,0.3383949354972045,20.1,2011
7610,"Helpers—installation, maintenance, and repair workers ",0.3094167202113229,20.1,2011
7630,"Other installation, maintenance, and repair workers",0.3400707079153268,20.1,2011
7700,First-line supervisors of production and operating workers,0.32497370762883265,20.1,2011
7710,"Aircraft structure, surfaces, rigging, and systems assemblers",0.35123208411654133,20.1,2011
7720,"Electrical, electronics, and electromechanical assemblers",0.3381459164397123,20.1,2011
7730,Engine and other machine assemblers,0.3309917058490129,20.1,2011
7740,Structural metal fabricators and fitters,0.35210641438301354,20.1,2011
7750,Miscellaneous assemblers and fabricators,0.3553158899974566,20.1,2011
7800,Bakers,0.3329941651058925,20.1,2011
7810,"Butchers and other meat, poultry, and fish processing workers",0.30939011612893486,20.1,2011
7830,"Food and tobacco roasting, baking, and drying machine operators and tenders",0.3062361511852194,20.1,2011
7840,Food batchmakers,0.3490840176879343,20.1,2011
7850,Food cooking machine operators and tenders,0.32729259825421086,20.1,2011
7855,"Food processing workers, all other",0.33918949311379104,20.1,2011
7900,Computer control programmers and operators,0.34881375962402145,20.1,2011
7920,"Extruding and drawing machine setters, operators, and tenders, metal and plastic",0.3451552102165635,20.1,2011
7930,"Forging machine setters, operators, and tenders, metal and plastic",0.3448850383205598,20.1,2011
7940,"Rolling machine setters, operators, and tenders, metal and plastic",0.334807817446681,20.1,2011
7950,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",0.3455466912388758,20.1,2011
7960,"Drilling and boring machine tool setters, operators, and tenders, metal and plastic ",0.34725678535711796,20.1,2011
8000,"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",0.3498021392469538,20.1,2011
8010,"Lathe and turning machine tool setters, operators, and tenders, metal and plastic",0.35899026815689944,20.1,2011
8020,"Milling and planing machine setters, operators, and tenders, metal and plastic",0.35091376217945613,20.1,2011
8030,Machinists,0.35375965564991074,20.1,2011
8040,"Metal furnace operators, tenders, pourers, and casters",0.3387883361901334,20.1,2011
8060,"Model makers and patternmakers, metal and plastic",0.3557680221903432,20.1,2011
8100,"Molders and molding machine setters, operators, and tenders, metal and plastic",0.33550666947674734,20.1,2011
8120,"Multiple machine tool setters, operators, and tenders, metal and plastic ",0.35350294333139637,20.1,2011
8130,Tool and die makers,0.3539174950070017,20.1,2011
8140,"Welding, soldering, and brazing workers",0.33634280956639173,20.1,2011
