census_code,occupation_title,job_zone,onet_version,oews_year
1400,Computer hardware engineers,4.0,14.0,2008
1410,Electrical and electronic engineers,4.0,14.0,2008
1420,Environmental engineers,4.0,14.0,2008
1430,"Industrial engineers, including health and safety",4.0,14.0,2008
1440,Marine engineers and naval architects,4.0,14.0,2008
1450,Materials engineers,4.0,14.0,2008
1460,Mechanical engineers,4.0,14.0,2008
1500,"Mining and geological engineers, including mining safety engineers",4.0,14.0,2008
1510,Nuclear engineers,4.0,14.0,2008
1520,Petroleum engineers,4.0,14.0,2008
1530,"Engineers, all other",4.0,14.0,2008
1540,Drafters,3.0,14.0,2008
1550,"Engineering technicians, except drafters",3.0930910951893553,14.0,2008
1560,Surveying and mapping technicians,3.0,14.0,2008
1600,Agricultural and food scientists,5.0,14.0,2008
1610,Biological scientists,5.0,14.0,2008
1640,Conservation scientists and foresters,4.0,14.0,2008
1650,Medical scientists,5.0,14.0,2008
1700,Astronomers and physicists,5.0,14.0,2008
1710,Atmospheric and space scientists,4.0,14.0,2008
1720,Chemists and materials scientists,4.104065566699019,14.0,2008
1740,Environmental scientists and geoscientists,4.063797596032614,14.0,2008
1760,"Physical scientists, all other",5.0,14.0,2008
1800,Economists,5.0,14.0,2008
1810,Market and survey researchers,4.0,14.0,2008
1820,Psychologists,5.0,14.0,2008
1830,Sociologists,5.0,14.0,2008
1840,Urban and regional planners,5.0,14.0,2008
1860,Miscellaneous social scientists and related workers,5.0,14.0,2008
1900,Agricultural and food science technicians,3.0,14.0,2008
1910,Biological technicians,4.0,14.0,2008
1920,Chemical technicians,3.0,14.0,2008
1930,Geological and petroleum technicians,3.5,14.0,2008
1940,Nuclear technicians,3.0,14.0,2008
1960,"Other life, physical, and social science technicians",3.4328468921251023,14.0,2008
2000,Counselors,4.8002304351679514,14.0,2008
2010,Social workers,4.489383102369245,14.0,2008
2020,Miscellaneous community and social service specialists,3.3235933594781866,14.0,2008
2040,Clergy,5.0,14.0,2008
2050,"Directors, religious activities and education",4.0,14.0,2008
2060,"Religious workers, all other",4.73975013197255,14.0,2008
2100,Lawyers,5.0,14.0,2008
2110,"Judges, magistrates, and other judicial workers",4.8023135715761205,14.0,2008
2140,Paralegals and legal assistants,3.0,14.0,2008
2150,Miscellaneous legal support workers,3.2894688476383016,14.0,2008
2200,Postsecondary teachers,5.0,14.0,2008
2300,Preschool and kindergarten teachers,3.3079760014116815,14.0,2008
2310,Elementary and middle school teachers,4.0,14.0,2008
2320,Secondary school teachers,4.0,14.0,2008
2330,Special education teachers,4.0,14.0,2008
2340,Other teachers and instructors,3.3092194378598037,14.0,2008
2400,"Archivists, curators, and museum technicians",3.6129032258064515,14.0,2008
2430,Librarians,5.0,14.0,2008
2440,Library technicians,4.0,14.0,2008
2540,Teacher assistants,3.0,14.0,2008
2550,"Other education, training, and library workers",3.1978662873399717,14.0,2008
2600,Artists and related workers,3.746718339792474,14.0,2008
2630,Designers,3.413961922030825,14.0,2008
2700,Actors,2.0,14.0,2008
2710,Producers and directors,3.8,14.0,2008
2720,"Athletes, coaches, umpires, and related workers",4.6653343202566,14.0,2008
2740,Dancers and choreographers,3.549346016646849,14.0,2008
2750,"Musicians, singers, and related workers",2.6624220837043633,14.0,2008
2760,"Entertainers and performers, sports and related workers, all other",3.8622782630089803,14.0,2008
2800,Announcers,2.8183015141540486,14.0,2008
2810,"News analysts, reporters and correspondents",4.0,14.0,2008
2820,Public relations specialists,4.0,14.0,2008
2830,Editors,4.0,14.0,2008
2840,Technical writers,4.0,14.0,2008
2850,Writers and authors,4.0,14.0,2008
2860,Miscellaneous media and communication workers,4.0,14.0,2008
2900,Broadcast and sound engineering technicians and radio operators,3.0,14.0,2008
2910,Photographers,3.0,14.0,2008
2920,"Television, video, and motion picture camera operators and editors",3.0,14.0,2008
2960,"Media and communication equipment workers, all other",3.0,14.0,2008
3000,Chiropractors,5.0,14.0,2008
3010,Dentists,5.0,14.0,2008
3030,Dietitians and nutritionists,5.0,14.0,2008
3040,Optometrists,5.0,14.0,2008
3050,Pharmacists,5.0,14.0,2008
3060,Physicians and surgeons,5.0,14.0,2008
3110,Physician assistants,5.0,14.0,2008
3120,Podiatrists,5.0,14.0,2008
3130,Registered nurses,3.0,14.0,2008
3140,Audiologists,5.0,14.0,2008
3150,Occupational therapists,5.0,14.0,2008
3160,Physical therapists,5.0,14.0,2008
3200,Radiation therapists,3.0,14.0,2008
3210,Recreational therapists,4.0,14.0,2008
3220,Respiratory therapists,3.0,14.0,2008
3230,Speech-language pathologists,5.0,14.0,2008
3240,"Therapists, all other",4.503106183694925,14.0,2008
3250,Veterinarians,5.0,14.0,2008
3260,"Health diagnosing and treating practitioners, all other",5.0,14.0,2008
3300,Clinical laboratory technologists and technicians,3.5266304004048328,14.0,2008
3310,Dental hygienists,3.0,14.0,2008
3320,Diagnostic related technologists and technicians,3.0,14.0,2008
3400,Emergency medical technicians and paramedics,3.0,14.0,2008
3410,Health diagnosing and treating practitioner support technicians,2.9581477577941726,14.0,2008
3500,Licensed practical and licensed vocational nurses,3.0,14.0,2008
3510,Medical records and health information technicians,2.0,14.0,2008
3520,"Opticians, dispensing",3.0,14.0,2008
3530,Miscellaneous health technologists and technicians,5.0,14.0,2008
3540,Other healthcare practitioners and technical occupations,4.057443570885113,14.0,2008
3600,"Nursing, psychiatric, and home health aides",2.0,14.0,2008
3610,Occupational therapist assistants and aides,2.7755905511811023,14.0,2008
3620,Physical therapist assistants and aides,2.581944836675139,14.0,2008
3630,Massage therapists,3.0,14.0,2008
3640,Dental assistants,3.0,14.0,2008
3650,Medical assistants and other healthcare support occupations,2.8346084784136156,14.0,2008
3700,First-line supervisors/managers of correctional officers,3.0,14.0,2008
3710,First-line supervisors/managers of police and detectives,3.0,14.0,2008
3720,First-line supervisors/managers of fire fighting and prevention workers,3.0,14.0,2008
3730,"Supervisors, protective service workers, all other",3.0,14.0,2008
3740,Fire fighters,2.5,14.0,2008
3750,Fire inspectors,3.0,14.0,2008
3800,"Bailiffs, correctional officers, and jailers",2.956877473006505,14.0,2008
3820,Detectives and criminal investigators,3.5,14.0,2008
3830,Fish and game wardens,4.0,14.0,2008
3840,Parking enforcement workers,2.0,14.0,2008
3850,Police and sheriff's patrol officers,3.0,14.0,2008
3860,Transit and railroad police,3.0,14.0,2008
3900,Animal control workers,2.0,14.0,2008
3910,Private detectives and investigators,3.0,14.0,2008
3920,Security guards and gaming surveillance officers,2.0,14.0,2008
3940,Crossing guards,1.0,14.0,2008
3950,Lifeguards and other protective service workers,1.3217715512371484,14.0,2008
4000,Chefs and head cooks,3.0,14.0,2008
4010,First-line supervisors/managers of food preparation and serving workers,2.0,14.0,2008
4020,Cooks,1.6364113772425142,14.0,2008
4030,Food preparation workers,1.0,14.0,2008
4040,Bartenders,2.0,14.0,2008
4050,"Combined food preparation and serving workers, including fast food",1.0,14.0,2008
4060,"Counter attendants, cafeteria, food concession, and coffee shop",1.0,14.0,2008
4110,Waiters and waitresses,1.0,14.0,2008
4120,"Food servers, nonrestaurant",1.0,14.0,2008
4130,Dining room and cafeteria attendants and bartender helpers,1.0,14.0,2008
4140,Dishwashers,1.0,14.0,2008
4150,"Hosts and hostesses, restaurant, lounge, and coffee shop",1.0,14.0,2008
4160,"Food preparation and serving related workers, all other",1.0,14.0,2008
4200,First-line supervisors/managers of housekeeping and janitorial workers,3.0,14.0,2008
4210,"First-line supervisors/managers of landscaping, lawn service, and groundskeeping workers",2.0,14.0,2008
4220,Janitors and building cleaners,1.0,14.0,2008
4230,Maids and housekeeping cleaners,1.0,14.0,2008
4240,Pest control workers,2.0,14.0,2008
4250,Grounds maintenance workers,1.0870742482542397,14.0,2008
4300,First-line supervisors/managers of gaming workers,2.0,14.0,2008
4320,First-line supervisors/managers of personal service workers,3.0,14.0,2008
4340,Animal trainers,2.0,14.0,2008
4350,Nonfarm animal caretakers,2.0,14.0,2008
4400,Gaming services workers,2.0,14.0,2008
4410,Motion picture projectionists,2.0,14.0,2008
4420,"Ushers, lobby attendants, and ticket takers",1.0,14.0,2008
4430,Miscellaneous entertainment attendants and related workers,1.018148948991528,14.0,2008
4460,Funeral service workers,2.1965978128797086,14.0,2008
4500,Barbers,3.0,14.0,2008
4510,"Hairdressers, hairstylists, and cosmetologists",3.0,14.0,2008
4520,Miscellaneous personal appearance workers,2.836775343327393,14.0,2008
4530,"Baggage porters, bellhops, and concierges",1.290520313613685,14.0,2008
4540,Tour and travel guides,3.0,14.0,2008
4550,Transportation attendants,2.0,14.0,2008
4600,Child care workers,2.5,14.0,2008
4610,Personal and home care aides,2.0,14.0,2008
4620,Recreation and fitness workers,3.5524222704266086,14.0,2008
4640,Residential advisors,3.0,14.0,2008
4650,"Personal care and service workers, all other ",2.6463567089628994,14.0,2008
4700,First-line supervisors/managers of retail sales workers,2.0,14.0,2008
4710,First-line supervisors/managers of non-retail sales workers,4.0,14.0,2008
4720,Cashiers,1.0062445871369352,14.0,2008
4740,Counter and rental clerks,1.0,14.0,2008
4750,Parts salespersons,2.0,14.0,2008
4760,Retail salespersons,2.0,14.0,2008
4800,Advertising sales agents,3.0,14.0,2008
4810,Insurance sales agents,4.0,14.0,2008
4820,"Securities, commodities, and financial services sales agents",4.0,14.0,2008
4830,Travel agents,3.0,14.0,2008
4840,"Sales representatives, services, all other",3.7074618061699995,14.0,2008
4850,"Sales representatives, wholesale and manufacturing",3.2174678345417207,14.0,2008
4900,"Models, demonstrators, and product promoters",1.9805164319248827,14.0,2008
4920,Real estate brokers and sales agents,3.0,14.0,2008
4930,Sales engineers,4.0,14.0,2008
4940,Telemarketers,2.0,14.0,2008
4950,"Door-to-door sales workers, news and street vendors, and related workers",2.0,14.0,2008
4960,"Sales and related workers, all other",2.0,14.0,2008
5000,First-line supervisors/managers of office and administrative support workers,3.0,14.0,2008
5010,"Switchboard operators, including answering service",2.0,14.0,2008
5020,Telephone operators,2.0,14.0,2008
5030,"Communications equipment operators, all other",2.0,14.0,2008
5100,Bill and account collectors,2.0,14.0,2008
5110,Billing and posting clerks and machine operators,2.3333333333333335,14.0,2008
5120,"Bookkeeping, accounting, and auditing clerks",3.0,14.0,2008
5130,Gaming cage workers,2.0,14.0,2008
5140,Payroll and timekeeping clerks,2.0,14.0,2008
5150,Procurement clerks,3.0,14.0,2008
5160,Tellers,2.0,14.0,2008
5200,Brokerage clerks,3.0,14.0,2008
5210,Correspondence clerks,2.0,14.0,2008
5220,"Court, municipal, and license clerks",2.3333333333333335,14.0,2008
5230,"Credit authorizers, checkers, and clerks",2.5,14.0,2008
5240,Customer service representatives,2.0,14.0,2008
5250,"Eligibility interviewers, government programs",3.0,14.0,2008
5260,File Clerks,3.0,14.0,2008
5300,"Hotel, motel, and resort desk clerks",2.0,14.0,2008
5310,"Interviewers, except eligibility and loan",2.0,14.0,2008
5320,"Library assistants, clerical",3.0,14.0,2008
5330,Loan interviewers and clerks,3.0,14.0,2008
5340,New accounts clerks,2.0,14.0,2008
5350,Order clerks,2.0,14.0,2008
5360,"Human resources assistants, except payroll and timekeeping",3.0,14.0,2008
5400,Receptionists and information clerks,2.0,14.0,2008
5410,Reservation and transportation ticket agents and travel clerks,2.0,14.0,2008
5420,"Information and record clerks, all other",2.212466438673025,14.0,2008
5500,Cargo and freight agents,2.0,14.0,2008
5510,Couriers and messengers,2.0,14.0,2008
5520,Dispatchers,2.0,14.0,2008
5530,"Meter readers, utilities",2.0,14.0,2008
5540,Postal service clerks,2.0,14.0,2008
5550,Postal service mail carriers,2.0,14.0,2008
5560,"Postal service mail sorters, processors, and processing machine operators",2.0,14.0,2008
5600,"Production, planning, and expediting clerks",2.0,14.0,2008
5610,"Shipping, receiving, and traffic clerks",2.0,14.0,2008
5620,Stock clerks and order fillers,1.5,14.0,2008
5630,"Weighers, measurers, checkers, and samplers, recordkeeping",2.0,14.0,2008
5700,Secretaries and administrative assistants,2.429188645452538,14.0,2008
5800,Computer operators,3.0,14.0,2008
5810,Data entry keyers,2.0,14.0,2008
5820,Word processors and typists,2.0,14.0,2008
5830,Desktop publishers,3.0,14.0,2008
5840,Insurance claims and policy processing clerks,2.0,14.0,2008
5850,"Mail clerks and mail machine operators, except postal service",2.0,14.0,2008
5860,"Office clerks, general",2.0,14.0,2008
5900,"Office machine operators, except computer",2.0,14.0,2008
5910,Proofreaders and copy markers,4.0,14.0,2008
5920,Statistical assistants,3.0,14.0,2008
5930,"Office and administrative support workers, all other",3.0,14.0,2008
6000,"First-line supervisors/managers of farming, fishing, and forestry workers",2.7120036513007757,14.0,2008
6010,Agricultural inspectors,3.0,14.0,2008
6020,Animal breeders,3.0,14.0,2008
6040,"Graders and sorters, agricultural products",1.0,14.0,2008
6050,Miscellaneous agricultural workers ,1.0730643402399127,14.0,2008
6100,Fishers and related fishing workers,1.0,14.0,2008
6110,Hunters and trappers,1.0,14.0,2008
6120,Forest and conservation workers,3.0,14.0,2008
6130,Logging workers,1.1913089560148384,14.0,2008
6200,First-line supervisors/managers of construction trades and extraction workers,3.0,14.0,2008
6210,Boilermakers,2.0,14.0,2008
6220,"Brickmasons, blockmasons, and stonemasons",2.1510624700431378,14.0,2008
6230,Carpenters,2.0,14.0,2008
6240,"Carpet, floor, and tile installers and finishers",1.6817803275654668,14.0,2008
6250,"Cement masons, concrete finishers, and terrazzo workers",2.9732246236974142,14.0,2008
6260,Construction laborers,1.0,14.0,2008
6300,"Paving, surfacing, and tamping equipment operators",2.0,14.0,2008
6310,Pile-driver operators,2.0,14.0,2008
6320,Operating engineers and other construction equipment operators,3.0,14.0,2008
6330,"Drywall installers, ceiling tile installers, and tapers",2.0,14.0,2008
6350,Electricians,3.0,14.0,2008
6360,Glaziers,2.0,14.0,2008
6400,Insulation workers,2.0,14.0,2008
6420,"Painters, construction and maintenance",2.0,14.0,2008
6430,Paperhangers,2.0,14.0,2008
6440,"Pipelayers, plumbers, pipefitters, and steamfitters",2.8893450953290785,14.0,2008
6460,Plasterers and stucco masons,2.0,14.0,2008
6500,Reinforcing iron and rebar workers,2.0,14.0,2008
6510,Roofers,2.0,14.0,2008
6520,Sheet metal workers,2.0,14.0,2008
6530,Structural iron and steel workers,2.0,14.0,2008
6600,"Helpers, construction trades",1.795021141945059,14.0,2008
6660,Construction and building inspectors,3.0,14.0,2008
6700,Elevator installers and repairers,3.0,14.0,2008
6710,Fence erectors,2.0,14.0,2008
6720,Hazardous materials removal workers,2.0,14.0,2008
6730,Highway maintenance workers,2.0,14.0,2008
6740,Rail-track laying and maintenance equipment operators,2.0,14.0,2008
6750,Septic tank servicers and sewer pipe cleaners,1.0,14.0,2008
6760,Miscellaneous construction and related workers,2.0,14.0,2008
6800,"Derrick, rotary drill, and service unit operators, oil, gas, and mining",1.7302766979190487,14.0,2008
6820,"Earth drillers, except oil and gas",2.0,14.0,2008
6830,"Explosives workers, ordnance handling experts, and blasters",2.0,14.0,2008
6840,Mining machine operators,1.4569865738438588,14.0,2008
6910,"Roof bolters, mining",2.0,14.0,2008
6920,"Roustabouts, oil and gas",2.0,14.0,2008
6930,Helpers--extraction workers,2.0,14.0,2008
6940,Other extraction workers,1.8324534833405453,14.0,2008
7000,"First-line supervisors/managers of mechanics, installers, and repairers",3.0,14.0,2008
7010,"Computer, automated teller, and office machine repairers",3.0,14.0,2008
7020,Radio and telecommunications equipment installers and repairers,3.0,14.0,2008
7030,Avionics technicians,3.0,14.0,2008
7040,"Electric motor, power tool, and related repairers",3.0,14.0,2008
7050,"Electrical and electronics installers and repairers, transportation equipment",3.0,14.0,2008
7100,"Electrical and electronics repairers, industrial and utility",3.0,14.0,2008
7110,"Electronic equipment installers and repairers, motor vehicles",3.0,14.0,2008
7120,Electronic home entertainment equipment installers and repairers,3.0,14.0,2008
7130,Security and fire alarm systems installers,3.0,14.0,2008
7140,Aircraft mechanics and service technicians,3.0,14.0,2008
7150,Automotive body and related repairers,2.0,14.0,2008
7160,Automotive glass installers and repairers,2.0,14.0,2008
7200,Automotive service technicians and mechanics,3.0,14.0,2008
7210,Bus and truck mechanics and diesel engine specialists,3.0,14.0,2008
7220,Heavy vehicle and mobile equipment service technicians and mechanics,2.8825656965244417,14.0,2008
7240,Small engine mechanics,2.5798506276815507,14.0,2008
7260,"Miscellaneous vehicle and mobile equipment mechanics, installers, and repairers",1.1898692541731766,14.0,2008
7300,Control and valve installers and repairers,2.714634543382712,14.0,2008
7310,"Heating, air conditioning, and refrigeration mechanics and installers",3.0,14.0,2008
7320,Home appliance repairers,3.0,14.0,2008
7330,Industrial and refractory machinery mechanics,2.95544861662393,14.0,2008
7340,"Maintenance and repair workers, general",3.0,14.0,2008
7350,"Maintenance workers, machinery",2.0,14.0,2008
7360,Millwrights,3.0,14.0,2008
7410,Electrical power-line installers and repairers,3.0,14.0,2008
7420,Telecommunications line installers and repairers,2.0,14.0,2008
7430,Precision instrument and equipment repairers,3.0,14.0,2008
7510,"Coin, vending, and amusement machine servicers and repairers",2.0,14.0,2008
7520,Commercial divers,3.0,14.0,2008
7540,Locksmiths and safe repairers,2.0,14.0,2008
7550,Manufactured building and mobile home installers,2.0,14.0,2008
7560,Riggers,2.0,14.0,2008
7600,Signal and track switch repairers,3.0,14.0,2008
7610,"Helpers--installation, maintenance, and repair workers ",2.0,14.0,2008
7620,"Other installation, maintenance, and repair workers",2.033138158714339,14.0,2008
7700,First-line supervisors/managers of production and operating workers,3.0,14.0,2008
7710,"Aircraft structure, surfaces, rigging, and systems assemblers",2.0,14.0,2008
7720,"Electrical, electronics, and electromechanical assemblers",2.0,14.0,2008
7730,Engine and other machine assemblers,2.0,14.0,2008
7740,Structural metal fabricators and fitters,3.0,14.0,2008
7750,Miscellaneous assemblers and fabricators,2.0,14.0,2008
7800,Bakers,2.0,14.0,2008
7810,"Butchers and other meat, poultry, and fish processing workers",1.3276011856091579,14.0,2008
7830,"Food and tobacco roasting, baking, and drying machine operators and tenders",2.0,14.0,2008
7840,Food batchmakers,2.0,14.0,2008
7850,Food cooking machine operators and tenders,2.0,14.0,2008
7900,Computer control programmers and operators,2.106174228221472,14.0,2008
7920,"Extruding and drawing machine setters, operators, and tenders, metal and plastic",2.0,14.0,2008
7930,"Forging machine setters, operators, and tenders, metal and plastic",2.0,14.0,2008
7940,"Rolling machine setters, operators, and tenders, metal and plastic",2.0,14.0,2008
7950,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",2.0,14.0,2008
7960,"Drilling and boring machine tool setters, operators, and tenders, metal and plastic ",3.0,14.0,2008
8000,"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",2.0,14.0,2008
8010,"Lathe and turning machine tool setters, operators, and tenders, metal and plastic",2.0,14.0,2008
8020,"Milling and planing machine setters, operators, and tenders, metal and plastic",3.0,14.0,2008
8030,Machinists,3.0,14.0,2008
8040,Metal furnace and kiln operators and tenders,2.0,14.0,2008
8060,"Model makers and patternmakers, metal and plastic",3.0,14.0,2008
8100,"Molders and molding machine setters, operators, and tenders, metal and plastic",2.0,14.0,2008
8120,"Multiple machine tool setters, operators, and tenders, metal and plastic ",2.0,14.0,2008
8130,Tool and die makers,3.0,14.0,2008
8140,"Welding, soldering, and brazing workers",2.0,14.0,2008
8150,"Heat treating equipment setters, operators, and tenders, metal and plastic",2.0,14.0,2008
8160,"Lay-out workers, metal and plastic",2.0,14.0,2008
8200,"Plating and coating machine setters, operators, and tenders, metal and plastic",2.0,14.0,2008
8210,"Tool grinders, filers, and sharpeners",2.0,14.0,2008
8220,"Metalworkers and plastic workers, all other",2.0,14.0,2008
8230,Bookbinders and bindery workers,2.0,14.0,2008
8240,Job printers,3.0,14.0,2008
8250,Prepress technicians and workers,3.0,14.0,2008
8260,Printing machine operators,2.0,14.0,2008
8300,Laundry and dry-cleaning workers,2.0,14.0,2008
8310,"Pressers, textile, garment, and related materials",1.0,14.0,2008
8320,Sewing machine operators,1.0,14.0,2008
8330,Shoe and leather workers and repairers,2.0,14.0,2008
8340,Shoe machine operators and tenders,2.0,14.0,2008
8350,"Tailors, dressmakers, and sewers",2.818064516129032,14.0,2008
8360,Textile bleaching and dyeing machine operators and tenders,2.0,14.0,2008
8400,"Textile cutting machine setters, operators, and tenders",2.0,14.0,2008
8410,"Textile knitting and weaving machine setters, operators, and tenders",2.0,14.0,2008
8420,"Textile winding, twisting, and drawing out machine setters, operators, and tenders",2.0,14.0,2008
8430,"Extruding and forming machine setters, operators, and tenders, synthetic and glass fibers",2.0,14.0,2008
8440,Fabric and apparel patternmakers,3.0,14.0,2008
8450,Upholsterers,2.0,14.0,2008
8460,"Textile, apparel, and furnishings workers, all other",2.122890381779453,14.0,2008
8500,Cabinetmakers and bench carpenters,3.0,14.0,2008
8510,Furniture finishers,1.0,14.0,2008
8520,"Model makers and patternmakers, wood",3.0,14.0,2008
8530,"Sawing machine setters, operators, and tenders, wood",2.0,14.0,2008
8540,"Woodworking machine setters, operators, and tenders, except sawing",2.0,14.0,2008
8550,"Woodworkers, all other",2.3593859036985347,14.0,2008
8600,"Power plant operators, distributors, and dispatchers",3.0,14.0,2008
8610,Stationary engineers and boiler operators,3.0,14.0,2008
8620,Water and liquid waste treatment plant and system operators,3.0,14.0,2008
8630,Miscellaneous plant and system operators,2.1383455777120504,14.0,2008
8640,"Chemical processing machine setters, operators, and tenders",2.0,14.0,2008
8650,"Crushing, grinding, polishing, mixing, and blending workers",1.8182515337423313,14.0,2008
8710,Cutting workers,2.0,14.0,2008
8720,"Extruding, forming, pressing, and compacting machine setters, operators, and tenders",2.0,14.0,2008
8730,"Furnace, kiln, oven, drier, and kettle operators and tenders",2.0,14.0,2008
8740,"Inspectors, testers, sorters, samplers, and weighers",2.0,14.0,2008
8750,Jewelers and precious stone and metal workers,3.0,14.0,2008
8760,"Medical, dental, and ophthalmic laboratory technicians",2.146101694915254,14.0,2008
8800,Packaging and filling machine operators and tenders,2.0,14.0,2008
8810,Painting workers,2.0,14.0,2008
8830,Photographic process workers and processing machine operators,2.0,14.0,2008
8840,Semiconductor processors,2.0,14.0,2008
8850,Cementing and gluing machine operators and tenders,2.0,14.0,2008
8860,"Cleaning, washing, and metal pickling equipment operators and tenders",2.0,14.0,2008
8900,Cooling and freezing equipment operators and tenders,2.0,14.0,2008
8910,Etchers and engravers,2.0,14.0,2008
8920,"Molders, shapers, and casters, except metal and plastic",2.5,14.0,2008
8930,"Paper goods machine setters, operators, and tenders",2.0,14.0,2008
8940,Tire builders,2.0,14.0,2008
8950,Helpers--production workers,1.0,14.0,2008
8960,"Production workers, all other",1.3411382740167013,14.0,2008
9000,"Supervisors, transportation and material moving workers",2.9879168090611725,14.0,2008
9030,Aircraft pilots and flight engineers,3.71155621192542,14.0,2008
9040,Air traffic controllers and airfield operations specialists,3.0,14.0,2008
9110,"Ambulance drivers and attendants, except emergency medical technicians",2.0,14.0,2008
9120,Bus drivers,2.0,14.0,2008
9130,Driver/sales workers and truck drivers,1.873836426042393,14.0,2008
9140,Taxi drivers and chauffeurs,1.0,14.0,2008
9150,"Motor vehicle operators, all other",1.8566962907859228,14.0,2008
9200,Locomotive engineers and operators,2.0,14.0,2008
9230,"Railroad brake, signal, and switch operators",2.0,14.0,2008
9240,Railroad conductors and yardmasters,2.0,14.0,2008
9260,"Subway, streetcar, and other rail transportation workers",2.0,14.0,2008
9300,Sailors and marine oilers,2.0,14.0,2008
9310,Ship and boat captains and operators,2.9005297233666862,14.0,2008
9330,Ship engineers,3.0,14.0,2008
9340,Bridge and lock tenders,1.0,14.0,2008
9350,Parking lot attendants,1.0,14.0,2008
9360,Service station attendants,1.0,14.0,2008
9410,Transportation inspectors,3.3333333333333335,14.0,2008
9420,Other transportation workers ,1.2806935757481581,14.0,2008
9500,Conveyor operators and tenders,2.0,14.0,2008
9510,Crane and tower operators,3.0,14.0,2008
9520,"Dredge, excavating, and loading machine operators",2.0,14.0,2008
9560,Hoist and winch operators,2.0,14.0,2008
9600,Industrial truck and tractor operators,2.0,14.0,2008
9610,Cleaners of vehicles and equipment,1.0,14.0,2008
9620,"Laborers and freight, stock, and material movers, hand",2.0,14.0,2008
9630,Machine feeders and offbearers,2.0,14.0,2008
9640,"Packers and packagers, hand",1.0,14.0,2008
9650,Pumping station operators,2.0,14.0,2008
9720,Refuse and recyclable material collectors,2.0,14.0,2008
9730,Shuttle car operators,2.0,14.0,2008
