census_code,occupation_title,telework,onet_version,oews_year
2636,Merchandise displayers and window trimmers,0.0,25.1,2023
2640,Other designers,0.5554187631588338,25.1,2023
2700,Actors,0.0,25.1,2023
2710,Producers and directors,0.75,25.1,2023
2721,Athletes and sports competitors,0.0,25.1,2023
2722,Coaches and scouts,0.0,25.1,2023
2723,"Umpires, referees, and other sports officials",0.0,25.1,2023
2740,Dancers and choreographers,0.0,25.1,2023
2751,Music directors and composers,1.0,25.1,2023
2752,Musicians and singers,0.0,25.1,2023
2755,"Disc jockeys, except radio ",0.23115997590229476,25.1,2023
2770,"Entertainers and performers, sports and related workers, all other",0.23115997590229476,25.1,2023
2805,Broadcast announcers and radio disc jockeys,1.0,25.1,2023
2810,"News analysts, reporters, and journalists",1.0,25.1,2023
2825,Public relations specialists,1.0,25.1,2023
2830,Editors,1.0,25.1,2023
2840,Technical writers,1.0,25.1,2023
2850,Writers and authors,1.0,25.1,2023
2861,Interpreters and translators,1.0,25.1,2023
2862,Court reporters and simultaneous captioners,0.0,25.1,2023
2865,"Media and communication workers, all other",0.8062548866301799,25.1,2023
2905,"Broadcast, sound, and lighting technicians",0.24365057214624616,25.1,2023
2910,Photographers,0.0,25.1,2023
2920,"Television, video, and film camera operators and editors",0.5498307634449041,25.1,2023
2970,"Media and communication equipment workers, all other",0.2586560895940271,25.1,2023
3000,Chiropractors,0.0,25.1,2023
3010,Dentists,0.0,25.1,2023
3030,Dietitians and nutritionists,1.0,25.1,2023
3040,Optometrists,0.0,25.1,2023
3050,Pharmacists,0.0,25.1,2023
3065,Emergency medicine physicians,0.4779834580543521,25.1,2023
3070,Radiologists,1.0,25.1,2023
3090,Other physicians,0.34818174977695127,25.1,2023
3100,Surgeons,0.0,25.1,2023
3110,Physician assistants,0.0,25.1,2023
3120,Podiatrists,0.0,25.1,2023
3140,Audiologists,1.0,25.1,2023
3150,Occupational therapists,0.0,25.1,2023
3160,Physical therapists,0.0,25.1,2023
3200,Radiation therapists,0.0,25.1,2023
3210,Recreational therapists,0.0,25.1,2023
3220,Respiratory therapists,0.0,25.1,2023
3230,Speech-language pathologists,1.0,25.1,2023
3235,Exercise physiologists,0.0,25.1,2023
3245,"Therapists, all other",0.5,25.1,2023
3250,Veterinarians,0.0,25.1,2023
3255,Registered nurses,0.0,25.1,2023
3256,Nurse anesthetists,0.0,25.1,2023
3257,Nurse midwives,0.0,25.1,2023
3258,Nurse practitioners,0.0,25.1,2023
3261,Acupuncturists,0.0,25.1,2023
3270,"Healthcare diagnosing or treating practitioners, all other",0.5,25.1,2023
3300,Clinical laboratory technologists and technicians,0.5,25.1,2023
3310,Dental hygienists,0.0,25.1,2023
3321,Cardiovascular technologists and technicians,0.0,25.1,2023
3322,Diagnostic medical sonographers,0.0,25.1,2023
3323,Radiologic technologists and technicians,0.0,25.1,2023
3324,Magnetic resonance imaging technologists,0.0,25.1,2023
3330,Nuclear medicine technologists and medical dosimetrists,0.0,25.1,2023
3401,Emergency medical technicians,0.004615287633730774,25.1,2023
3402,Paramedics,0.004615287633730774,25.1,2023
3421,Pharmacy technicians,0.0,25.1,2023
3422,Psychiatric technicians,0.0,25.1,2023
3423,Surgical technologists,0.0,25.1,2023
3424,Veterinary technologists and technicians,0.0,25.1,2023
3430,Dietetic technicians and ophthalmic medical technicians,0.0,25.1,2023
3500,Licensed practical and licensed vocational nurses,0.0,25.1,2023
3515,Medical records specialists,0.004615287633730774,25.1,2023
3520,"Opticians, dispensing",0.0,25.1,2023
3545,Miscellaneous health technologists and technicians,0.05389630876012199,25.1,2023
3550,Other healthcare practitioners and technical occupations,0.03497305354890494,25.1,2023
3601,Home health aides,0.0,25.1,2023
3602,Personal care aides,0.0,25.1,2023
3603,Nursing assistants,0.0,25.1,2023
3605,Orderlies and psychiatric aides,0.0,25.1,2023
3610,Occupational therapy assistants and aides,0.0,25.1,2023
3620,Physical therapist assistants and aides,0.0,25.1,2023
3630,Massage therapists,0.0,25.1,2023
3640,Dental assistants,0.0,25.1,2023
3645,Medical assistants,0.0,25.1,2023
3646,Medical transcriptionists,1.0,25.1,2023
3647,Pharmacy aides,0.0,25.1,2023
3648,Veterinary assistants and laboratory animal caretakers,0.0,25.1,2023
3649,Phlebotomists,0.0,25.1,2023
3655,Other healthcare support workers,0.06267820928050367,25.1,2023
3700,First-line supervisors of correctional officers,0.0,25.1,2023
3710,First-line supervisors of police and detectives,0.0,25.1,2023
3720,First-line supervisors of firefighting and prevention workers,0.0,25.1,2023
3725,First-line supervisors of security workers,0.0,25.1,2023
3735,"First-line supervisors of protective service workers, all other",0.0,25.1,2023
3740,Firefighters,0.0,25.1,2023
3750,Fire inspectors ,0.0,25.1,2023
3801,Bailiffs,0.0,25.1,2023
3802,Correctional officers and jailers,0.0,25.1,2023
3820,Detectives and criminal investigators,0.3333333333333333,25.1,2023
3830,Fish and game wardens,0.0,25.1,2023
3840,Parking enforcement workers,0.0,25.1,2023
3870,Police officers,0.0,25.1,2023
3900,Animal control workers,0.0,25.1,2023
3910,Private detectives and investigators,1.0,25.1,2023
3930,Security guards and gambling surveillance officers,0.0,25.1,2023
3940,Crossing guards and flaggers,0.0,25.1,2023
3945,Transportation security screeners,0.0,25.1,2023
3946,School bus monitors,0.23927608109283913,25.1,2023
3960,Other protective service workers,0.23927608109283913,25.1,2023
4000,Chefs and head cooks,0.0,25.1,2023
4010,First-line supervisors of food preparation and serving workers,0.0,25.1,2023
4020,Cooks,0.0,25.1,2023
4030,Food preparation workers,0.0,25.1,2023
4040,Bartenders,0.0,25.1,2023
4055,Fast food and counter workers,0.0,25.1,2023
4110,Waiters and waitresses,0.0,25.1,2023
4120,"Food servers, nonrestaurant",0.0,25.1,2023
4130,Dining room and cafeteria attendants and bartender helpers,0.0,25.1,2023
4140,Dishwashers,0.0,25.1,2023
4150,"Hosts and hostesses, restaurant, lounge, and coffee shop",0.0,25.1,2023
4160,"Food preparation and serving related workers, all other",0.0,25.1,2023
4200,First-line supervisors of housekeeping and janitorial workers,0.0,25.1,2023
4210,"First-line supervisors of landscaping, lawn service, and groundskeeping workers",0.0,25.1,2023
4220,Janitors and building cleaners,0.0,25.1,2023
4230,Maids and housekeeping cleaners,0.0,25.1,2023
4240,Pest control workers,0.0,25.1,2023
4251,Landscaping and groundskeeping workers,0.0,25.1,2023
4252,Tree trimmers and pruners,0.0,25.1,2023
4255,Other grounds maintenance workers,0.0,25.1,2023
4330,Supervisors of personal care and service workers,0.0,25.1,2023
4340,Animal trainers,0.0,25.1,2023
4350,Animal caretakers,0.0,25.1,2023
4400,Gambling services workers,0.0,25.1,2023
4420,"Ushers, lobby attendants, and ticket takers",0.0,25.1,2023
4435,Other entertainment attendants and related workers,0.0,25.1,2023
4461,"Embalmers, crematory operators and funeral attendants",0.0,25.1,2023
4465,"Morticians, undertakers, and funeral arrangers",0.0,25.1,2023
4500,Barbers,0.0,25.1,2023
4510,"Hairdressers, hairstylists, and cosmetologists",0.0,25.1,2023
4521,Manicurists and pedicurists,0.0,25.1,2023
4522,Skincare specialists,0.0,25.1,2023
4525,Other personal appearance workers,0.0,25.1,2023
4530,"Baggage porters, bellhops, and concierges",0.0,25.1,2023
4540,Tour and travel guides,0.5,25.1,2023
4600,Childcare workers,0.0,25.1,2023
4621,Exercise trainers and group fitness instructors,0.0,25.1,2023
4622,Recreation workers,0.0,25.1,2023
4640,Residential advisors,0.0,25.1,2023
4655,"Personal care and service workers, all other",0.0,25.1,2023
4700,First-Line supervisors of retail sales workers,0.0,25.1,2023
4710,First-Line supervisors of non-retail sales workers,1.0,25.1,2023
4720,Cashiers,0.0,25.1,2023
4740,Counter and rental clerks,0.0,25.1,2023
4750,Parts salespersons,0.0,25.1,2023
4760,Retail salespersons,0.0,25.1,2023
4800,Advertising sales agents,1.0,25.1,2023
4810,Insurance sales agents,1.0,25.1,2023
4820,"Securities, commodities, and financial services sales agents",1.0,25.1,2023
4830,Travel agents,1.0,25.1,2023
4840,"Sales representatives of services, except advertising, insurance, financial services, and travel",1.0,25.1,2023
4850,"Sales representatives, wholesale and manufacturing",0.1947772849378397,25.1,2023
4900,"Models, demonstrators, and product promoters",0.0,25.1,2023
4920,Real estate brokers and sales agents,1.0,25.1,2023
4930,Sales engineers,1.0,25.1,2023
4940,Telemarketers,0.0,25.1,2023
4950,"Door-to-door sales workers, news and street vendors, and related workers",0.0,25.1,2023
4965,"Sales and related workers, all other",0.0,25.1,2023
5000,First-Line supervisors of office and administrative support workers,1.0,25.1,2023
5010,"Switchboard operators, including answering service",0.0,25.1,2023
5020,Telephone operators,0.0,25.1,2023
5040,"Communications equipment operators, all other",0.0,25.1,2023
5100,Bill and account collectors,0.0,25.1,2023
5110,Billing and posting clerks,1.0,25.1,2023
5120,"Bookkeeping, accounting, and auditing clerks",1.0,25.1,2023
5130,Gambling cage workers,0.0,25.1,2023
5140,Payroll and timekeeping clerks,1.0,25.1,2023
5150,Procurement clerks,1.0,25.1,2023
5160,Tellers,0.0,25.1,2023
5165,"Financial clerks, all other",0.7980543404458988,25.1,2023
5200,Brokerage clerks,1.0,25.1,2023
5210,Correspondence clerks,1.0,25.1,2023
5220,"Court, municipal, and license clerks",0.0,25.1,2023
5230,"Credit authorizers, checkers, and clerks",0.0,25.1,2023
5240,Customer service representatives,1.0,25.1,2023
5250,"Eligibility interviewers, government programs",1.0,25.1,2023
5260,File clerks,1.0,25.1,2023
5300,"Hotel, motel, and resort desk clerks",0.0,25.1,2023
5310,"Interviewers, except eligibility and loan",0.0,25.1,2023
5320,"Library assistants, clerical",0.0,25.1,2023
5330,Loan interviewers and clerks,1.0,25.1,2023
5340,New accounts clerks,1.0,25.1,2023
5350,Order clerks,1.0,25.1,2023
5360,"Human resources assistants, except payroll and timekeeping",0.0,25.1,2023
5400,Receptionists and information clerks,1.0,25.1,2023
5410,Reservation and transportation ticket agents and travel clerks,0.0,25.1,2023
5420,"Information and record clerks, all other",0.7425167939480869,25.1,2023
5500,Cargo and freight agents,1.0,25.1,2023
5510,Couriers and messengers,0.0,25.1,2023
5521,Public safety telecommunicators,0.0,25.1,2023
5522,"Dispatchers, except police, fire, and ambulance",1.0,25.1,2023
5530,"Meter readers, utilities",0.0,25.1,2023
5540,Postal service clerks,0.0,25.1,2023
5550,Postal service mail carriers,0.0,25.1,2023
5560,"Postal service mail sorters, processors, and processing machine operators",0.0,25.1,2023
5600,"Production, planning, and expediting clerks",1.0,25.1,2023
5610,"Shipping, receiving, and inventory clerks",0.0,25.1,2023
5630,"Weighers, measurers, checkers, and samplers, recordkeeping",0.0,25.1,2023
5710,Executive secretaries and executive administrative assistants,1.0,25.1,2023
5720,Legal secretaries and administrative assistants,1.0,25.1,2023
5730,Medical secretaries and administrative assistants,1.0,25.1,2023
5740,"Secretaries and administrative assistants, except legal, medical, and executive",1.0,25.1,2023
5810,Data entry keyers,1.0,25.1,2023
5820,Word processors and typists,1.0,25.1,2023
5830,Desktop publishers,1.0,25.1,2023
5840,Insurance claims and policy processing clerks,1.0,25.1,2023
5850,"Mail clerks and mail machine operators, except postal service",0.0,25.1,2023
5860,"Office clerks, general",1.0,25.1,2023
5900,"Office machine operators, except computer",0.0,25.1,2023
5910,Proofreaders and copy markers,1.0,25.1,2023
5920,Statistical assistants,1.0,25.1,2023
5940,"Office and administrative support workers, all other",1.0,25.1,2023
6005,"First-line supervisors of farming, fishing, and forestry workers",0.0,25.1,2023
6010,Agricultural inspectors,0.0,25.1,2023
6020,Animal breeders,0.0,25.1,2023
6040,"Graders and sorters, agricultural products",0.0,25.1,2023
6050,Miscellaneous agricultural workers,0.0,25.1,2023
6115,Fishing and hunting workers,0.0,25.1,2023
6120,Forest and conservation workers,0.0,25.1,2023
6130,Logging workers,0.0,25.1,2023
6200,First-line supervisors of construction trades and extraction workers,0.0,25.1,2023
6210,Boilermakers,0.0,25.1,2023
6220,"Brickmasons, blockmasons, and stonemasons",0.0,25.1,2023
6230,Carpenters,0.0,25.1,2023
6240,"Carpet, floor, and tile installers and finishers",0.0,25.1,2023
6250,"Cement masons, concrete finishers, and terrazzo workers",0.0,25.1,2023
6260,Construction laborers,0.0,25.1,2023
6305,Construction equipment operators,0.0,25.1,2023
6330,"Drywall installers, ceiling tile installers, and tapers",0.0,25.1,2023
6355,Electricians,0.0,25.1,2023
6360,Glaziers,0.0,25.1,2023
6400,Insulation workers,0.0,25.1,2023
6410,Painters and paperhangers,0.0,25.1,2023
6441,Pipelayers,0.0,25.1,2023
6442,"Plumbers, pipefitters, and steamfitters",0.0,25.1,2023
6460,Plasterers and stucco masons,0.0,25.1,2023
6500,Reinforcing iron and rebar workers,0.0,25.1,2023
6515,Roofers,0.0,25.1,2023
6520,Sheet metal workers,0.0,25.1,2023
6530,Structural iron and steel workers,0.0,25.1,2023
6540,Solar photovoltaic installers,0.0,25.1,2023
6600,"Helpers, construction trades",0.0,25.1,2023
6660,Construction and building inspectors,0.0,25.1,2023
6700,Elevator and escalator installers and repairers,0.0,25.1,2023
6710,Fence erectors,0.0,25.1,2023
6720,Hazardous materials removal workers,0.0,25.1,2023
6730,Highway maintenance workers,0.0,25.1,2023
6740,Rail-track laying and maintenance equipment operators,0.0,25.1,2023
6750,Septic tank servicers and sewer pipe cleaners,0.0,25.1,2023
6765,Miscellaneous construction and related workers,0.0,25.1,2023
6800,"Derrick, rotary drill, and service unit operators, oil and gas  ",0.0,25.1,2023
6821,"Excavating and loading machine and dragline operators, surface mining",0.0,25.1,2023
6825,"Earth drillers, except oil and gas",0.0,25.1,2023
6835,"Explosives workers, ordnance handling experts, and blasters",0.0,25.1,2023
6850,Underground mining machine operators,0.0,25.1,2023
6920,"Roustabouts, oil and gas",0.0,25.1,2023
6950,Other extraction workers,0.0,25.1,2023
7000,"First-line supervisors of mechanics, installers, and repairers",0.0,25.1,2023
7010,"Computer, automated teller, and office machine repairers",0.0,25.1,2023
7020,Radio and telecommunications equipment installers and repairers,0.0,25.1,2023
7030,Avionics technicians,0.0,25.1,2023
7040,"Electric motor, power tool, and related repairers",0.0,25.1,2023
7050,"Electrical and electronics installers and repairers, transportation equipment",0.0,25.1,2023
7100,"Electrical and electronics repairers, industrial and utility ",0.0,25.1,2023
7110,"Electronic equipment installers and repairers, motor vehicles",0.0,25.1,2023
7120,Audiovisual equipment installers and repairers ,0.0,25.1,2023
7130,Security and fire alarm systems installers,0.0,25.1,2023
7140,Aircraft mechanics and service technicians,0.0,25.1,2023
7150,Automotive body and related repairers,0.0,25.1,2023
7160,Automotive glass installers and repairers,0.0,25.1,2023
7200,Automotive service technicians and mechanics,0.0,25.1,2023
7210,Bus and truck mechanics and diesel engine specialists,0.0,25.1,2023
7220,Heavy vehicle and mobile equipment service technicians and mechanics,0.0,25.1,2023
7240,Small engine mechanics,0.0,25.1,2023
7260,"Miscellaneous vehicle and mobile equipment mechanics, installers, and repairers",0.0,25.1,2023
7300,Control and valve installers and repairers,0.0,25.1,2023
7315,"Heating, air conditioning, and refrigeration mechanics and installers",0.0,25.1,2023
7320,Home appliance repairers,0.0,25.1,2023
7330,Industrial and refractory machinery mechanics,0.0,25.1,2023
7340,"Maintenance and repair workers, general",0.0,25.1,2023
7350,"Maintenance workers, machinery",0.0,25.1,2023
7360,Millwrights,0.0,25.1,2023
7410,Electrical power-line installers and repairers,0.0,25.1,2023
7420,Telecommunications line installers and repairers,0.0,25.1,2023
7430,Precision instrument and equipment repairers,0.0,25.1,2023
7440,Wind turbine service technicians,0.0,25.1,2023
7510,"Coin, vending, and amusement machine servicers and repairers",0.0,25.1,2023
7520,Commercial divers,0.0,25.1,2023
7540,Locksmiths and safe repairers,0.0,25.1,2023
7550,Manufactured building and mobile home installers,0.0,25.1,2023
7560,Riggers,0.0,25.1,2023
7610,"Helpers--installation, maintenance, and repair workers",0.0,25.1,2023
7640,"Other installation, maintenance, and repair workers",0.0,25.1,2023
7700,First-line supervisors of production and operating workers,0.0,25.1,2023
7710,"Aircraft structure, surfaces, rigging, and systems assemblers",0.0,25.1,2023
7720,"Electrical, electronics, and electromechanical assemblers",0.0,25.1,2023
7730,Engine and other machine assemblers,0.0,25.1,2023
7740,Structural metal fabricators and fitters,0.0,25.1,2023
7750,Other assemblers and fabricators,0.0,25.1,2023
7800,Bakers,0.0,25.1,2023
7810,"Butchers and other meat, poultry, and fish processing workers",0.0,25.1,2023
7830,"Food and tobacco roasting, baking, and drying machine operators and tenders",0.0,25.1,2023
7840,Food batchmakers,0.0,25.1,2023
7850,Food cooking machine operators and tenders,0.0,25.1,2023
7855,"Food processing workers, all other",0.0,25.1,2023
7905,Computer numerically controlled tool operators and programmers,0.0,25.1,2023
7925,"Forming machine setters, operators, and tenders, metal and plastic",0.0,25.1,2023
7950,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",0.0,25.1,2023
8000,"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",0.0,25.1,2023
8025,"Other machine tool setters, operators, and tenders, metal and plastic",0.0,25.1,2023
8030,Machinists,0.0,25.1,2023
8040,"Metal furnace operators, tenders, pourers, and casters",0.0,25.1,2023
8060,"Model makers and patternmakers, metal and plastic",0.0,25.1,2023
8100,"Molders and molding machine setters, operators, and tenders, metal and plastic",0.0,25.1,2023
8130,Tool and die makers,0.0,25.1,2023
8140,"Welding, soldering, and brazing workers",0.0,25.1,2023
8225,Other metal workers and plastic workers,0.0,25.1,2023
8250,Prepress technicians and workers,1.0,25.1,2023
8255,Printing press operators,0.0,25.1,2023
8256,Print binding and finishing workers,0.0,25.1,2023
8300,Laundry and dry-cleaning workers,0.0,25.1,2023
8310,"Pressers, textile, garment, and related materials",0.0,25.1,2023
8320,Sewing machine operators,0.0,25.1,2023
8335,Shoe and leather workers,0.0,25.1,2023
8350,"Tailors, dressmakers, and sewers",0.0,25.1,2023
8365,"Textile machine setters, operators, and tenders",0.0,25.1,2023
8450,Upholsterers,0.0,25.1,2023
8465,"Other textile, apparel, and furnishings workers",0.06219426974143955,25.1,2023
8500,Cabinetmakers and bench carpenters,0.0,25.1,2023
8510,Furniture finishers,0.0,25.1,2023
8530,"Sawing machine setters, operators, and tenders, wood",0.0,25.1,2023
8540,"Woodworking machine setters, operators, and tenders, except sawing",0.0,25.1,2023
8555,Other woodworkers,0.0,25.1,2023
8600,"Power plant operators, distributors, and dispatchers",0.1952905595160942,25.1,2023
8610,Stationary engineers and boiler operators,0.0,25.1,2023
8620,Water and wastewater treatment plant and system operators,0.0,25.1,2023
8630,Miscellaneous plant and system operators,0.0,25.1,2023
8640,"Chemical processing machine setters, operators, and tenders",0.0,25.1,2023
8650,"Crushing, grinding, polishing, mixing, and blending workers",0.0,25.1,2023
8710,Cutting workers,0.0,25.1,2023
8720,"Extruding, forming, pressing, and compacting machine setters, operators, and tenders",0.0,25.1,2023
8730,"Furnace, kiln, oven, drier, and kettle operators and tenders",0.0,25.1,2023
8740,"Inspectors, testers, sorters, samplers, and weighers",0.0,25.1,2023
8750,Jewelers and precious stone and metal workers,0.0,25.1,2023
8760,Dental and ophthalmic laboratory technicians and medical appliance technicians,0.0,25.1,2023
8800,Packaging and filling machine operators and tenders,0.0,25.1,2023
8810,Painting workers,0.0,25.1,2023
8830,Photographic process workers and processing machine operators,0.0,25.1,2023
8850,Adhesive bonding machine operators and tenders,0.0,25.1,2023
8910,Etchers and engravers,0.0,25.1,2023
8920,"Molders, shapers, and casters, except metal and plastic",0.0,25.1,2023
