census_code,occupation_title,job_zone,onet_version,oews_year
2545,Teaching assistants,5.0,25.1,2024
2555,Other educational instruction and library workers,5.0,25.1,2024
2600,Artists and related workers,3.8329458265519647,25.1,2024
2631,Commercial and industrial designers,4.0,25.1,2024
2632,Fashion designers,3.0,25.1,2024
2633,Floral designers,2.0,25.1,2024
2634,Graphic designers,4.0,25.1,2024
2635,Interior designers,4.0,25.1,2024
2636,Merchandise displayers and window trimmers,3.0,25.1,2024
2640,Other designers,3.5110373558747776,25.1,2024
2700,Actors,2.0,25.1,2024
2710,Producers and directors,4.0,25.1,2024
2721,Athletes and sports competitors,2.0,25.1,2024
2722,Coaches and scouts,4.0,25.1,2024
2723,"Umpires, referees, and other sports officials",3.0,25.1,2024
2740,Dancers and choreographers,3.274619695756605,25.1,2024
2751,Music directors and composers,4.0,25.1,2024
2752,Musicians and singers,3.0,25.1,2024
2755,"Disc jockeys, except radio ",3.6800219851031972,25.1,2024
2770,"Entertainers and performers, sports and related workers, all other",3.6800219851031972,25.1,2024
2805,Broadcast announcers and radio disc jockeys,4.0,25.1,2024
2810,"News analysts, reporters, and journalists",4.0,25.1,2024
2825,Public relations specialists,4.0,25.1,2024
2830,Editors,4.0,25.1,2024
2840,Technical writers,4.0,25.1,2024
2850,Writers and authors,4.0,25.1,2024
2861,Interpreters and translators,4.0,25.1,2024
2862,Court reporters and simultaneous captioners,3.0,25.1,2024
2865,"Media and communication workers, all other",3.8086073647522354,25.1,2024
2905,"Broadcast, sound, and lighting technicians",3.0,25.1,2024
2910,Photographers,3.0,25.1,2024
2920,"Television, video, and film camera operators and editors",3.5412603150787696,25.1,2024
2970,"Media and communication equipment workers, all other",3.13824487449703,25.1,2024
3000,Chiropractors,5.0,25.1,2024
3010,Dentists,5.0,25.1,2024
3030,Dietitians and nutritionists,5.0,25.1,2024
3040,Optometrists,5.0,25.1,2024
3050,Pharmacists,5.0,25.1,2024
3065,Emergency medicine physicians,5.0,25.1,2024
3070,Radiologists,5.0,25.1,2024
3090,Other physicians,4.536781341847631,25.1,2024
3100,Surgeons,5.0,25.1,2024
3110,Physician assistants,5.0,25.1,2024
3120,Podiatrists,5.0,25.1,2024
3140,Audiologists,5.0,25.1,2024
3150,Occupational therapists,5.0,25.1,2024
3160,Physical therapists,5.0,25.1,2024
3200,Radiation therapists,3.0,25.1,2024
3210,Recreational therapists,4.0,25.1,2024
3220,Respiratory therapists,3.0,25.1,2024
3230,Speech-language pathologists,5.0,25.1,2024
3235,Exercise physiologists,4.0,25.1,2024
3245,"Therapists, all other",4.5,25.1,2024
3250,Veterinarians,5.0,25.1,2024
3255,Registered nurses,3.8,25.1,2024
3256,Nurse anesthetists,5.0,25.1,2024
3257,Nurse midwives,5.0,25.1,2024
3258,Nurse practitioners,5.0,25.1,2024
3261,Acupuncturists,5.0,25.1,2024
3270,"Healthcare diagnosing or treating practitioners, all other",5.0,25.1,2024
3300,Clinical laboratory technologists and technicians,3.6666666666666665,25.1,2024
3310,Dental hygienists,3.0,25.1,2024
3321,Cardiovascular technologists and technicians,3.0,25.1,2024
3322,Diagnostic medical sonographers,3.0,25.1,2024
3323,Radiologic technologists and technicians,3.0,25.1,2024
3324,Magnetic resonance imaging technologists,3.0,25.1,2024
3330,Nuclear medicine technologists and medical dosimetrists,3.0,25.1,2024
3401,Emergency medical technicians,2.995636152894671,25.1,2024
3402,Paramedics,2.995636152894671,25.1,2024
3421,Pharmacy technicians,3.0,25.1,2024
3422,Psychiatric technicians,3.0,25.1,2024
3423,Surgical technologists,3.0,25.1,2024
3424,Veterinary technologists and technicians,3.0,25.1,2024
3430,Dietetic technicians and ophthalmic medical technicians,2.9693103801619016,25.1,2024
3500,Licensed practical and licensed vocational nurses,3.0,25.1,2024
3515,Medical records specialists,2.995636152894671,25.1,2024
3520,"Opticians, dispensing",3.0,25.1,2024
3545,Miscellaneous health technologists and technicians,3.1020712340031866,25.1,2024
3550,Other healthcare practitioners and technical occupations,4.1040199371546215,25.1,2024
3601,Home health aides,2.0,25.1,2024
3602,Personal care aides,2.0,25.1,2024
3603,Nursing assistants,3.0,25.1,2024
3605,Orderlies and psychiatric aides,2.9404477258102752,25.1,2024
3610,Occupational therapy assistants and aides,3.0,25.1,2024
3620,Physical therapist assistants and aides,2.7104986186028155,25.1,2024
3630,Massage therapists,3.0,25.1,2024
3640,Dental assistants,3.0,25.1,2024
3645,Medical assistants,3.0,25.1,2024
3646,Medical transcriptionists,3.0,25.1,2024
3647,Pharmacy aides,2.0,25.1,2024
3648,Veterinary assistants and laboratory animal caretakers,2.0,25.1,2024
3649,Phlebotomists,3.0,25.1,2024
3655,Other healthcare support workers,2.8644608746300237,25.1,2024
3700,First-line supervisors of correctional officers,3.0,25.1,2024
3710,First-line supervisors of police and detectives,3.0,25.1,2024
3720,First-line supervisors of firefighting and prevention workers,3.0,25.1,2024
3725,First-line supervisors of security workers,3.0,25.1,2024
3735,"First-line supervisors of protective service workers, all other",3.0,25.1,2024
3740,Firefighters,3.0,25.1,2024
3750,Fire inspectors ,3.0,25.1,2024
3801,Bailiffs,3.0,25.1,2024
3802,Correctional officers and jailers,2.0,25.1,2024
3820,Detectives and criminal investigators,3.3333333333333335,25.1,2024
3830,Fish and game wardens,4.0,25.1,2024
3840,Parking enforcement workers,2.0,25.1,2024
3870,Police officers,3.0,25.1,2024
3900,Animal control workers,2.0,25.1,2024
3910,Private detectives and investigators,3.0,25.1,2024
3930,Security guards and gambling surveillance officers,2.0,25.1,2024
3940,Crossing guards and flaggers,2.0,25.1,2024
3945,Transportation security screeners,2.0,25.1,2024
3946,School bus monitors,2.0,25.1,2024
3960,Other protective service workers,2.0,25.1,2024
4000,Chefs and head cooks,3.0,25.1,2024
4010,First-line supervisors of food preparation and serving workers,2.0,25.1,2024
4020,Cooks,1.754652676161974,25.1,2024
4030,Food preparation workers,1.0,25.1,2024
4040,Bartenders,2.0,25.1,2024
4055,Fast food and counter workers,1.0,25.1,2024
4110,Waiters and waitresses,2.0,25.1,2024
4120,"Food servers, nonrestaurant",2.0,25.1,2024
4130,Dining room and cafeteria attendants and bartender helpers,1.0,25.1,2024
4140,Dishwashers,1.0,25.1,2024
4150,"Hosts and hostesses, restaurant, lounge, and coffee shop",2.0,25.1,2024
4160,"Food preparation and serving related workers, all other",1.3006341363850706,25.1,2024
4200,First-line supervisors of housekeeping and janitorial workers,2.0,25.1,2024
4210,"First-line supervisors of landscaping, lawn service, and groundskeeping workers",3.0,25.1,2024
4220,Janitors and building cleaners,1.720142987616251,25.1,2024
4230,Maids and housekeeping cleaners,1.0,25.1,2024
4240,Pest control workers,2.0,25.1,2024
4251,Landscaping and groundskeeping workers,1.0,25.1,2024
4252,Tree trimmers and pruners,2.0,25.1,2024
4255,Other grounds maintenance workers,1.0718839153959665,25.1,2024
4330,Supervisors of personal care and service workers,2.8074515423485935,25.1,2024
4340,Animal trainers,2.0,25.1,2024
4350,Animal caretakers,2.0,25.1,2024
4400,Gambling services workers,2.0,25.1,2024
4420,"Ushers, lobby attendants, and ticket takers",2.0,25.1,2024
4435,Other entertainment attendants and related workers,1.3853749710542855,25.1,2024
4461,"Embalmers, crematory operators and funeral attendants",2.487935656836461,25.1,2024
4465,"Morticians, undertakers, and funeral arrangers",3.0,25.1,2024
4500,Barbers,3.0,25.1,2024
4510,"Hairdressers, hairstylists, and cosmetologists",3.0,25.1,2024
4521,Manicurists and pedicurists,2.0,25.1,2024
4522,Skincare specialists,3.0,25.1,2024
4525,Other personal appearance workers,2.3194510791679335,25.1,2024
4530,"Baggage porters, bellhops, and concierges",2.586051445239989,25.1,2024
4540,Tour and travel guides,3.0,25.1,2024
4600,Childcare workers,2.0,25.1,2024
4621,Exercise trainers and group fitness instructors,3.0,25.1,2024
4622,Recreation workers,4.0,25.1,2024
4640,Residential advisors,3.0,25.1,2024
4655,"Personal care and service workers, all other",2.826894141829394,25.1,2024
4700,First-Line supervisors of retail sales workers,2.0,25.1,2024
4710,First-Line supervisors of non-retail sales workers,4.0,25.1,2024
4720,Cashiers,2.0,25.1,2024
4740,Counter and rental clerks,2.0,25.1,2024
4750,Parts salespersons,2.0,25.1,2024
4760,Retail salespersons,2.0,25.1,2024
4800,Advertising sales agents,4.0,25.1,2024
4810,Insurance sales agents,4.0,25.1,2024
4820,"Securities, commodities, and financial services sales agents",4.0,25.1,2024
4830,Travel agents,3.0,25.1,2024
4840,"Sales representatives of services, except advertising, insurance, financial services, and travel",3.946148943918427,25.1,2024
4850,"Sales representatives, wholesale and manufacturing",3.9058393505852806,25.1,2024
4900,"Models, demonstrators, and product promoters",1.9237022247575584,25.1,2024
4920,Real estate brokers and sales agents,3.20646155127191,25.1,2024
4930,Sales engineers,4.0,25.1,2024
4940,Telemarketers,2.0,25.1,2024
4950,"Door-to-door sales workers, news and street vendors, and related workers",1.0,25.1,2024
4965,"Sales and related workers, all other",1.0,25.1,2024
5000,First-Line supervisors of office and administrative support workers,3.0,25.1,2024
5010,"Switchboard operators, including answering service",2.0,25.1,2024
5020,Telephone operators,2.0,25.1,2024
5040,"Communications equipment operators, all other",2.0,25.1,2024
5100,Bill and account collectors,2.0,25.1,2024
5110,Billing and posting clerks,2.0,25.1,2024
5120,"Bookkeeping, accounting, and auditing clerks",3.0,25.1,2024
5130,Gambling cage workers,2.0,25.1,2024
5140,Payroll and timekeeping clerks,2.0,25.1,2024
5150,Procurement clerks,3.0,25.1,2024
5160,Tellers,2.0,25.1,2024
5165,"Financial clerks, all other",2.581168495036369,25.1,2024
5200,Brokerage clerks,3.0,25.1,2024
5210,Correspondence clerks,2.0,25.1,2024
5220,"Court, municipal, and license clerks",2.0,25.1,2024
5230,"Credit authorizers, checkers, and clerks",2.0,25.1,2024
5240,Customer service representatives,2.0,25.1,2024
5250,"Eligibility interviewers, government programs",3.0,25.1,2024
5260,File clerks,2.0,25.1,2024
5300,"Hotel, motel, and resort desk clerks",2.0,25.1,2024
5310,"Interviewers, except eligibility and loan",2.0,25.1,2024
5320,"Library assistants, clerical",2.0,25.1,2024
5330,Loan interviewers and clerks,3.0,25.1,2024
5340,New accounts clerks,3.0,25.1,2024
5350,Order clerks,2.0,25.1,2024
5360,"Human resources assistants, except payroll and timekeeping",3.0,25.1,2024
5400,Receptionists and information clerks,2.0,25.1,2024
5410,Reservation and transportation ticket agents and travel clerks,2.0,25.1,2024
5420,"Information and record clerks, all other",2.176937686428039,25.1,2024
5500,Cargo and freight agents,2.0,25.1,2024
5510,Couriers and messengers,2.0,25.1,2024
5521,Public safety telecommunicators,2.0,25.1,2024
5522,"Dispatchers, except police, fire, and ambulance",2.0,25.1,2024
5530,"Meter readers, utilities",2.0,25.1,2024
5540,Postal service clerks,2.0,25.1,2024
5550,Postal service mail carriers,2.0,25.1,2024
5560,"Postal service mail sorters, processors, and processing machine operators",2.0,25.1,2024
5600,"Production, planning, and expediting clerks",3.0,25.1,2024
5610,"Shipping, receiving, and inventory clerks",2.0,25.1,2024
5630,"Weighers, measurers, checkers, and samplers, recordkeeping",2.0,25.1,2024
5710,Executive secretaries and executive administrative assistants,3.0,25.1,2024
5720,Legal secretaries and administrative assistants,3.0,25.1,2024
5730,Medical secretaries and administrative assistants,3.0,25.1,2024
5740,"Secretaries and administrative assistants, except legal, medical, and executive",2.0,25.1,2024
5810,Data entry keyers,2.0,25.1,2024
5820,Word processors and typists,2.0,25.1,2024
5830,Desktop publishers,3.0,25.1,2024
5840,Insurance claims and policy processing clerks,2.0,25.1,2024
5850,"Mail clerks and mail machine operators, except postal service",2.0,25.1,2024
5860,"Office clerks, general",2.0,25.1,2024
5900,"Office machine operators, except computer",2.0,25.1,2024
5910,Proofreaders and copy markers,4.0,25.1,2024
5920,Statistical assistants,4.0,25.1,2024
5940,"Office and administrative support workers, all other",4.0,25.1,2024
6005,"First-line supervisors of farming, fishing, and forestry workers",3.0,25.1,2024
6010,Agricultural inspectors,2.0,25.1,2024
6020,Animal breeders,2.0,25.1,2024
6040,"Graders and sorters, agricultural products",1.0,25.1,2024
6050,Miscellaneous agricultural workers,1.1079713458314282,25.1,2024
6115,Fishing and hunting workers,1.0,25.1,2024
6120,Forest and conservation workers,3.0,25.1,2024
6130,Logging workers,1.110554442217769,25.1,2024
6200,First-line supervisors of construction trades and extraction workers,3.0,25.1,2024
6210,Boilermakers,3.0,25.1,2024
6220,"Brickmasons, blockmasons, and stonemasons",2.140517102938815,25.1,2024
6230,Carpenters,2.0,25.1,2024
6240,"Carpet, floor, and tile installers and finishers",2.0,25.1,2024
6250,"Cement masons, concrete finishers, and terrazzo workers",1.0070156764079736,25.1,2024
6260,Construction laborers,2.0,25.1,2024
6305,Construction equipment operators,2.0,25.1,2024
6330,"Drywall installers, ceiling tile installers, and tapers",2.0,25.1,2024
6355,Electricians,3.0,25.1,2024
6360,Glaziers,2.0,25.1,2024
6400,Insulation workers,2.0,25.1,2024
6410,Painters and paperhangers,2.0,25.1,2024
6441,Pipelayers,2.0,25.1,2024
6442,"Plumbers, pipefitters, and steamfitters",3.0,25.1,2024
6460,Plasterers and stucco masons,1.0,25.1,2024
6500,Reinforcing iron and rebar workers,2.0,25.1,2024
6515,Roofers,2.0,25.1,2024
6520,Sheet metal workers,2.0,25.1,2024
6530,Structural iron and steel workers,2.0,25.1,2024
6540,Solar photovoltaic installers,2.0,25.1,2024
6600,"Helpers, construction trades",1.955082742316785,25.1,2024
6660,Construction and building inspectors,3.0,25.1,2024
6700,Elevator and escalator installers and repairers,3.0,25.1,2024
6710,Fence erectors,2.0,25.1,2024
6720,Hazardous materials removal workers,3.0,25.1,2024
6730,Highway maintenance workers,2.0,25.1,2024
6740,Rail-track laying and maintenance equipment operators,2.0,25.1,2024
6750,Septic tank servicers and sewer pipe cleaners,1.0,25.1,2024
6765,Miscellaneous construction and related workers,2.0,25.1,2024
6800,"Derrick, rotary drill, and service unit operators, oil and gas  ",1.8382417582417583,25.1,2024
6821,"Excavating and loading machine and dragline operators, surface mining",2.0,25.1,2024
6825,"Earth drillers, except oil and gas",2.0,25.1,2024
6835,"Explosives workers, ordnance handling experts, and blasters",2.0,25.1,2024
6850,Underground mining machine operators,2.0,25.1,2024
6920,"Roustabouts, oil and gas",1.0,25.1,2024
6950,Other extraction workers,1.7076900383518536,25.1,2024
7000,"First-line supervisors of mechanics, installers, and repairers",3.0,25.1,2024
7010,"Computer, automated teller, and office machine repairers",3.0,25.1,2024
7020,Radio and telecommunications equipment installers and repairers,3.0,25.1,2024
7030,Avionics technicians,3.0,25.1,2024
7040,"Electric motor, power tool, and related repairers",3.0,25.1,2024
7050,"Electrical and electronics installers and repairers, transportation equipment",3.0,25.1,2024
7100,"Electrical and electronics repairers, industrial and utility ",3.0,25.1,2024
7110,"Electronic equipment installers and repairers, motor vehicles",3.0,25.1,2024
7120,Audiovisual equipment installers and repairers ,3.0,25.1,2024
7130,Security and fire alarm systems installers,3.0,25.1,2024
7140,Aircraft mechanics and service technicians,3.0,25.1,2024
7150,Automotive body and related repairers,2.0,25.1,2024
7160,Automotive glass installers and repairers,2.0,25.1,2024
7200,Automotive service technicians and mechanics,3.0,25.1,2024
7210,Bus and truck mechanics and diesel engine specialists,3.0,25.1,2024
7220,Heavy vehicle and mobile equipment service technicians and mechanics,2.9222764918241664,25.1,2024
7240,Small engine mechanics,2.5277241379310347,25.1,2024
7260,"Miscellaneous vehicle and mobile equipment mechanics, installers, and repairers",2.0,25.1,2024
7300,Control and valve installers and repairers,2.626518894378422,25.1,2024
7315,"Heating, air conditioning, and refrigeration mechanics and installers",3.0,25.1,2024
7320,Home appliance repairers,2.0,25.1,2024
7330,Industrial and refractory machinery mechanics,2.919729355681993,25.1,2024
7340,"Maintenance and repair workers, general",3.0,25.1,2024
7350,"Maintenance workers, machinery",3.0,25.1,2024
7360,Millwrights,2.0,25.1,2024
7410,Electrical power-line installers and repairers,3.0,25.1,2024
7420,Telecommunications line installers and repairers,2.0,25.1,2024
7430,Precision instrument and equipment repairers,3.0,25.1,2024
7440,Wind turbine service technicians,3.0,25.1,2024
7510,"Coin, vending, and amusement machine servicers and repairers",2.0,25.1,2024
7520,Commercial divers,3.0,25.1,2024
7540,Locksmiths and safe repairers,2.0,25.1,2024
7550,Manufactured building and mobile home installers,2.0,25.1,2024
7560,Riggers,2.0,25.1,2024
7610,"Helpers--installation, maintenance, and repair workers",2.0,25.1,2024
7640,"Other installation, maintenance, and repair workers",2.032023770221195,25.1,2024
7700,First-line supervisors of production and operating workers,3.0,25.1,2024
7710,"Aircraft structure, surfaces, rigging, and systems assemblers",2.0,25.1,2024
7720,"Electrical, electronics, and electromechanical assemblers",2.0,25.1,2024
7730,Engine and other machine assemblers,2.0,25.1,2024
7740,Structural metal fabricators and fitters,3.0,25.1,2024
7750,Other assemblers and fabricators,2.3430370798791853,25.1,2024
7800,Bakers,2.0,25.1,2024
7810,"Butchers and other meat, poultry, and fish processing workers",1.5953016091558385,25.1,2024
7830,"Food and tobacco roasting, baking, and drying machine operators and tenders",2.0,25.1,2024
7840,Food batchmakers,2.0,25.1,2024
7850,Food cooking machine operators and tenders,2.0,25.1,2024
7855,"Food processing workers, all other",2.0,25.1,2024
7905,Computer numerically controlled tool operators and programmers,3.0,25.1,2024
7925,"Forming machine setters, operators, and tenders, metal and plastic",2.0,25.1,2024
7950,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",2.0,25.1,2024
8000,"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",2.0,25.1,2024
8025,"Other machine tool setters, operators, and tenders, metal and plastic",2.0,25.1,2024
8030,Machinists,3.0,25.1,2024
8040,"Metal furnace operators, tenders, pourers, and casters",2.0,25.1,2024
8060,"Model makers and patternmakers, metal and plastic",3.0,25.1,2024
8100,"Molders and molding machine setters, operators, and tenders, metal and plastic",2.0,25.1,2024
8130,Tool and die makers,3.0,25.1,2024
8140,"Welding, soldering, and brazing workers",2.0,25.1,2024
8225,Other metal workers and plastic workers,2.2271127206422365,25.1,2024
8250,Prepress technicians and workers,3.0,25.1,2024
8255,Printing press operators,2.0,25.1,2024
8256,Print binding and finishing workers,2.0,25.1,2024
8300,Laundry and dry-cleaning workers,1.0,25.1,2024
8310,"Pressers, textile, garment, and related materials",1.0,25.1,2024
8320,Sewing machine operators,1.0,25.1,2024
8335,Shoe and leather workers,2.0,25.1,2024
8350,"Tailors, dressmakers, and sewers",2.0,25.1,2024
8365,"Textile machine setters, operators, and tenders",2.0,25.1,2024
8450,Upholsterers,2.0,25.1,2024
8465,"Other textile, apparel, and furnishings workers",2.0738064516129033,25.1,2024
8500,Cabinetmakers and bench carpenters,2.0,25.1,2024
8510,Furniture finishers,2.0,25.1,2024
8530,"Sawing machine setters, operators, and tenders, wood",2.0,25.1,2024
8540,"Woodworking machine setters, operators, and tenders, except sawing",2.0,25.1,2024
8555,Other woodworkers,2.0026892430278886,25.1,2024
8600,"Power plant operators, distributors, and dispatchers",2.551074090311267,25.1,2024
8610,Stationary engineers and boiler operators,3.0,25.1,2024
8620,Water and wastewater treatment plant and system operators,3.0,25.1,2024
8630,Miscellaneous plant and system operators,2.188150425733207,25.1,2024
8640,"Chemical processing machine setters, operators, and tenders",2.0,25.1,2024
8650,"Crushing, grinding, polishing, mixing, and blending workers",1.9161002548853017,25.1,2024
8710,Cutting workers,1.8705365317707379,25.1,2024
8720,"Extruding, forming, pressing, and compacting machine setters, operators, and tenders",2.0,25.1,2024
8730,"Furnace, kiln, oven, drier, and kettle operators and tenders",2.0,25.1,2024
8740,"Inspectors, testers, sorters, samplers, and weighers",2.0,25.1,2024
8750,Jewelers and precious stone and metal workers,3.0,25.1,2024
