census_code,occupation_title,job_zone,onet_version,oews_year
10,Chief executives,5.0,25.1,2021
20,General and operations managers,4.0,25.1,2021
30,Legislators,4.0,25.1,2021
40,Advertising and promotions managers,4.0,25.1,2021
51,Marketing managers,4.0,25.1,2021
52,Sales managers,4.0,25.1,2021
60,Public relations and fundraising managers,4.0,25.1,2021
101,Administrative services managers,3.0,25.1,2021
102,Facilities managers,3.0,25.1,2021
110,Computer and information systems managers,4.0,25.1,2021
120,Financial managers,4.333333333333333,25.1,2021
135,Compensation and benefits managers,4.0,25.1,2021
136,Human resources managers,4.0,25.1,2021
137,Training and development managers,4.0,25.1,2021
140,Industrial production managers,3.6666666666666665,25.1,2021
150,Purchasing managers,4.0,25.1,2021
160,"Transportation, storage, and distribution managers",4.0,25.1,2021
205,"Farmers, ranchers, and other agricultural managers",4.0,25.1,2021
220,Construction managers,4.0,25.1,2021
230,Education and childcare administrators ,4.884158232915238,25.1,2021
300,Architectural and engineering managers,4.5,25.1,2021
310,Food service managers,2.0,25.1,2021
325,Funeral home managers,3.0,25.1,2021
335,Entertainment and recreation managers,3.0,25.1,2021
340,Lodging managers,4.0,25.1,2021
350,Medical and health services managers,5.0,25.1,2021
360,Natural sciences managers,4.333333333333333,25.1,2021
400,Postmasters and mail superintendents,2.0,25.1,2021
410,"Property, real estate, and community association managers",4.0,25.1,2021
420,Social and community service managers,4.0,25.1,2021
425,Emergency management directors,4.0,25.1,2021
426,"Personal service managers, all other",3.5,25.1,2021
440,"Managers, all other",4.0,25.1,2021
500,"Agents and business managers of artists, performers, and athletes",4.0,25.1,2021
510,"Buyers and purchasing agents, farm products",4.0,25.1,2021
520,"Wholesale and retail buyers, except farm products",3.0,25.1,2021
530,"Purchasing agents, except wholesale, retail, and farm products",4.0,25.1,2021
540,"Claims adjusters, appraisers, examiners, and investigators",3.9605276789722694,25.1,2021
565,Compliance officers,3.4285714285714284,25.1,2021
600,Cost estimators,4.0,25.1,2021
630,Human resources workers,3.9989069409251257,25.1,2021
640,"Compensation, benefits, and job analysis specialists",4.0,25.1,2021
650,Training and development specialists,4.0,25.1,2021
700,Logisticians,4.0,25.1,2021
705,Project management specialists,4.0,25.1,2021
710,Management analysts,5.0,25.1,2021
725,"Meeting, convention, and event planners",4.0,25.1,2021
726,Fundraisers,4.0,25.1,2021
735,Market research analysts and marketing specialists,4.0,25.1,2021
750,"Business operations specialists, all other",4.0,25.1,2021
800,Accountants and auditors,4.0,25.1,2021
810,Property appraisers and assessors,4.0,25.1,2021
820,Budget analysts,4.0,25.1,2021
830,Credit analysts,4.0,25.1,2021
845,Financial and investment analysts,4.0,25.1,2021
850,Personal financial advisors,4.0,25.1,2021
860,Insurance underwriters,4.0,25.1,2021
900,Financial examiners,4.0,25.1,2021
910,Credit counselors and loan officers,4.0,25.1,2021
930,"Tax examiners and collectors, and revenue agents",3.0,25.1,2021
940,Tax preparers,3.0,25.1,2021
960,Other financial specialists,3.970412091543851,25.1,2021
1005,Computer and information research scientists,5.0,25.1,2021
1006,Computer systems analysts,4.0,25.1,2021
1007,Information security analysts,4.0,25.1,2021
1010,Computer programmers,4.0,25.1,2021
1021,Software developers,3.833663444002118,25.1,2021
1022,Software quality assurance analysts and testers,4.0,25.1,2021
1031,Web developers,3.0,25.1,2021
1032,Web and digital interface designers,4.0,25.1,2021
1050,Computer support specialists,3.212158793994052,25.1,2021
1065,Database administrators and architects,3.8642627432063033,25.1,2021
1105,Network and computer systems administrators,4.0,25.1,2021
1106,Computer network architects,3.5,25.1,2021
1108,"Computer occupations, all other",4.0,25.1,2021
1200,Actuaries,4.0,25.1,2021
1210,Mathematicians,5.0,25.1,2021
1220,Operations research analysts,5.0,25.1,2021
1230,Statisticians,5.0,25.1,2021
