census_code,occupation_title,job_zone,onet_version,oews_year
1660,"Life scientists, all other",4.865482307178728,25.1,2023
1700,Astronomers and physicists,5.0,25.1,2023
1710,Atmospheric and space scientists,4.0,25.1,2023
1720,Chemists and materials scientists,4.095408273770847,25.1,2023
1745,"Environmental scientists and specialists, including health",4.75,25.1,2023
1750,"Geoscientists and hydrologists, except geographers",4.8189910313901345,25.1,2023
1760,"Physical scientists, all other",5.0,25.1,2023
1800,Economists,5.0,25.1,2023
1815,Survey researchers,5.0,25.1,2023
1821,Clinical and counseling psychologists,5.0,25.1,2023
1822,School psychologists,5.0,25.1,2023
1825,Other psychologists,5.0,25.1,2023
1830,Sociologists,5.0,25.1,2023
1840,Urban and regional planners,5.0,25.1,2023
1860,Miscellaneous social scientists and related workers,4.335785700811168,25.1,2023
1900,Agricultural and food science technicians,3.232004234297812,25.1,2023
1910,Biological technicians,4.0,25.1,2023
1920,Chemical technicians,3.0,25.1,2023
1935,Environmental  science and geoscience technicians,4.0,25.1,2023
1940,Nuclear technicians,3.0,25.1,2023
1950,Social science research assistants,4.0,25.1,2023
1970,"Other life, physical, and social science technicians",3.585992610010077,25.1,2023
1980,Occupational health and safety specialists and technicians,3.81767734171291,25.1,2023
2001,Substance abuse and behavioral disorder counselors,5.0,25.1,2023
2002,"Educational, guidance, and career counselors and advisors",5.0,25.1,2023
2003,Marriage and family therapists,5.0,25.1,2023
2004,Mental health counselors,5.0,25.1,2023
2005,Rehabilitation counselors,4.0,25.1,2023
2006,"Counselors, all other",4.821860220704151,25.1,2023
2011,"Child, family, and school social workers",4.0,25.1,2023
2012,Healthcare social workers,5.0,25.1,2023
2013,Mental health and substance abuse social workers,5.0,25.1,2023
2014,"Social workers, all other",4.459761298438315,25.1,2023
2015,Probation officers and correctional treatment specialists,4.0,25.1,2023
2016,Social and human service assistants,4.0,25.1,2023
2025,Other community and social service specialists,4.0,25.1,2023
2040,Clergy,5.0,25.1,2023
2050,"Directors, religious activities and education",4.0,25.1,2023
2060,"Religious workers, all other",4.708797397071706,25.1,2023
2100,Lawyers,5.0,25.1,2023
2105,Judicial law clerks,5.0,25.1,2023
2110,"Judges, magistrates, and other judicial workers",5.0,25.1,2023
2145,Paralegals and legal assistants,3.0,25.1,2023
2170,"Title examiners, abstractors, and searchers",2.0,25.1,2023
2180,"Legal support workers, all other",2.0,25.1,2023
2205,Postsecondary teachers,5.0,25.1,2023
2300,Preschool and kindergarten teachers,3.2160635545351846,25.1,2023
2310,Elementary and middle school teachers,4.0,25.1,2023
2320,Secondary school teachers,4.0,25.1,2023
2330,Special education teachers,4.21723974013627,25.1,2023
2350,Tutors,4.0,25.1,2023
2360,Other teachers and instructors,3.4226395077445364,25.1,2023
2400,"Archivists, curators, and museum technicians",4.608103928240025,25.1,2023
2435,Librarians and media collections specialists,5.0,25.1,2023
2440,Library technicians,3.0,25.1,2023
2545,Teaching assistants,5.0,25.1,2023
2555,Other educational instruction and library workers,5.0,25.1,2023
2600,Artists and related workers,3.8289742541888026,25.1,2023
2631,Commercial and industrial designers,4.0,25.1,2023
2632,Fashion designers,3.0,25.1,2023
2633,Floral designers,2.0,25.1,2023
2634,Graphic designers,4.0,25.1,2023
2635,Interior designers,4.0,25.1,2023
2636,Merchandise displayers and window trimmers,3.0,25.1,2023
2640,Other designers,3.51407772187132,25.1,2023
2700,Actors,2.0,25.1,2023
2710,Producers and directors,4.0,25.1,2023
2721,Athletes and sports competitors,2.0,25.1,2023
2722,Coaches and scouts,4.0,25.1,2023
2723,"Umpires, referees, and other sports officials",3.0,25.1,2023
2740,Dancers and choreographers,3.2668789808917196,25.1,2023
2751,Music directors and composers,4.0,25.1,2023
2752,Musicians and singers,3.0,25.1,2023
2755,"Disc jockeys, except radio ",3.6041221680632383,25.1,2023
2770,"Entertainers and performers, sports and related workers, all other",3.6041221680632383,25.1,2023
2805,Broadcast announcers and radio disc jockeys,4.0,25.1,2023
2810,"News analysts, reporters, and journalists",4.0,25.1,2023
2825,Public relations specialists,4.0,25.1,2023
2830,Editors,4.0,25.1,2023
2840,Technical writers,4.0,25.1,2023
2850,Writers and authors,4.0,25.1,2023
2861,Interpreters and translators,4.0,25.1,2023
2862,Court reporters and simultaneous captioners,3.0,25.1,2023
2865,"Media and communication workers, all other",3.80625488663018,25.1,2023
2905,"Broadcast, sound, and lighting technicians",3.0,25.1,2023
2910,Photographers,3.0,25.1,2023
2920,"Television, video, and film camera operators and editors",3.5498307634449042,25.1,2023
2970,"Media and communication equipment workers, all other",3.1364442370508634,25.1,2023
3000,Chiropractors,5.0,25.1,2023
3010,Dentists,5.0,25.1,2023
3030,Dietitians and nutritionists,5.0,25.1,2023
3040,Optometrists,5.0,25.1,2023
3050,Pharmacists,5.0,25.1,2023
3065,Emergency medicine physicians,5.0,25.1,2023
3070,Radiologists,5.0,25.1,2023
3090,Other physicians,4.5450235947930215,25.1,2023
3100,Surgeons,5.0,25.1,2023
3110,Physician assistants,5.0,25.1,2023
3120,Podiatrists,5.0,25.1,2023
3140,Audiologists,5.0,25.1,2023
3150,Occupational therapists,5.0,25.1,2023
3160,Physical therapists,5.0,25.1,2023
3200,Radiation therapists,3.0,25.1,2023
3210,Recreational therapists,4.0,25.1,2023
3220,Respiratory therapists,3.0,25.1,2023
3230,Speech-language pathologists,5.0,25.1,2023
3235,Exercise physiologists,4.0,25.1,2023
3245,"Therapists, all other",4.5,25.1,2023
3250,Veterinarians,5.0,25.1,2023
3255,Registered nurses,3.8,25.1,2023
3256,Nurse anesthetists,5.0,25.1,2023
3257,Nurse midwives,5.0,25.1,2023
3258,Nurse practitioners,5.0,25.1,2023
3261,Acupuncturists,5.0,25.1,2023
3270,"Healthcare diagnosing or treating practitioners, all other",5.0,25.1,2023
3300,Clinical laboratory technologists and technicians,3.6666666666666665,25.1,2023
3310,Dental hygienists,3.0,25.1,2023
3321,Cardiovascular technologists and technicians,3.0,25.1,2023
3322,Diagnostic medical sonographers,3.0,25.1,2023
3323,Radiologic technologists and technicians,3.0,25.1,2023
3324,Magnetic resonance imaging technologists,3.0,25.1,2023
3330,Nuclear medicine technologists and medical dosimetrists,3.0,25.1,2023
3401,Emergency medical technicians,2.9970282050358414,25.1,2023
3402,Paramedics,2.9970282050358414,25.1,2023
3421,Pharmacy technicians,3.0,25.1,2023
3422,Psychiatric technicians,3.0,25.1,2023
3423,Surgical technologists,3.0,25.1,2023
3424,Veterinary technologists and technicians,3.0,25.1,2023
3430,Dietetic technicians and ophthalmic medical technicians,2.9732500524184204,25.1,2023
3500,Licensed practical and licensed vocational nurses,3.0,25.1,2023
3515,Medical records specialists,2.9970282050358414,25.1,2023
3520,"Opticians, dispensing",3.0,25.1,2023
3545,Miscellaneous health technologists and technicians,3.092754232832054,25.1,2023
3550,Other healthcare practitioners and technical occupations,4.146198830409356,25.1,2023
3601,Home health aides,2.0,25.1,2023
3602,Personal care aides,2.0,25.1,2023
3603,Nursing assistants,3.0,25.1,2023
3605,Orderlies and psychiatric aides,2.9434525886737672,25.1,2023
3610,Occupational therapy assistants and aides,3.0,25.1,2023
3620,Physical therapist assistants and aides,2.71043104037161,25.1,2023
3630,Massage therapists,3.0,25.1,2023
3640,Dental assistants,3.0,25.1,2023
3645,Medical assistants,3.0,25.1,2023
3646,Medical transcriptionists,3.0,25.1,2023
3647,Pharmacy aides,2.0,25.1,2023
3648,Veterinary assistants and laboratory animal caretakers,2.0,25.1,2023
3649,Phlebotomists,3.0,25.1,2023
3655,Other healthcare support workers,2.86294760420135,25.1,2023
3700,First-line supervisors of correctional officers,3.0,25.1,2023
3710,First-line supervisors of police and detectives,3.0,25.1,2023
3720,First-line supervisors of firefighting and prevention workers,3.0,25.1,2023
3725,First-line supervisors of security workers,3.0,25.1,2023
3735,"First-line supervisors of protective service workers, all other",3.0,25.1,2023
3740,Firefighters,3.0,25.1,2023
3750,Fire inspectors ,3.0,25.1,2023
3801,Bailiffs,3.0,25.1,2023
3802,Correctional officers and jailers,2.0,25.1,2023
3820,Detectives and criminal investigators,3.3333333333333335,25.1,2023
3830,Fish and game wardens,4.0,25.1,2023
3840,Parking enforcement workers,2.0,25.1,2023
3870,Police officers,3.0,25.1,2023
3900,Animal control workers,2.0,25.1,2023
3910,Private detectives and investigators,3.0,25.1,2023
3930,Security guards and gambling surveillance officers,2.0,25.1,2023
3940,Crossing guards and flaggers,2.0,25.1,2023
3945,Transportation security screeners,2.0,25.1,2023
3946,School bus monitors,2.0,25.1,2023
3960,Other protective service workers,2.0,25.1,2023
4000,Chefs and head cooks,3.0,25.1,2023
4010,First-line supervisors of food preparation and serving workers,2.0,25.1,2023
4020,Cooks,1.7459969266666415,25.1,2023
4030,Food preparation workers,1.0,25.1,2023
4040,Bartenders,2.0,25.1,2023
4055,Fast food and counter workers,1.0,25.1,2023
4110,Waiters and waitresses,2.0,25.1,2023
4120,"Food servers, nonrestaurant",2.0,25.1,2023
4130,Dining room and cafeteria attendants and bartender helpers,1.0,25.1,2023
4140,Dishwashers,1.0,25.1,2023
4150,"Hosts and hostesses, restaurant, lounge, and coffee shop",2.0,25.1,2023
4160,"Food preparation and serving related workers, all other",1.309702335410063,25.1,2023
4200,First-line supervisors of housekeeping and janitorial workers,2.0,25.1,2023
4210,"First-line supervisors of landscaping, lawn service, and groundskeeping workers",3.0,25.1,2023
4220,Janitors and building cleaners,1.7220654561891562,25.1,2023
4230,Maids and housekeeping cleaners,1.0,25.1,2023
4240,Pest control workers,2.0,25.1,2023
4251,Landscaping and groundskeeping workers,1.0,25.1,2023
4252,Tree trimmers and pruners,2.0,25.1,2023
4255,Other grounds maintenance workers,1.0735165185509903,25.1,2023
4330,Supervisors of personal care and service workers,2.809183518321423,25.1,2023
4340,Animal trainers,2.0,25.1,2023
4350,Animal caretakers,2.0,25.1,2023
4400,Gambling services workers,2.0,25.1,2023
4420,"Ushers, lobby attendants, and ticket takers",2.0,25.1,2023
4435,Other entertainment attendants and related workers,1.3891985003546459,25.1,2023
4461,"Embalmers, crematory operators and funeral attendants",2.458139534883721,25.1,2023
4465,"Morticians, undertakers, and funeral arrangers",3.0,25.1,2023
4500,Barbers,3.0,25.1,2023
4510,"Hairdressers, hairstylists, and cosmetologists",3.0,25.1,2023
4521,Manicurists and pedicurists,2.0,25.1,2023
4522,Skincare specialists,3.0,25.1,2023
4525,Other personal appearance workers,2.313219298641513,25.1,2023
4530,"Baggage porters, bellhops, and concierges",2.5876790830945557,25.1,2023
4540,Tour and travel guides,3.0,25.1,2023
4600,Childcare workers,2.0,25.1,2023
4621,Exercise trainers and group fitness instructors,3.0,25.1,2023
4622,Recreation workers,4.0,25.1,2023
4640,Residential advisors,3.0,25.1,2023
4655,"Personal care and service workers, all other",2.8120015688325273,25.1,2023
4700,First-Line supervisors of retail sales workers,2.0,25.1,2023
4710,First-Line supervisors of non-retail sales workers,4.0,25.1,2023
4720,Cashiers,2.0,25.1,2023
4740,Counter and rental clerks,2.0,25.1,2023
4750,Parts salespersons,2.0,25.1,2023
4760,Retail salespersons,2.0,25.1,2023
4800,Advertising sales agents,4.0,25.1,2023
4810,Insurance sales agents,4.0,25.1,2023
4820,"Securities, commodities, and financial services sales agents",4.0,25.1,2023
4830,Travel agents,3.0,25.1,2023
4840,"Sales representatives of services, except advertising, insurance, financial services, and travel",3.9472129335109516,25.1,2023
4850,"Sales representatives, wholesale and manufacturing",3.90261135753108,25.1,2023
4900,"Models, demonstrators, and product promoters",1.9426503340757237,25.1,2023
4920,Real estate brokers and sales agents,3.2061669410205966,25.1,2023
4930,Sales engineers,4.0,25.1,2023
4940,Telemarketers,2.0,25.1,2023
4950,"Door-to-door sales workers, news and street vendors, and related workers",1.0,25.1,2023
4965,"Sales and related workers, all other",1.0,25.1,2023
5000,First-Line supervisors of office and administrative support workers,3.0,25.1,2023
5010,"Switchboard operators, including answering service",2.0,25.1,2023
5020,Telephone operators,2.0,25.1,2023
5040,"Communications equipment operators, all other",2.0,25.1,2023
5100,Bill and account collectors,2.0,25.1,2023
5110,Billing and posting clerks,2.0,25.1,2023
5120,"Bookkeeping, accounting, and auditing clerks",3.0,25.1,2023
5130,Gambling cage workers,2.0,25.1,2023
5140,Payroll and timekeeping clerks,2.0,25.1,2023
5150,Procurement clerks,3.0,25.1,2023
5160,Tellers,2.0,25.1,2023
5165,"Financial clerks, all other",2.5800952052329484,25.1,2023
5200,Brokerage clerks,3.0,25.1,2023
5210,Correspondence clerks,2.0,25.1,2023
5220,"Court, municipal, and license clerks",2.0,25.1,2023
5230,"Credit authorizers, checkers, and clerks",2.0,25.1,2023
5240,Customer service representatives,2.0,25.1,2023
5250,"Eligibility interviewers, government programs",3.0,25.1,2023
5260,File clerks,2.0,25.1,2023
5300,"Hotel, motel, and resort desk clerks",2.0,25.1,2023
5310,"Interviewers, except eligibility and loan",2.0,25.1,2023
5320,"Library assistants, clerical",2.0,25.1,2023
5330,Loan interviewers and clerks,3.0,25.1,2023
5340,New accounts clerks,3.0,25.1,2023
5350,Order clerks,2.0,25.1,2023
5360,"Human resources assistants, except payroll and timekeeping",3.0,25.1,2023
5400,Receptionists and information clerks,2.0,25.1,2023
5410,Reservation and transportation ticket agents and travel clerks,2.0,25.1,2023
5420,"Information and record clerks, all other",2.1919245061499355,25.1,2023
5500,Cargo and freight agents,2.0,25.1,2023
5510,Couriers and messengers,2.0,25.1,2023
5521,Public safety telecommunicators,2.0,25.1,2023
5522,"Dispatchers, except police, fire, and ambulance",2.0,25.1,2023
5530,"Meter readers, utilities",2.0,25.1,2023
5540,Postal service clerks,2.0,25.1,2023
5550,Postal service mail carriers,2.0,25.1,2023
5560,"Postal service mail sorters, processors, and processing machine operators",2.0,25.1,2023
5600,"Production, planning, and expediting clerks",3.0,25.1,2023
5610,"Shipping, receiving, and inventory clerks",2.0,25.1,2023
5630,"Weighers, measurers, checkers, and samplers, recordkeeping",2.0,25.1,2023
5710,Executive secretaries and executive administrative assistants,3.0,25.1,2023
5720,Legal secretaries and administrative assistants,3.0,25.1,2023
5730,Medical secretaries and administrative assistants,3.0,25.1,2023
5740,"Secretaries and administrative assistants, except legal, medical, and executive",2.0,25.1,2023
5810,Data entry keyers,2.0,25.1,2023
5820,Word processors and typists,2.0,25.1,2023
5830,Desktop publishers,3.0,25.1,2023
5840,Insurance claims and policy processing clerks,2.0,25.1,2023
5850,"Mail clerks and mail machine operators, except postal service",2.0,25.1,2023
5860,"Office clerks, general",2.0,25.1,2023
5900,"Office machine operators, except computer",2.0,25.1,2023
5910,Proofreaders and copy markers,4.0,25.1,2023
5920,Statistical assistants,4.0,25.1,2023
5940,"Office and administrative support workers, all other",4.0,25.1,2023
6005,"First-line supervisors of farming, fishing, and forestry workers",3.0,25.1,2023
6010,Agricultural inspectors,2.0,25.1,2023
6020,Animal breeders,2.0,25.1,2023
6040,"Graders and sorters, agricultural products",1.0,25.1,2023
6050,Miscellaneous agricultural workers,1.1017706023795397,25.1,2023
6115,Fishing and hunting workers,1.0,25.1,2023
6120,Forest and conservation workers,3.0,25.1,2023
6130,Logging workers,1.11318407960199,25.1,2023
6200,First-line supervisors of construction trades and extraction workers,3.0,25.1,2023
6210,Boilermakers,3.0,25.1,2023
6220,"Brickmasons, blockmasons, and stonemasons",2.1469528670069047,25.1,2023
6230,Carpenters,2.0,25.1,2023
6240,"Carpet, floor, and tile installers and finishers",2.0,25.1,2023
6250,"Cement masons, concrete finishers, and terrazzo workers",1.007121256462784,25.1,2023
6260,Construction laborers,2.0,25.1,2023
6305,Construction equipment operators,2.0,25.1,2023
6330,"Drywall installers, ceiling tile installers, and tapers",2.0,25.1,2023
6355,Electricians,3.0,25.1,2023
6360,Glaziers,2.0,25.1,2023
6400,Insulation workers,2.0,25.1,2023
6410,Painters and paperhangers,2.0,25.1,2023
6441,Pipelayers,2.0,25.1,2023
6442,"Plumbers, pipefitters, and steamfitters",3.0,25.1,2023
6460,Plasterers and stucco masons,1.0,25.1,2023
6500,Reinforcing iron and rebar workers,2.0,25.1,2023
6515,Roofers,2.0,25.1,2023
6520,Sheet metal workers,2.0,25.1,2023
6530,Structural iron and steel workers,2.0,25.1,2023
6540,Solar photovoltaic installers,2.0,25.1,2023
6600,"Helpers, construction trades",1.9531744101191924,25.1,2023
6660,Construction and building inspectors,3.0,25.1,2023
6700,Elevator and escalator installers and repairers,3.0,25.1,2023
6710,Fence erectors,2.0,25.1,2023
6720,Hazardous materials removal workers,3.0,25.1,2023
6730,Highway maintenance workers,2.0,25.1,2023
6740,Rail-track laying and maintenance equipment operators,2.0,25.1,2023
6750,Septic tank servicers and sewer pipe cleaners,1.0,25.1,2023
6765,Miscellaneous construction and related workers,2.0,25.1,2023
6800,"Derrick, rotary drill, and service unit operators, oil and gas  ",1.8351947308132874,25.1,2023
6821,"Excavating and loading machine and dragline operators, surface mining",2.0,25.1,2023
6825,"Earth drillers, except oil and gas",2.0,25.1,2023
6835,"Explosives workers, ordnance handling experts, and blasters",2.0,25.1,2023
6850,Underground mining machine operators,2.0,25.1,2023
6920,"Roustabouts, oil and gas",1.0,25.1,2023
6950,Other extraction workers,1.7091904691431108,25.1,2023
7000,"First-line supervisors of mechanics, installers, and repairers",3.0,25.1,2023
7010,"Computer, automated teller, and office machine repairers",3.0,25.1,2023
7020,Radio and telecommunications equipment installers and repairers,3.0,25.1,2023
7030,Avionics technicians,3.0,25.1,2023
7040,"Electric motor, power tool, and related repairers",3.0,25.1,2023
7050,"Electrical and electronics installers and repairers, transportation equipment",3.0,25.1,2023
7100,"Electrical and electronics repairers, industrial and utility ",3.0,25.1,2023
7110,"Electronic equipment installers and repairers, motor vehicles",3.0,25.1,2023
7120,Audiovisual equipment installers and repairers ,3.0,25.1,2023
7130,Security and fire alarm systems installers,3.0,25.1,2023
7140,Aircraft mechanics and service technicians,3.0,25.1,2023
7150,Automotive body and related repairers,2.0,25.1,2023
7160,Automotive glass installers and repairers,2.0,25.1,2023
7200,Automotive service technicians and mechanics,3.0,25.1,2023
7210,Bus and truck mechanics and diesel engine specialists,3.0,25.1,2023
7220,Heavy vehicle and mobile equipment service technicians and mechanics,2.916606019093283,25.1,2023
7240,Small engine mechanics,2.510048886474742,25.1,2023
7260,"Miscellaneous vehicle and mobile equipment mechanics, installers, and repairers",2.0,25.1,2023
7300,Control and valve installers and repairers,2.6321778248213814,25.1,2023
7315,"Heating, air conditioning, and refrigeration mechanics and installers",3.0,25.1,2023
7320,Home appliance repairers,2.0,25.1,2023
7330,Industrial and refractory machinery mechanics,2.924444182575222,25.1,2023
7340,"Maintenance and repair workers, general",3.0,25.1,2023
7350,"Maintenance workers, machinery",3.0,25.1,2023
7360,Millwrights,2.0,25.1,2023
7410,Electrical power-line installers and repairers,3.0,25.1,2023
7420,Telecommunications line installers and repairers,2.0,25.1,2023
7430,Precision instrument and equipment repairers,3.0,25.1,2023
7440,Wind turbine service technicians,3.0,25.1,2023
7510,"Coin, vending, and amusement machine servicers and repairers",2.0,25.1,2023
7520,Commercial divers,3.0,25.1,2023
7540,Locksmiths and safe repairers,2.0,25.1,2023
7550,Manufactured building and mobile home installers,2.0,25.1,2023
7560,Riggers,2.0,25.1,2023
7610,"Helpers--installation, maintenance, and repair workers",2.0,25.1,2023
7640,"Other installation, maintenance, and repair workers",2.0326338423015162,25.1,2023
7700,First-line supervisors of production and operating workers,3.0,25.1,2023
7710,"Aircraft structure, surfaces, rigging, and systems assemblers",2.0,25.1,2023
7720,"Electrical, electronics, and electromechanical assemblers",2.0,25.1,2023
7730,Engine and other machine assemblers,2.0,25.1,2023
7740,Structural metal fabricators and fitters,3.0,25.1,2023
7750,Other assemblers and fabricators,2.3435754189944134,25.1,2023
7800,Bakers,2.0,25.1,2023
7810,"Butchers and other meat, poultry, and fish processing workers",1.6002196912759439,25.1,2023
7830,"Food and tobacco roasting, baking, and drying machine operators and tenders",2.0,25.1,2023
7840,Food batchmakers,2.0,25.1,2023
7850,Food cooking machine operators and tenders,2.0,25.1,2023
7855,"Food processing workers, all other",2.0,25.1,2023
7905,Computer numerically controlled tool operators and programmers,3.0,25.1,2023
7925,"Forming machine setters, operators, and tenders, metal and plastic",2.0,25.1,2023
7950,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",2.0,25.1,2023
8000,"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",2.0,25.1,2023
8025,"Other machine tool setters, operators, and tenders, metal and plastic",2.0,25.1,2023
8030,Machinists,3.0,25.1,2023
8040,"Metal furnace operators, tenders, pourers, and casters",2.0,25.1,2023
8060,"Model makers and patternmakers, metal and plastic",3.0,25.1,2023
8100,"Molders and molding machine setters, operators, and tenders, metal and plastic",2.0,25.1,2023
8130,Tool and die makers,3.0,25.1,2023
8140,"Welding, soldering, and brazing workers",2.0,25.1,2023
8225,Other metal workers and plastic workers,2.223283695103483,25.1,2023
8250,Prepress technicians and workers,3.0,25.1,2023
8255,Printing press operators,2.0,25.1,2023
8256,Print binding and finishing workers,2.0,25.1,2023
8300,Laundry and dry-cleaning workers,1.0,25.1,2023
8310,"Pressers, textile, garment, and related materials",1.0,25.1,2023
8320,Sewing machine operators,1.0,25.1,2023
8335,Shoe and leather workers,2.0,25.1,2023
8350,"Tailors, dressmakers, and sewers",2.0,25.1,2023
8365,"Textile machine setters, operators, and tenders",2.0,25.1,2023
8450,Upholsterers,2.0,25.1,2023
8465,"Other textile, apparel, and furnishings workers",2.0621942697414397,25.1,2023
8500,Cabinetmakers and bench carpenters,2.0,25.1,2023
8510,Furniture finishers,2.0,25.1,2023
8530,"Sawing machine setters, operators, and tenders, wood",2.0,25.1,2023
8540,"Woodworking machine setters, operators, and tenders, except sawing",2.0,25.1,2023
8555,Other woodworkers,2.0040765430914584,25.1,2023
8600,"Power plant operators, distributors, and dispatchers",2.5464823215957373,25.1,2023
8610,Stationary engineers and boiler operators,3.0,25.1,2023
8620,Water and wastewater treatment plant and system operators,3.0,25.1,2023
8630,Miscellaneous plant and system operators,2.192763794772507,25.1,2023
8640,"Chemical processing machine setters, operators, and tenders",2.0,25.1,2023
8650,"Crushing, grinding, polishing, mixing, and blending workers",1.9147947864669994,25.1,2023
8710,Cutting workers,1.8795462128795462,25.1,2023
8720,"Extruding, forming, pressing, and compacting machine setters, operators, and tenders",2.0,25.1,2023
8730,"Furnace, kiln, oven, drier, and kettle operators and tenders",2.0,25.1,2023
8740,"Inspectors, testers, sorters, samplers, and weighers",2.0,25.1,2023
8750,Jewelers and precious stone and metal workers,3.0,25.1,2023
