census_code,occupation_title,telework,onet_version,oews_year
4130,Dining room and cafeteria attendants and bartender helpers,0.0,20.1,2014
4140,Dishwashers,0.0,20.1,2014
4150,"Hosts and hostesses, restaurant, lounge, and coffee shop",0.0,20.1,2014
4160,"Food preparation and serving related workers, all other",0.0,20.1,2014
4200,First-line supervisors of housekeeping and janitorial workers,0.0,20.1,2014
4210,"First-line supervisors of landscaping, lawn service, and groundskeeping workers",0.0,20.1,2014
4220,Janitors and building cleaners,0.0,20.1,2014
4230,Maids and housekeeping cleaners,0.0,20.1,2014
4240,Pest control workers,0.0,20.1,2014
4250,Grounds maintenance workers,0.0,20.1,2014
4300,First-line supervisors of gaming workers,0.0,20.1,2014
4320,First-line supervisors of personal service workers,0.5,20.1,2014
4340,Animal trainers,0.0,20.1,2014
4350,Nonfarm animal caretakers,0.0,20.1,2014
4400,Gaming services workers,0.0,20.1,2014
4410,Motion picture projectionists,0.0,20.1,2014
4420,"Ushers, lobby attendants, and ticket takers",0.0,20.1,2014
4430,Miscellaneous entertainment attendants and related workers,0.0,20.1,2014
4460,Embalmers and funeral attendants,0.0,20.1,2014
4465,"Morticians, undertakers, and funeral directors",0.0,20.1,2014
4500,Barbers,0.0,20.1,2014
4510,"Hairdressers, hairstylists, and cosmetologists",0.0,20.1,2014
4520,Miscellaneous personal appearance workers,0.0,20.1,2014
4530,"Baggage porters, bellhops, and concierges",0.41278915182132414,20.1,2014
4540,Tour and travel guides,0.08091123330714847,20.1,2014
4600,Childcare workers,0.0,20.1,2014
4610,Personal care aides,0.0,20.1,2014
4620,Recreation and fitness workers,0.0,20.1,2014
4640,Residential advisors,0.0,20.1,2014
4650,"Personal care and service workers, all other ",0.0,20.1,2014
4700,First-line supervisors of retail sales workers,0.0,20.1,2014
4710,First-line supervisors of non-retail sales workers,0.0,20.1,2014
4720,Cashiers,0.0,20.1,2014
4740,Counter and rental clerks,0.0,20.1,2014
4750,Parts salespersons,0.0,20.1,2014
4760,Retail salespersons,0.0,20.1,2014
4800,Advertising sales agents,0.0,20.1,2014
4810,Insurance sales agents,1.0,20.1,2014
4820,"Securities, commodities, and financial services sales agents",1.0,20.1,2014
4830,Travel agents,1.0,20.1,2014
4840,"Sales representatives, services, all other",1.0,20.1,2014
4850,"Sales representatives, wholesale and manufacturing",0.19393357916517356,20.1,2014
4900,"Models, demonstrators, and product promoters",0.0,20.1,2014
4920,Real estate brokers and sales agents,1.0,20.1,2014
4930,Sales engineers,1.0,20.1,2014
4940,Telemarketers,0.0,20.1,2014
4950,"Door-to-door sales workers, news and street vendors, and related workers",0.0,20.1,2014
4965,"Sales and related workers, all other",0.0,20.1,2014
5000,First-line supervisors of office and administrative support workers,1.0,20.1,2014
5010,"Switchboard operators, including answering service",0.0,20.1,2014
5020,Telephone operators,0.0,20.1,2014
5030,"Communications equipment operators, all other",0.0,20.1,2014
5100,Bill and account collectors,0.0,20.1,2014
5110,Billing and posting clerks ,1.0,20.1,2014
5120,"Bookkeeping, accounting, and auditing clerks",1.0,20.1,2014
5130,Gaming cage workers,0.0,20.1,2014
5140,Payroll and timekeeping clerks,1.0,20.1,2014
5150,Procurement clerks,1.0,20.1,2014
5160,Tellers,0.0,20.1,2014
5165,"Financial clerks, all other",0.7239823415106561,20.1,2014
5200,Brokerage clerks,1.0,20.1,2014
5210,Correspondence clerks,1.0,20.1,2014
5220,"Court, municipal, and license clerks",0.3333333333333333,20.1,2014
5230,"Credit authorizers, checkers, and clerks",0.0,20.1,2014
5240,Customer service representatives,0.5,20.1,2014
5250,"Eligibility interviewers, government programs",0.0,20.1,2014
5260,File clerks,1.0,20.1,2014
5300,"Hotel, motel, and resort desk clerks",0.0,20.1,2014
5310,"Interviewers, except eligibility and loan",0.0,20.1,2014
5320,"Library assistants, clerical",1.0,20.1,2014
5330,Loan interviewers and clerks,1.0,20.1,2014
5340,New accounts clerks,0.0,20.1,2014
5350,Order clerks,0.0,20.1,2014
5360,"Human resources assistants, except payroll and timekeeping",1.0,20.1,2014
5400,Receptionists and information clerks,1.0,20.1,2014
5410,Reservation and transportation ticket agents and travel clerks,0.0,20.1,2014
5420,"Information and record clerks, all other",0.7143728014070995,20.1,2014
5500,Cargo and freight agents,1.0,20.1,2014
5510,Couriers and messengers,0.0,20.1,2014
5520,Dispatchers,0.663818359375,20.1,2014
5530,"Meter readers, utilities",0.0,20.1,2014
5540,Postal service clerks,0.0,20.1,2014
5550,Postal service mail carriers,0.0,20.1,2014
5560,"Postal service mail sorters, processors, and processing machine operators",0.0,20.1,2014
5600,"Production, planning, and expediting clerks",1.0,20.1,2014
5610,"Shipping, receiving, and traffic clerks",0.0,20.1,2014
5620,Stock clerks and order fillers,0.0,20.1,2014
5630,"Weighers, measurers, checkers, and samplers, recordkeeping",0.0,20.1,2014
5700,Secretaries and administrative assistants,1.0,20.1,2014
5800,Computer operators,1.0,20.1,2014
5810,Data entry keyers,1.0,20.1,2014
5820,Word processors and typists,1.0,20.1,2014
5830,Desktop publishers,1.0,20.1,2014
5840,Insurance claims and policy processing clerks,1.0,20.1,2014
5850,"Mail clerks and mail machine operators, except postal service",0.0,20.1,2014
5860,"Office clerks, general",1.0,20.1,2014
5900,"Office machine operators, except computer",0.0,20.1,2014
5910,Proofreaders and copy markers,0.0,20.1,2014
5920,Statistical assistants,1.0,20.1,2014
5940,"Office and administrative support workers, all other",1.0,20.1,2014
6005,"First-line supervisors of farming, fishing, and forestry workers",0.0,20.1,2014
6010,Agricultural inspectors,0.0,20.1,2014
6020,Animal breeders,0.0,20.1,2014
6040,"Graders and sorters, agricultural products",0.0,20.1,2014
6050,Miscellaneous agricultural workers ,0.0,20.1,2014
6100,Fishers and related fishing workers,0.0,20.1,2014
6110,Hunters and trappers,0.0,20.1,2014
6120,Forest and conservation workers,0.0,20.1,2014
6130,Logging workers,0.0,20.1,2014
6200,First-line supervisors of construction trades and extraction workers,0.0,20.1,2014
6210,Boilermakers,0.0,20.1,2014
6220,"Brickmasons, blockmasons, and stonemasons",0.0,20.1,2014
6230,Carpenters,0.0,20.1,2014
6240,"Carpet, floor, and tile installers and finishers",0.0,20.1,2014
6250,"Cement masons, concrete finishers, and terrazzo workers",0.0,20.1,2014
6260,Construction laborers,0.0,20.1,2014
6300,"Paving, surfacing, and tamping equipment operators",0.0,20.1,2014
6310,Pile-driver operators,0.0,20.1,2014
6320,Operating engineers and other construction equipment operators,0.0,20.1,2014
6330,"Drywall installers, ceiling tile installers, and tapers",0.0,20.1,2014
6355,Electricians,0.0,20.1,2014
6360,Glaziers,0.0,20.1,2014
6400,Insulation workers,0.0,20.1,2014
6420,"Painters, construction and maintenance",0.0,20.1,2014
6430,Paperhangers,0.0,20.1,2014
6440,"Pipelayers, plumbers, pipefitters, and steamfitters",0.0,20.1,2014
6460,Plasterers and stucco masons,0.0,20.1,2014
6500,Reinforcing iron and rebar workers,0.0,20.1,2014
6515,Roofers,0.0,20.1,2014
6520,Sheet metal workers,0.0,20.1,2014
6530,Structural iron and steel workers,0.0,20.1,2014
6540,Solar photovoltaic installers,0.0,20.1,2014
6600,"Helpers, construction trades",0.0,20.1,2014
6660,Construction and building inspectors,0.0,20.1,2014
6700,Elevator installers and repairers,0.0,20.1,2014
6710,Fence erectors,0.0,20.1,2014
6720,Hazardous materials removal workers,0.0,20.1,2014
6730,Highway maintenance workers,0.0,20.1,2014
6740,Rail-track laying and maintenance equipment operators,0.0,20.1,2014
6750,Septic tank servicers and sewer pipe cleaners,0.0,20.1,2014
6765,Miscellaneous construction and related workers,0.0,20.1,2014
6800,"Derrick, rotary drill, and service unit operators, oil, gas, and mining",0.0,20.1,2014
6820,"Earth drillers, except oil and gas",0.0,20.1,2014
6830,"Explosives workers, ordnance handling experts, and blasters",0.0,20.1,2014
6840,Mining machine operators,0.0,20.1,2014
6910,"Roof bolters, mining",0.0,20.1,2014
6920,"Roustabouts, oil and gas",0.0,20.1,2014
6930,Helpers—extraction workers,0.0,20.1,2014
6940,Other extraction workers,0.0,20.1,2014
7000,"First-line supervisors of mechanics, installers, and repairers",0.0,20.1,2014
7010,"Computer, automated teller, and office machine repairers",0.0,20.1,2014
7020,Radio and telecommunications equipment installers and repairers,0.0,20.1,2014
7030,Avionics technicians,0.0,20.1,2014
7040,"Electric motor, power tool, and related repairers",0.0,20.1,2014
7050,"Electrical and electronics installers and repairers, transportation equipment",0.0,20.1,2014
7100,"Electrical and electronics repairers, industrial and utility",0.0,20.1,2014
7110,"Electronic equipment installers and repairers, motor vehicles",0.0,20.1,2014
7120,Electronic home entertainment equipment installers and repairers,0.0,20.1,2014
7130,Security and fire alarm systems installers,0.0,20.1,2014
7140,Aircraft mechanics and service technicians,0.0,20.1,2014
7150,Automotive body and related repairers,0.0,20.1,2014
7160,Automotive glass installers and repairers,0.0,20.1,2014
7200,Automotive service technicians and mechanics,0.0,20.1,2014
7210,Bus and truck mechanics and diesel engine specialists,0.0,20.1,2014
7220,Heavy vehicle and mobile equipment service technicians and mechanics,0.0,20.1,2014
7240,Small engine mechanics,0.0,20.1,2014
7260,"Miscellaneous vehicle and mobile equipment mechanics, installers, and repairers",0.0,20.1,2014
7300,Control and valve installers and repairers,0.0,20.1,2014
7315,"Heating, air conditioning, and refrigeration mechanics and installers",0.0,20.1,2014
7320,Home appliance repairers,0.0,20.1,2014
7330,Industrial and refractory machinery mechanics,0.0,20.1,2014
7340,"Maintenance and repair workers, general",0.0,20.1,2014
7350,"Maintenance workers, machinery",0.0,20.1,2014
7360,Millwrights,0.0,20.1,2014
7410,Electrical power-line installers and repairers,0.0,20.1,2014
7420,Telecommunications line installers and repairers,0.0,20.1,2014
7430,Precision instrument and equipment repairers,0.0,20.1,2014
7440,Wind turbine service technicians,0.0,20.1,2014
7510,"Coin, vending, and amusement machine servicers and repairers",0.0,20.1,2014
7520,Commercial divers,0.0,20.1,2014
7540,Locksmiths and safe repairers,0.0,20.1,2014
7550,Manufactured building and mobile home installers,0.0,20.1,2014
7560,Riggers,0.0,20.1,2014
7600,Signal and track switch repairers,0.0,20.1,2014
7610,"Helpers—installation, maintenance, and repair workers ",0.0,20.1,2014
7630,"Other installation, maintenance, and repair workers",0.0,20.1,2014
7700,First-line supervisors of production and operating workers,0.0,20.1,2014
7710,"Aircraft structure, surfaces, rigging, and systems assemblers",0.0,20.1,2014
7720,"Electrical, electronics, and electromechanical assemblers",0.0,20.1,2014
7730,Engine and other machine assemblers,0.0,20.1,2014
7740,Structural metal fabricators and fitters,0.0,20.1,2014
7750,Miscellaneous assemblers and fabricators,0.0,20.1,2014
7800,Bakers,0.0,20.1,2014
7810,"Butchers and other meat, poultry, and fish processing workers",0.0,20.1,2014
7830,"Food and tobacco roasting, baking, and drying machine operators and tenders",0.0,20.1,2014
7840,Food batchmakers,0.0,20.1,2014
7850,Food cooking machine operators and tenders,0.0,20.1,2014
7855,"Food processing workers, all other",0.0,20.1,2014
7900,Computer control programmers and operators,0.0,20.1,2014
7920,"Extruding and drawing machine setters, operators, and tenders, metal and plastic",0.0,20.1,2014
7930,"Forging machine setters, operators, and tenders, metal and plastic",0.0,20.1,2014
7940,"Rolling machine setters, operators, and tenders, metal and plastic",0.0,20.1,2014
7950,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",0.0,20.1,2014
7960,"Drilling and boring machine tool setters, operators, and tenders, metal and plastic ",0.0,20.1,2014
8000,"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",0.0,20.1,2014
8010,"Lathe and turning machine tool setters, operators, and tenders, metal and plastic",0.0,20.1,2014
8020,"Milling and planing machine setters, operators, and tenders, metal and plastic",0.0,20.1,2014
8030,Machinists,0.0,20.1,2014
8040,"Metal furnace operators, tenders, pourers, and casters",0.0,20.1,2014
8060,"Model makers and patternmakers, metal and plastic",0.0,20.1,2014
8100,"Molders and molding machine setters, operators, and tenders, metal and plastic",0.0,20.1,2014
8120,"Multiple machine tool setters, operators, and tenders, metal and plastic ",0.0,20.1,2014
8130,Tool and die makers,0.0,20.1,2014
8140,"Welding, soldering, and brazing workers",0.0,20.1,2014
8150,"Heat treating equipment setters, operators, and tenders, metal and plastic",0.0,20.1,2014
8160,"Layout workers, metal and plastic",0.0,20.1,2014
8200,"Plating and coating machine setters, operators, and tenders, metal and plastic",0.0,20.1,2014
8210,"Tool grinders, filers, and sharpeners",0.0,20.1,2014
8220,"Metal workers and plastic workers, all other",0.0,20.1,2014
8250,Prepress technicians and workers,1.0,20.1,2014
8255,Printing press operators,0.0,20.1,2014
8256,Print binding and finishing workers,0.0,20.1,2014
8300,Laundry and dry-cleaning workers,0.0,20.1,2014
8310,"Pressers, textile, garment, and related materials",0.0,20.1,2014
8320,Sewing machine operators,0.0,20.1,2014
8330,Shoe and leather workers and repairers,0.0,20.1,2014
8340,Shoe machine operators and tenders,0.0,20.1,2014
8350,"Tailors, dressmakers, and sewers",0.0,20.1,2014
8360,Textile bleaching and dyeing machine operators and tenders,0.0,20.1,2014
8400,"Textile cutting machine setters, operators, and tenders",0.0,20.1,2014
8410,"Textile knitting and weaving machine setters, operators, and tenders",0.0,20.1,2014
8420,"Textile winding, twisting, and drawing out machine setters, operators, and tenders",0.0,20.1,2014
8430,"Extruding and forming machine setters, operators, and tenders, synthetic and glass fibers",0.0,20.1,2014
8440,Fabric and apparel patternmakers,1.0,20.1,2014
8450,Upholsterers,0.0,20.1,2014
8460,"Textile, apparel, and furnishings workers, all other",0.09894507093488542,20.1,2014
8500,Cabinetmakers and bench carpenters,0.0,20.1,2014
8510,Furniture finishers,0.0,20.1,2014
8520,"Model makers and patternmakers, wood",0.0,20.1,2014
8530,"Sawing machine setters, operators, and tenders, wood",0.0,20.1,2014
8540,"Woodworking machine setters, operators, and tenders, except sawing",0.0,20.1,2014
8550,"Woodworkers, all other",0.0,20.1,2014
8600,"Power plant operators, distributors, and dispatchers",0.18987771739130435,20.1,2014
8610,Stationary engineers and boiler operators,0.0,20.1,2014
8620,Water and wastewater treatment plant and system operators,0.0,20.1,2014
8630,Miscellaneous plant and system operators,0.0,20.1,2014
8640,"Chemical processing machine setters, operators, and tenders",0.0,20.1,2014
8650,"Crushing, grinding, polishing, mixing, and blending workers",0.0,20.1,2014
8710,Cutting workers,0.0,20.1,2014
8720,"Extruding, forming, pressing, and compacting machine setters, operators, and tenders",0.0,20.1,2014
8730,"Furnace, kiln, oven, drier, and kettle operators and tenders",0.0,20.1,2014
8740,"Inspectors, testers, sorters, samplers, and weighers",0.0,20.1,2014
8750,Jewelers and precious stone and metal workers,0.0,20.1,2014
8760,"Medical, dental, and ophthalmic laboratory technicians",0.0,20.1,2014
8800,Packaging and filling machine operators and tenders,0.0,20.1,2014
8810,Painting workers,0.0,20.1,2014
8830,Photographic process workers and processing machine operators,0.0,20.1,2014
8840,Semiconductor processors,0.0,20.1,2014
8850,Adhesive bonding machine operators and tenders,0.0,20.1,2014
8860,"Cleaning, washing, and metal pickling equipment operators and tenders",0.0,20.1,2014
8900,Cooling and freezing equipment operators and tenders,0.0,20.1,2014
8910,Etchers and engravers,0.0,20.1,2014
8920,"Molders, shapers, and casters, except metal and plastic",0.0,20.1,2014
8930,"Paper goods machine setters, operators, and tenders",0.0,20.1,2014
8940,Tire builders,0.0,20.1,2014
8950,Helpers—production workers,0.0,20.1,2014
8965,"Production workers, all other",0.0,20.1,2014
9000,Supervisors of transportation and material moving workers,0.0,20.1,2014
9030,Aircraft pilots and flight engineers,0.0,20.1,2014
9040,Air traffic controllers and airfield operations specialists,0.0,20.1,2014
9050,Flight attendants,0.0,20.1,2014
9110,"Ambulance drivers and attendants, except emergency medical technicians",0.0,20.1,2014
9120,Bus drivers,0.0,20.1,2014
9130,Driver/sales workers and truck drivers,0.0,20.1,2014
9140,Taxi drivers and chauffeurs,0.0,20.1,2014
9150,"Motor vehicle operators, all other",0.0,20.1,2014
9200,Locomotive engineers and operators,0.0,20.1,2014
9230,"Railroad brake, signal, and switch operators",0.0,20.1,2014
9240,Railroad conductors and yardmasters,0.0,20.1,2014
9260,"Subway, streetcar, and other rail transportation workers",0.0,20.1,2014
9300,Sailors and marine oilers,0.0,20.1,2014
9310,Ship and boat captains and operators,0.0,20.1,2014
9330,Ship engineers,0.0,20.1,2014
