census_code,occupation_title,ai_exposure,onet_version,oews_year
2025,"Miscellaneous community and social service specialists, including health educators and community health workers",0.3366009947520087,20.1,2017
2040,Clergy,0.3233209259561342,20.1,2017
2050,"Directors, religious activities and education",0.3290678626097698,20.1,2017
2060,"Religious workers, all other",0.32504871569361193,20.1,2017
2100,Lawyers,0.3589471065783226,20.1,2017
2105,Judicial law clerks,0.39318468657972233,20.1,2017
2110,"Judges, magistrates, and other judicial workers",0.3811674489637856,20.1,2017
2145,Paralegals and legal assistants,0.38942533535153195,20.1,2017
2160,Miscellaneous legal support workers,0.40085546763028884,20.1,2017
2200,Postsecondary teachers,0.3481525576646563,20.1,2017
2300,Preschool and kindergarten teachers,0.32162154010426014,20.1,2017
2310,Elementary and middle school teachers,0.34371504676126247,20.1,2017
2320,Secondary school teachers,0.3458922049342048,20.1,2017
2330,Special education teachers,0.3379938504195177,20.1,2017
2340,Other teachers and instructors,0.33450655077803554,20.1,2017
2400,"Archivists, curators, and museum technicians",0.3523026351366158,20.1,2017
2430,Librarians,0.362653086343775,20.1,2017
2440,Library technicians,0.35980887553208635,20.1,2017
2540,Teacher assistants,0.3233519626645157,20.1,2017
2550,"Other education, training, and library workers",0.3415398180344829,20.1,2017
2600,Artists and related workers,0.35912957850272165,20.1,2017
2630,Designers,0.3486654487102761,20.1,2017
2700,Actors,0.3158757255035849,20.1,2017
2710,Producers and directors,0.3453836290862219,20.1,2017
2720,"Athletes, coaches, umpires, and related workers",0.307929655918069,20.1,2017
2740,Dancers and choreographers,0.3023889875302257,20.1,2017
2750,"Musicians, singers, and related workers",0.3294820633972214,20.1,2017
2760,"Entertainers and performers, sports and related workers, all other",0.31972182041619657,20.1,2017
2800,Announcers,0.36335120096828843,20.1,2017
2810,"News analysts, reporters and correspondents",0.3739472321112549,20.1,2017
2825,Public relations specialists,0.34286086333745686,20.1,2017
2830,Editors,0.3641864561586639,20.1,2017
2840,Technical writers,0.3698045738045738,20.1,2017
2850,Writers and authors,0.3611855257214178,20.1,2017
2860,Miscellaneous media and communication workers,0.35155734163698166,20.1,2017
2900,Broadcast and sound engineering technicians and radio operators,0.36272747102751857,20.1,2017
2910,Photographers,0.3447658108190522,20.1,2017
2920,"Television, video, and motion picture camera operators and editors",0.35946457926359215,20.1,2017
2960,"Media and communication equipment workers, all other",0.3578959607019156,20.1,2017
3000,Chiropractors,0.34092287782585834,20.1,2017
3010,Dentists,0.34234123228604063,20.1,2017
3030,Dietitians and nutritionists,0.3421020054468928,20.1,2017
3040,Optometrists,0.3462536479026757,20.1,2017
3050,Pharmacists,0.34920947781891903,20.1,2017
3060,Physicians and surgeons,0.34993415403666683,20.1,2017
3110,Physician assistants,0.3448956059038461,20.1,2017
3120,Podiatrists,0.3560136861709039,20.1,2017
3140,Audiologists,0.33982899763507374,20.1,2017
3150,Occupational therapists,0.3305973086178804,20.1,2017
3160,Physical therapists,0.33581314129854384,20.1,2017
3200,Radiation therapists,0.34813926336138423,20.1,2017
3210,Recreational therapists,0.332041547804467,20.1,2017
3220,Respiratory therapists,0.3437260240489398,20.1,2017
3230,Speech-language pathologists,0.35417048579285054,20.1,2017
3235,Exercise physiologists,0.33220480443693584,20.1,2017
3245,"Therapists, all other",0.34046723902967757,20.1,2017
3250,Veterinarians,0.3440028439388554,20.1,2017
3255,Registered nurses,0.3342755937635829,20.1,2017
3256,Nurse anesthetists,0.3332677452728992,20.1,2017
3257,Nurse midwives,0.3340860804147681,20.1,2017
3258,Nurse practitioners,0.3356728573045754,20.1,2017
3260,"Health diagnosing and treating practitioners, all other",0.3537234141940744,20.1,2017
3300,Clinical laboratory technologists and technicians,0.35202256247960256,20.1,2017
3310,Dental hygienists,0.3428308823529412,20.1,2017
3320,Diagnostic related technologists and technicians,0.3490438467659213,20.1,2017
3400,Emergency medical technicians and paramedics,0.3397788499446186,20.1,2017
3420,Health practitioner support technologists and technicians,0.3385356702043627,20.1,2017
3500,Licensed practical and licensed vocational nurses,0.3284590232273361,20.1,2017
3510,Medical records and health information technicians,0.3754908633959893,20.1,2017
3520,"Opticians, dispensing",0.35791958003396784,20.1,2017
3535,Miscellaneous health technologists and technicians,0.3378379526859654,20.1,2017
3540,Other healthcare practitioners and technical occupations,0.34488984553740176,20.1,2017
3600,"Nursing, psychiatric, and home health aides",0.3154171651553329,20.1,2017
3610,Occupational therapy assistants and aides,0.3398021986119617,20.1,2017
3620,Physical therapist assistants and aides,0.330455487738134,20.1,2017
3630,Massage therapists,0.34739265722890056,20.1,2017
3640,Dental assistants,0.34306149292995725,20.1,2017
3645,Medical assistants,0.3365942395149065,20.1,2017
3646,Medical transcriptionists,0.3864406779661017,20.1,2017
3647,Pharmacy aides,0.327973066226135,20.1,2017
3648,Veterinary assistants and laboratory animal caretakers,0.331958871685085,20.1,2017
3649,Phlebotomists,0.3331149476594335,20.1,2017
3655,"Miscellaneous healthcare support occupations, including medical equipment preparers",0.34057095121023195,20.1,2017
3700,First-line supervisors of correctional officers,0.32858730511542245,20.1,2017
3710,First-line supervisors of police and detectives,0.34905972268139474,20.1,2017
3720,First-line supervisors of fire fighting and prevention workers,0.33159298213952915,20.1,2017
3730,"First-line supervisors of protective service workers, all other",0.33987400234377924,20.1,2017
3740,Firefighters,0.32914613154323774,20.1,2017
3750,Fire inspectors,0.3575749887234217,20.1,2017
3800,"Bailiffs, correctional officers, and jailers",0.3352870192678957,20.1,2017
3820,Detectives and criminal investigators,0.3644814520374301,20.1,2017
3830,Fish and game wardens,0.356395356568222,20.1,2017
3840,Parking enforcement workers,0.3543573138110658,20.1,2017
3850,Police and sheriff's patrol officers,0.35488743349059426,20.1,2017
3860,Transit and railroad police,0.35011119716358424,20.1,2017
3900,Animal control workers,0.34370181818181816,20.1,2017
3910,Private detectives and investigators,0.38517343173431734,20.1,2017
3930,Security guards and gaming surveillance officers,0.32504950808405636,20.1,2017
3940,Crossing guards,0.2983128759352536,20.1,2017
3945,Transportation security screeners,0.3211349978125887,20.1,2017
3955,"Lifeguards and other recreational, and all other protective service workers",0.3267342818522802,20.1,2017
4000,Chefs and head cooks,0.3224475669689209,20.1,2017
4010,First-line supervisors of food preparation and serving workers,0.31981028330328487,20.1,2017
4020,Cooks,0.31908958005878,20.1,2017
4030,Food preparation workers,0.3013036293530815,20.1,2017
4040,Bartenders,0.3149728178797946,20.1,2017
4050,"Combined food preparation and serving workers, including fast food",0.3142434355519174,20.1,2017
4060,"Counter attendants, cafeteria, food concession, and coffee shop",0.32746832830300243,20.1,2017
4110,Waiters and waitresses,0.30846790720550865,20.1,2017
4120,"Food servers, nonrestaurant",0.3240146535373743,20.1,2017
4130,Dining room and cafeteria attendants and bartender helpers,0.31766227131956193,20.1,2017
4140,Dishwashers,0.3088609127224307,20.1,2017
4150,"Hosts and hostesses, restaurant, lounge, and coffee shop",0.3158751696065129,20.1,2017
4160,"Food preparation and serving related workers, all other",0.31384427377590135,20.1,2017
4200,First-line supervisors of housekeeping and janitorial workers,0.3179710123350182,20.1,2017
4210,"First-line supervisors of landscaping, lawn service, and groundskeeping workers",0.33478141135972456,20.1,2017
4220,Janitors and building cleaners,0.32230625284972436,20.1,2017
4230,Maids and housekeeping cleaners,0.32996975216288305,20.1,2017
4240,Pest control workers,0.34853723209446097,20.1,2017
4250,Grounds maintenance workers,0.3176529129648312,20.1,2017
4300,First-line supervisors of gaming workers,0.3262873349868629,20.1,2017
4320,First-line supervisors of personal service workers,0.33651285387529173,20.1,2017
4340,Animal trainers,0.32356462910854344,20.1,2017
4350,Nonfarm animal caretakers,0.32115007696901887,20.1,2017
4400,Gaming services workers,0.32297589326703113,20.1,2017
4410,Motion picture projectionists,0.3305481170129826,20.1,2017
4420,"Ushers, lobby attendants, and ticket takers",0.3281074311415016,20.1,2017
4430,Miscellaneous entertainment attendants and related workers,0.31406340948808725,20.1,2017
4460,Embalmers and funeral attendants,0.33457488807073155,20.1,2017
4465,"Morticians, undertakers, and funeral directors",0.33847960586617776,20.1,2017
4500,Barbers,0.3267632370290865,20.1,2017
4510,"Hairdressers, hairstylists, and cosmetologists",0.31769707450641305,20.1,2017
4520,Miscellaneous personal appearance workers,0.31656538236963205,20.1,2017
4530,"Baggage porters, bellhops, and concierges",0.3335097563493626,20.1,2017
4540,Tour and travel guides,0.33929707015188093,20.1,2017
4600,Childcare workers,0.3057400431241289,20.1,2017
4610,Personal care aides,0.320745042992948,20.1,2017
4620,Recreation and fitness workers,0.314222415977065,20.1,2017
4640,Residential advisors,0.3350061174128528,20.1,2017
4650,"Personal care and service workers, all other ",0.31745721328305376,20.1,2017
4700,First-line supervisors of retail sales workers,0.3244616501330752,20.1,2017
4710,First-line supervisors of non-retail sales workers,0.32014564389934447,20.1,2017
4720,Cashiers,0.314183269645237,20.1,2017
4740,Counter and rental clerks,0.33616371702523495,20.1,2017
4750,Parts salespersons,0.34281584429861767,20.1,2017
4760,Retail salespersons,0.3307333113119726,20.1,2017
4800,Advertising sales agents,0.35892812835993715,20.1,2017
4810,Insurance sales agents,0.3594963902975194,20.1,2017
4820,"Securities, commodities, and financial services sales agents",0.36694708233267853,20.1,2017
4830,Travel agents,0.3535826015989844,20.1,2017
4840,"Sales representatives, services, all other",0.3818956477222997,20.1,2017
4850,"Sales representatives, wholesale and manufacturing",0.3486107467601403,20.1,2017
4900,"Models, demonstrators, and product promoters",0.37241475767868765,20.1,2017
4920,Real estate brokers and sales agents,0.3596527764772706,20.1,2017
4930,Sales engineers,0.3450026255907579,20.1,2017
4940,Telemarketers,0.35112336766972185,20.1,2017
4950,"Door-to-door sales workers, news and street vendors, and related workers",0.3147861642170406,20.1,2017
4965,"Sales and related workers, all other",0.3147861642170406,20.1,2017
5000,First-line supervisors of office and administrative support workers,0.3463598615916955,20.1,2017
5010,"Switchboard operators, including answering service",0.35779451941385876,20.1,2017
5020,Telephone operators,0.3305776556871485,20.1,2017
5030,"Communications equipment operators, all other",0.3558134557373616,20.1,2017
5100,Bill and account collectors,0.3685446832380886,20.1,2017
5110,Billing and posting clerks ,0.37516061391729916,20.1,2017
5120,"Bookkeeping, accounting, and auditing clerks",0.38746554240311337,20.1,2017
5130,Gaming cage workers,0.3587273938214048,20.1,2017
5140,Payroll and timekeeping clerks,0.3717619411957591,20.1,2017
5150,Procurement clerks,0.3752445976738867,20.1,2017
5160,Tellers,0.3664517673615268,20.1,2017
5165,"Financial clerks, all other",0.37914056457068407,20.1,2017
5200,Brokerage clerks,0.3732214097350347,20.1,2017
5210,Correspondence clerks,0.36693354979153603,20.1,2017
5220,"Court, municipal, and license clerks",0.3849773271766175,20.1,2017
5230,"Credit authorizers, checkers, and clerks",0.3523972570853624,20.1,2017
5240,Customer service representatives,0.3501478584355947,20.1,2017
5250,"Eligibility interviewers, government programs",0.38479658900850394,20.1,2017
5260,File clerks,0.35841364294822303,20.1,2017
5300,"Hotel, motel, and resort desk clerks",0.35091430076544256,20.1,2017
5310,"Interviewers, except eligibility and loan",0.3678691187803303,20.1,2017
5320,"Library assistants, clerical",0.3553514659131049,20.1,2017
5330,Loan interviewers and clerks,0.37026070270627937,20.1,2017
5340,New accounts clerks,0.36313045773486136,20.1,2017
5350,Order clerks,0.3715899856827768,20.1,2017
5360,"Human resources assistants, except payroll and timekeeping",0.36923763259641124,20.1,2017
5400,Receptionists and information clerks,0.3679526430641956,20.1,2017
5410,Reservation and transportation ticket agents and travel clerks,0.35102445425435563,20.1,2017
5420,"Information and record clerks, all other",0.36666569109121905,20.1,2017
5500,Cargo and freight agents,0.36141590311998006,20.1,2017
5510,Couriers and messengers,0.3499849759615385,20.1,2017
5520,Dispatchers,0.35423455227231776,20.1,2017
5530,"Meter readers, utilities",0.3431536658855039,20.1,2017
5540,Postal service clerks,0.3475010158472166,20.1,2017
5550,Postal service mail carriers,0.33672568000294456,20.1,2017
5560,"Postal service mail sorters, processors, and processing machine operators",0.3362972463365843,20.1,2017
5600,"Production, planning, and expediting clerks",0.3615162265142557,20.1,2017
5610,"Shipping, receiving, and traffic clerks",0.35177769210797544,20.1,2017
5620,Stock clerks and order fillers,0.32543835173250096,20.1,2017
5630,"Weighers, measurers, checkers, and samplers, recordkeeping",0.37546923453566183,20.1,2017
5700,Secretaries and administrative assistants,0.3727805505103139,20.1,2017
5800,Computer operators,0.3828422399688983,20.1,2017
5810,Data entry keyers,0.3843380456627306,20.1,2017
5820,Word processors and typists,0.37856081830660177,20.1,2017
5830,Desktop publishers,0.35594426326712125,20.1,2017
5840,Insurance claims and policy processing clerks,0.3746787833224106,20.1,2017
5850,"Mail clerks and mail machine operators, except postal service",0.35106297847368556,20.1,2017
5860,"Office clerks, general",0.3741035235422514,20.1,2017
5900,"Office machine operators, except computer",0.34545894144540173,20.1,2017
5910,Proofreaders and copy markers,0.33800050229621126,20.1,2017
5920,Statistical assistants,0.37840794758733276,20.1,2017
5940,"Office and administrative support workers, all other",0.37840794758733276,20.1,2017
6005,"First-line supervisors of farming, fishing, and forestry workers",0.33414382834168976,20.1,2017
6010,Agricultural inspectors,0.34881013399721755,20.1,2017
6020,Animal breeders,0.35566590687072613,20.1,2017
6040,"Graders and sorters, agricultural products",0.3087847923434893,20.1,2017
6050,Miscellaneous agricultural workers ,0.3123211613147472,20.1,2017
6100,Fishers and related fishing workers,0.31896473983226625,20.1,2017
6110,Hunters and trappers,0.34863832263614664,20.1,2017
6120,Forest and conservation workers,0.34562757567719693,20.1,2017
6130,Logging workers,0.3273567936148814,20.1,2017
6200,First-line supervisors of construction trades and extraction workers,0.33586396373575,20.1,2017
6210,Boilermakers,0.33330381169738055,20.1,2017
6220,"Brickmasons, blockmasons, and stonemasons",0.33214384687939463,20.1,2017
6230,Carpenters,0.3276008050417489,20.1,2017
6240,"Carpet, floor, and tile installers and finishers",0.33133304119869383,20.1,2017
6250,"Cement masons, concrete finishers, and terrazzo workers",0.33742423932355803,20.1,2017
6260,Construction laborers,0.3342250196695515,20.1,2017
6300,"Paving, surfacing, and tamping equipment operators",0.3366217723256413,20.1,2017
6310,Pile-driver operators,0.3445147679324895,20.1,2017
6320,Operating engineers and other construction equipment operators,0.35230918778275583,20.1,2017
6330,"Drywall installers, ceiling tile installers, and tapers",0.32493590494819274,20.1,2017
6355,Electricians,0.3392157856258731,20.1,2017
6360,Glaziers,0.3449810006333122,20.1,2017
6400,Insulation workers,0.3186462042470928,20.1,2017
6420,"Painters, construction and maintenance",0.32743850067170266,20.1,2017
6430,Paperhangers,0.31254859275384855,20.1,2017
6440,"Pipelayers, plumbers, pipefitters, and steamfitters",0.33680797973475757,20.1,2017
6460,Plasterers and stucco masons,0.3327181928427776,20.1,2017
6500,Reinforcing iron and rebar workers,0.31222778702295545,20.1,2017
6515,Roofers,0.31831081367275194,20.1,2017
6520,Sheet metal workers,0.33625582575792534,20.1,2017
6530,Structural iron and steel workers,0.32407153126665916,20.1,2017
6540,Solar photovoltaic installers,0.3256429573619568,20.1,2017
6600,"Helpers, construction trades",0.3227508660326915,20.1,2017
6660,Construction and building inspectors,0.3651484965018765,20.1,2017
6700,Elevator installers and repairers,0.3279340037333654,20.1,2017
6710,Fence erectors,0.34733682148520645,20.1,2017
6720,Hazardous materials removal workers,0.33215434083601286,20.1,2017
6730,Highway maintenance workers,0.34587318557211433,20.1,2017
6740,Rail-track laying and maintenance equipment operators,0.33761189215343673,20.1,2017
6750,Septic tank servicers and sewer pipe cleaners,0.3425109029813398,20.1,2017
6765,Miscellaneous construction and related workers,0.32567113361595057,20.1,2017
6800,"Derrick, rotary drill, and service unit operators, oil, gas, and mining",0.3129373581582106,20.1,2017
6820,"Earth drillers, except oil and gas",0.32439327533198137,20.1,2017
6830,"Explosives workers, ordnance handling experts, and blasters",0.34854467658012206,20.1,2017
6840,Mining machine operators,0.31402513381921066,20.1,2017
6910,"Roof bolters, mining",0.3171651308867136,20.1,2017
6920,"Roustabouts, oil and gas",0.3229439888442512,20.1,2017
6930,Helpers—extraction workers,0.3306647514839146,20.1,2017
6940,Other extraction workers,0.32092771156891653,20.1,2017
7000,"First-line supervisors of mechanics, installers, and repairers",0.3330985464557853,20.1,2017
7010,"Computer, automated teller, and office machine repairers",0.3584285248041776,20.1,2017
7020,Radio and telecommunications equipment installers and repairers,0.3498202251290042,20.1,2017
7030,Avionics technicians,0.3473767334894224,20.1,2017
7040,"Electric motor, power tool, and related repairers",0.32992906944245104,20.1,2017
7050,"Electrical and electronics installers and repairers, transportation equipment",0.3426985693142576,20.1,2017
7100,"Electrical and electronics repairers, industrial and utility",0.34246495858557957,20.1,2017
7110,"Electronic equipment installers and repairers, motor vehicles",0.31685428742491334,20.1,2017
7120,Electronic home entertainment equipment installers and repairers,0.34187587689184756,20.1,2017
7130,Security and fire alarm systems installers,0.3404235463029433,20.1,2017
7140,Aircraft mechanics and service technicians,0.34929660023446657,20.1,2017
7150,Automotive body and related repairers,0.3459191973969631,20.1,2017
7160,Automotive glass installers and repairers,0.33724136035978275,20.1,2017
7200,Automotive service technicians and mechanics,0.3447148863446434,20.1,2017
7210,Bus and truck mechanics and diesel engine specialists,0.3398567627791896,20.1,2017
7220,Heavy vehicle and mobile equipment service technicians and mechanics,0.3292861952386917,20.1,2017
7240,Small engine mechanics,0.35328109674785174,20.1,2017
7260,"Miscellaneous vehicle and mobile equipment mechanics, installers, and repairers",0.3414805414320718,20.1,2017
7300,Control and valve installers and repairers,0.3479109270031488,20.1,2017
7315,"Heating, air conditioning, and refrigeration mechanics and installers",0.33606662280154276,20.1,2017
7320,Home appliance repairers,0.3368360624750597,20.1,2017
7330,Industrial and refractory machinery mechanics,0.33472193072999556,20.1,2017
7340,"Maintenance and repair workers, general",0.319919762210275,20.1,2017
7350,"Maintenance workers, machinery",0.3359941660328239,20.1,2017
7360,Millwrights,0.3279739437057074,20.1,2017
7410,Electrical power-line installers and repairers,0.3317649694729177,20.1,2017
7420,Telecommunications line installers and repairers,0.33981208165301624,20.1,2017
7430,Precision instrument and equipment repairers,0.3499152132412098,20.1,2017
7440,Wind turbine service technicians,0.3381910152956763,20.1,2017
7510,"Coin, vending, and amusement machine servicers and repairers",0.3252038648667169,20.1,2017
7520,Commercial divers,0.330479654498543,20.1,2017
7540,Locksmiths and safe repairers,0.35249175327208876,20.1,2017
7550,Manufactured building and mobile home installers,0.3257299761310816,20.1,2017
7560,Riggers,0.33809714824108883,20.1,2017
7600,Signal and track switch repairers,0.3383949354972045,20.1,2017
7610,"Helpers—installation, maintenance, and repair workers ",0.3094167202113229,20.1,2017
7630,"Other installation, maintenance, and repair workers",0.3400707079153268,20.1,2017
7700,First-line supervisors of production and operating workers,0.32497370762883265,20.1,2017
7710,"Aircraft structure, surfaces, rigging, and systems assemblers",0.35123208411654133,20.1,2017
7720,"Electrical, electronics, and electromechanical assemblers",0.33824086603518266,20.1,2017
7730,Engine and other machine assemblers,0.3309917058490129,20.1,2017
7740,Structural metal fabricators and fitters,0.35210641438301354,20.1,2017
7750,Miscellaneous assemblers and fabricators,0.32395973387589627,20.1,2017
7800,Bakers,0.3329941651058925,20.1,2017
7810,"Butchers and other meat, poultry, and fish processing workers",0.30955486936401666,20.1,2017
7830,"Food and tobacco roasting, baking, and drying machine operators and tenders",0.3062361511852194,20.1,2017
7840,Food batchmakers,0.3490840176879343,20.1,2017
7850,Food cooking machine operators and tenders,0.32729259825421086,20.1,2017
7855,"Food processing workers, all other",0.34117828499186464,20.1,2017
7900,Computer control programmers and operators,0.3489376692001947,20.1,2017
7920,"Extruding and drawing machine setters, operators, and tenders, metal and plastic",0.3451552102165635,20.1,2017
7930,"Forging machine setters, operators, and tenders, metal and plastic",0.3448850383205598,20.1,2017
7940,"Rolling machine setters, operators, and tenders, metal and plastic",0.334807817446681,20.1,2017
7950,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",0.3455466912388758,20.1,2017
7960,"Drilling and boring machine tool setters, operators, and tenders, metal and plastic ",0.34725678535711796,20.1,2017
8000,"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",0.3498021392469538,20.1,2017
8010,"Lathe and turning machine tool setters, operators, and tenders, metal and plastic",0.35899026815689944,20.1,2017
8020,"Milling and planing machine setters, operators, and tenders, metal and plastic",0.35091376217945613,20.1,2017
8030,Machinists,0.35375965564991074,20.1,2017
8040,"Metal furnace operators, tenders, pourers, and casters",0.34107273752587053,20.1,2017
8060,"Model makers and patternmakers, metal and plastic",0.3548144837321475,20.1,2017
8100,"Molders and molding machine setters, operators, and tenders, metal and plastic",0.33552359240452534,20.1,2017
8120,"Multiple machine tool setters, operators, and tenders, metal and plastic ",0.35350294333139637,20.1,2017
8130,Tool and die makers,0.3539174950070017,20.1,2017
8140,"Welding, soldering, and brazing workers",0.33634461578684083,20.1,2017
