census_code,occupation_title,ai_exposure,onet_version,oews_year
1108,"Computer occupations, all other",0.3639869312656365,25.1,2023
1200,Actuaries,0.3648039183990172,25.1,2023
1210,Mathematicians,0.36743023882666026,25.1,2023
1220,Operations research analysts,0.3635155437420547,25.1,2023
1230,Statisticians,0.36169187064387776,25.1,2023
1240,Other mathematical science occupations,0.3649870142719286,25.1,2023
1305,"Architects, except landscape and naval",0.36051058907769,25.1,2023
1306,Landscape architects,0.3656449579397723,25.1,2023
1310,"Surveyors, cartographers, and photogrammetrists",0.3711866113942505,25.1,2023
1320,Aerospace engineers,0.37622945335325736,25.1,2023
1330,Agricultural engineers,0.36831484725981173,25.1,2023
1340,Bioengineers and biomedical engineers,0.36458688245315163,25.1,2023
1350,Chemical engineers,0.3745033257164481,25.1,2023
1360,Civil engineers,0.36191752158052326,25.1,2023
1400,Computer hardware engineers,0.37439472268357155,25.1,2023
1410,Electrical and electronics engineers,0.371184984599981,25.1,2023
1420,Environmental engineers,0.3626371341645125,25.1,2023
1430,"Industrial engineers, including health and safety ",0.3620916405871287,25.1,2023
1440,Marine engineers and naval architects,0.36475623371790106,25.1,2023
1450,Materials engineers,0.35157785542694914,25.1,2023
1460,Mechanical engineers,0.36764455549316394,25.1,2023
1500,"Mining and geological engineers, including mining safety engineers",0.3672127193138041,25.1,2023
1510,Nuclear engineers,0.3706023545548063,25.1,2023
1520,Petroleum engineers,0.36045341739888664,25.1,2023
1530,"Engineers, all other",0.3632794262058673,25.1,2023
1541,Architectural and civil drafters,0.3911219504074447,25.1,2023
1545,Other drafters,0.39067421490363125,25.1,2023
1551,Electrical and electronic engineering technologists and technicians,0.3606569154286043,25.1,2023
1555,"Other engineering technologists and technicians, except drafters",0.36315924213863704,25.1,2023
1560,Surveying and mapping technicians,0.3783470386006745,25.1,2023
1600,Agricultural and food scientists,0.3608013429566162,25.1,2023
1610,Biological scientists,0.361783524973406,25.1,2023
1640,Conservation scientists and foresters,0.351808359529246,25.1,2023
1650,Medical scientists,0.349810631920496,25.1,2023
1660,"Life scientists, all other",0.35565387799148235,25.1,2023
1700,Astronomers and physicists,0.37276006660637107,25.1,2023
1710,Atmospheric and space scientists,0.36286197096551187,25.1,2023
1720,Chemists and materials scientists,0.3592691942974316,25.1,2023
1745,"Environmental scientists and specialists, including health",0.3595858459251298,25.1,2023
1750,"Geoscientists and hydrologists, except geographers",0.36026801588152113,25.1,2023
1760,"Physical scientists, all other",0.36876330378236766,25.1,2023
1800,Economists,0.37360675179287417,25.1,2023
1815,Survey researchers,0.37346452362036303,25.1,2023
1821,Clinical and counseling psychologists,0.3329408686551544,25.1,2023
1822,School psychologists,0.3440845480550179,25.1,2023
1825,Other psychologists,0.33810473304602046,25.1,2023
1830,Sociologists,0.3670879922216821,25.1,2023
1840,Urban and regional planners,0.35425518749226514,25.1,2023
1860,Miscellaneous social scientists and related workers,0.36411548637845215,25.1,2023
1900,Agricultural and food science technicians,0.35162533098204707,25.1,2023
1910,Biological technicians,0.3841897807860685,25.1,2023
1920,Chemical technicians,0.35203300442327323,25.1,2023
1935,Environmental  science and geoscience technicians,0.3660601161525763,25.1,2023
1940,Nuclear technicians,0.35846227416762094,25.1,2023
1950,Social science research assistants,0.381919248502607,25.1,2023
1970,"Other life, physical, and social science technicians",0.3667913428085547,25.1,2023
1980,Occupational health and safety specialists and technicians,0.3445683066085842,25.1,2023
2001,Substance abuse and behavioral disorder counselors,0.3372362270086068,25.1,2023
2002,"Educational, guidance, and career counselors and advisors",0.3350715498423478,25.1,2023
2003,Marriage and family therapists,0.34589389364331863,25.1,2023
2004,Mental health counselors,0.3576200176807472,25.1,2023
2005,Rehabilitation counselors,0.3512537683986522,25.1,2023
2006,"Counselors, all other",0.3393951027146553,25.1,2023
2011,"Child, family, and school social workers",0.3469618157765326,25.1,2023
2012,Healthcare social workers,0.34187569327655914,25.1,2023
2013,Mental health and substance abuse social workers,0.3437043403523851,25.1,2023
2014,"Social workers, all other",0.34494512251941245,25.1,2023
2015,Probation officers and correctional treatment specialists,0.35370300515528735,25.1,2023
2016,Social and human service assistants,0.34224752957858817,25.1,2023
2025,Other community and social service specialists,0.3434696922283736,25.1,2023
2040,Clergy,0.3233209259561342,25.1,2023
2050,"Directors, religious activities and education",0.3290678626097698,25.1,2023
2060,"Religious workers, all other",0.3249944488685369,25.1,2023
2100,Lawyers,0.36310434262153357,25.1,2023
2105,Judicial law clerks,0.39318468657972233,25.1,2023
2110,"Judges, magistrates, and other judicial workers",0.3890302718515075,25.1,2023
2145,Paralegals and legal assistants,0.3838060537179723,25.1,2023
2170,"Title examiners, abstractors, and searchers",0.3917493874342485,25.1,2023
2180,"Legal support workers, all other",0.3917493874342485,25.1,2023
2205,Postsecondary teachers,0.3441880457639005,25.1,2023
2300,Preschool and kindergarten teachers,0.3181400846047111,25.1,2023
2310,Elementary and middle school teachers,0.3296383504429143,25.1,2023
2320,Secondary school teachers,0.3421299326698795,25.1,2023
2330,Special education teachers,0.3343676608589511,25.1,2023
2350,Tutors,0.3456730206014761,25.1,2023
2360,Other teachers and instructors,0.3312401330156642,25.1,2023
2400,"Archivists, curators, and museum technicians",0.350380810790932,25.1,2023
2435,Librarians and media collections specialists,0.346441297258123,25.1,2023
2440,Library technicians,0.35829144875365077,25.1,2023
2545,Teaching assistants,0.34766423357664233,25.1,2023
2555,Other educational instruction and library workers,0.346940878195708,25.1,2023
2600,Artists and related workers,0.3639720904597584,25.1,2023
2631,Commercial and industrial designers,0.3876068512375606,25.1,2023
2632,Fashion designers,0.3405980843354656,25.1,2023
2633,Floral designers,0.3621295968159638,25.1,2023
2634,Graphic designers,0.3602670274852467,25.1,2023
2635,Interior designers,0.3570816706015084,25.1,2023
2636,Merchandise displayers and window trimmers,0.32461751794620347,25.1,2023
2640,Other designers,0.34955831762585743,25.1,2023
2700,Actors,0.31499003744381027,25.1,2023
2710,Producers and directors,0.35124844607620415,25.1,2023
2721,Athletes and sports competitors,0.33520109663378655,25.1,2023
2722,Coaches and scouts,0.32547072779385344,25.1,2023
2723,"Umpires, referees, and other sports officials",0.3218186577404796,25.1,2023
2740,Dancers and choreographers,0.30438540695710953,25.1,2023
2751,Music directors and composers,0.3503339642415804,25.1,2023
2752,Musicians and singers,0.33639225668162637,25.1,2023
2755,"Disc jockeys, except radio ",0.3323019892128121,25.1,2023
2770,"Entertainers and performers, sports and related workers, all other",0.3323019892128121,25.1,2023
2805,Broadcast announcers and radio disc jockeys,0.36403082524604075,25.1,2023
2810,"News analysts, reporters, and journalists",0.36743984922532164,25.1,2023
2825,Public relations specialists,0.34286086333745686,25.1,2023
2830,Editors,0.3680947331784665,25.1,2023
2840,Technical writers,0.3698045738045738,25.1,2023
2850,Writers and authors,0.37260423183829394,25.1,2023
2861,Interpreters and translators,0.35155734163698166,25.1,2023
2862,Court reporters and simultaneous captioners,0.3860644191942905,25.1,2023
2865,"Media and communication workers, all other",0.35824291929038365,25.1,2023
2905,"Broadcast, sound, and lighting technicians",0.35819496647417454,25.1,2023
2910,Photographers,0.3447658108190522,25.1,2023
2920,"Television, video, and film camera operators and editors",0.34409940140232836,25.1,2023
2970,"Media and communication equipment workers, all other",0.351336320798463,25.1,2023
3000,Chiropractors,0.34092287782585834,25.1,2023
3010,Dentists,0.3423566766821459,25.1,2023
3030,Dietitians and nutritionists,0.3421020054468928,25.1,2023
3040,Optometrists,0.3462536479026757,25.1,2023
3050,Pharmacists,0.34920947781891903,25.1,2023
3065,Emergency medicine physicians,0.35528649391621336,25.1,2023
3070,Radiologists,0.3588885877289825,25.1,2023
3090,Other physicians,0.3479139034726577,25.1,2023
3100,Surgeons,0.35949649014655877,25.1,2023
3110,Physician assistants,0.3448956059038461,25.1,2023
3120,Podiatrists,0.3560136861709039,25.1,2023
3140,Audiologists,0.33982899763507374,25.1,2023
3150,Occupational therapists,0.3305973086178804,25.1,2023
3160,Physical therapists,0.3439657450253728,25.1,2023
3200,Radiation therapists,0.34813926336138423,25.1,2023
3210,Recreational therapists,0.330123852463469,25.1,2023
3220,Respiratory therapists,0.3437260240489398,25.1,2023
3230,Speech-language pathologists,0.35417048579285054,25.1,2023
3235,Exercise physiologists,0.33110493659514906,25.1,2023
3245,"Therapists, all other",0.33157134384348974,25.1,2023
3250,Veterinarians,0.33988900425010643,25.1,2023
3255,Registered nurses,0.3348830919341981,25.1,2023
3256,Nurse anesthetists,0.3332677452728992,25.1,2023
3257,Nurse midwives,0.3340860804147681,25.1,2023
3258,Nurse practitioners,0.3356728573045754,25.1,2023
3261,Acupuncturists,0.33145046279466456,25.1,2023
3270,"Healthcare diagnosing or treating practitioners, all other",0.34844256170585175,25.1,2023
3300,Clinical laboratory technologists and technicians,0.35242298800620525,25.1,2023
3310,Dental hygienists,0.3428308823529412,25.1,2023
3321,Cardiovascular technologists and technicians,0.35214922719582487,25.1,2023
3322,Diagnostic medical sonographers,0.34258793168234697,25.1,2023
3323,Radiologic technologists and technicians,0.3472291491514314,25.1,2023
3324,Magnetic resonance imaging technologists,0.34527959256089674,25.1,2023
3330,Nuclear medicine technologists and medical dosimetrists,0.34676510935536353,25.1,2023
3401,Emergency medical technicians,0.33740142886342406,25.1,2023
3402,Paramedics,0.33740142886342406,25.1,2023
3421,Pharmacy technicians,0.3440786109690758,25.1,2023
3422,Psychiatric technicians,0.3365428463472789,25.1,2023
3423,Surgical technologists,0.31835426795857924,25.1,2023
3424,Veterinary technologists and technicians,0.32515838815567294,25.1,2023
3430,Dietetic technicians and ophthalmic medical technicians,0.3361562997474236,25.1,2023
3500,Licensed practical and licensed vocational nurses,0.3284590232273361,25.1,2023
3515,Medical records specialists,0.33740142886342406,25.1,2023
3520,"Opticians, dispensing",0.35791958003396784,25.1,2023
3545,Miscellaneous health technologists and technicians,0.34413000755539147,25.1,2023
3550,Other healthcare practitioners and technical occupations,0.33709681993759544,25.1,2023
3601,Home health aides,0.3355957371811698,25.1,2023
3602,Personal care aides,0.320745042992948,25.1,2023
3603,Nursing assistants,0.3268750557388745,25.1,2023
3605,Orderlies and psychiatric aides,0.32611575729385556,25.1,2023
3610,Occupational therapy assistants and aides,0.3400238398834833,25.1,2023
3620,Physical therapist assistants and aides,0.3273123460834789,25.1,2023
3630,Massage therapists,0.34739265722890056,25.1,2023
3640,Dental assistants,0.34306149292995725,25.1,2023
3645,Medical assistants,0.3365942395149065,25.1,2023
3646,Medical transcriptionists,0.3864406779661017,25.1,2023
3647,Pharmacy aides,0.327973066226135,25.1,2023
3648,Veterinary assistants and laboratory animal caretakers,0.33965176586811563,25.1,2023
3649,Phlebotomists,0.3404050900962726,25.1,2023
3655,Other healthcare support workers,0.34040086613582726,25.1,2023
3700,First-line supervisors of correctional officers,0.33499433748584373,25.1,2023
3710,First-line supervisors of police and detectives,0.3462239319700344,25.1,2023
3720,First-line supervisors of firefighting and prevention workers,0.32781753917034484,25.1,2023
3725,First-line supervisors of security workers,0.3384457249257299,25.1,2023
3735,"First-line supervisors of protective service workers, all other",0.3384457249257299,25.1,2023
3740,Firefighters,0.3266606474912937,25.1,2023
3750,Fire inspectors ,0.34440032259187936,25.1,2023
3801,Bailiffs,0.3303581801904007,25.1,2023
3802,Correctional officers and jailers,0.34056317732881025,25.1,2023
3820,Detectives and criminal investigators,0.36442722320054854,25.1,2023
3830,Fish and game wardens,0.356395356568222,25.1,2023
3840,Parking enforcement workers,0.3522689998192565,25.1,2023
3870,Police officers,0.35888825108487,25.1,2023
3900,Animal control workers,0.35571834438192856,25.1,2023
3910,Private detectives and investigators,0.38517343173431734,25.1,2023
3930,Security guards and gambling surveillance officers,0.34858536253288164,25.1,2023
3940,Crossing guards and flaggers,0.33601181629013077,25.1,2023
3945,Transportation security screeners,0.3211349978125887,25.1,2023
3946,School bus monitors,0.33143178806272194,25.1,2023
3960,Other protective service workers,0.33143178806272194,25.1,2023
4000,Chefs and head cooks,0.3224475669689209,25.1,2023
4010,First-line supervisors of food preparation and serving workers,0.3271906893464637,25.1,2023
4020,Cooks,0.32981691666349894,25.1,2023
4030,Food preparation workers,0.3182152506754728,25.1,2023
4040,Bartenders,0.31701244194628125,25.1,2023
4055,Fast food and counter workers,0.32006132503695967,25.1,2023
4110,Waiters and waitresses,0.3241143592424303,25.1,2023
4120,"Food servers, nonrestaurant",0.32732134061964957,25.1,2023
4130,Dining room and cafeteria attendants and bartender helpers,0.31766227131956193,25.1,2023
4140,Dishwashers,0.3088609127224307,25.1,2023
4150,"Hosts and hostesses, restaurant, lounge, and coffee shop",0.3220587832970079,25.1,2023
4160,"Food preparation and serving related workers, all other",0.316048472516852,25.1,2023
4200,First-line supervisors of housekeeping and janitorial workers,0.3227821845654879,25.1,2023
4210,"First-line supervisors of landscaping, lawn service, and groundskeeping workers",0.33478141135972456,25.1,2023
4220,Janitors and building cleaners,0.3182185117402546,25.1,2023
4230,Maids and housekeeping cleaners,0.3110971889300501,25.1,2023
4240,Pest control workers,0.34853723209446097,25.1,2023
4251,Landscaping and groundskeeping workers,0.31687826419260334,25.1,2023
4252,Tree trimmers and pruners,0.33314603282120747,25.1,2023
4255,Other grounds maintenance workers,0.31830997965313923,25.1,2023
4330,Supervisors of personal care and service workers,0.3381689968281133,25.1,2023
4340,Animal trainers,0.32356462910854344,25.1,2023
4350,Animal caretakers,0.3348210127604086,25.1,2023
4400,Gambling services workers,0.3155264088978151,25.1,2023
4420,"Ushers, lobby attendants, and ticket takers",0.3281074311415016,25.1,2023
4435,Other entertainment attendants and related workers,0.3315183805911837,25.1,2023
4461,"Embalmers, crematory operators and funeral attendants",0.34161203923937067,25.1,2023
4465,"Morticians, undertakers, and funeral arrangers",0.3442178801581721,25.1,2023
4500,Barbers,0.32078932931010834,25.1,2023
4510,"Hairdressers, hairstylists, and cosmetologists",0.3226112126977546,25.1,2023
4521,Manicurists and pedicurists,0.31459133296763575,25.1,2023
4522,Skincare specialists,0.3228071683355538,25.1,2023
4525,Other personal appearance workers,0.31700987222856597,25.1,2023
4530,"Baggage porters, bellhops, and concierges",0.33525084244361497,25.1,2023
4540,Tour and travel guides,0.343867154598159,25.1,2023
4600,Childcare workers,0.3096809438010793,25.1,2023
4621,Exercise trainers and group fitness instructors,0.3062839021947759,25.1,2023
4622,Recreation workers,0.3415549840391848,25.1,2023
4640,Residential advisors,0.333613153878174,25.1,2023
4655,"Personal care and service workers, all other",0.31853089768964254,25.1,2023
4700,First-Line supervisors of retail sales workers,0.3212353878053911,25.1,2023
4710,First-Line supervisors of non-retail sales workers,0.33562644755707516,25.1,2023
4720,Cashiers,0.32336431598707843,25.1,2023
4740,Counter and rental clerks,0.3512658227848101,25.1,2023
4750,Parts salespersons,0.34281584429861767,25.1,2023
4760,Retail salespersons,0.33440631450739094,25.1,2023
4800,Advertising sales agents,0.3594352434322464,25.1,2023
4810,Insurance sales agents,0.3701481973778472,25.1,2023
4820,"Securities, commodities, and financial services sales agents",0.3702421861544644,25.1,2023
4830,Travel agents,0.3664388327262309,25.1,2023
4840,"Sales representatives of services, except advertising, insurance, financial services, and travel",0.3689437814107363,25.1,2023
4850,"Sales representatives, wholesale and manufacturing",0.36642952019481057,25.1,2023
4900,"Models, demonstrators, and product promoters",0.31974674151023724,25.1,2023
4920,Real estate brokers and sales agents,0.35134345079424073,25.1,2023
4930,Sales engineers,0.3450026255907579,25.1,2023
4940,Telemarketers,0.35112336766972185,25.1,2023
4950,"Door-to-door sales workers, news and street vendors, and related workers",0.3236085126286249,25.1,2023
4965,"Sales and related workers, all other",0.3236085126286249,25.1,2023
5000,First-Line supervisors of office and administrative support workers,0.3463598615916955,25.1,2023
5010,"Switchboard operators, including answering service",0.35779451941385876,25.1,2023
5020,Telephone operators,0.3305776556871485,25.1,2023
5040,"Communications equipment operators, all other",0.3552093950458458,25.1,2023
5100,Bill and account collectors,0.3474525754759985,25.1,2023
5110,Billing and posting clerks,0.37507825542570955,25.1,2023
5120,"Bookkeeping, accounting, and auditing clerks",0.38507336492223143,25.1,2023
5130,Gambling cage workers,0.3587273938214048,25.1,2023
5140,Payroll and timekeeping clerks,0.39335225887352404,25.1,2023
5150,Procurement clerks,0.3752445976738867,25.1,2023
5160,Tellers,0.35466511579970256,25.1,2023
5165,"Financial clerks, all other",0.377103547587558,25.1,2023
5200,Brokerage clerks,0.3732214097350347,25.1,2023
5210,Correspondence clerks,0.36319791509411475,25.1,2023
5220,"Court, municipal, and license clerks",0.38503955268107914,25.1,2023
5230,"Credit authorizers, checkers, and clerks",0.3530699088145897,25.1,2023
5240,Customer service representatives,0.35158503750240405,25.1,2023
5250,"Eligibility interviewers, government programs",0.3771883681554419,25.1,2023
5260,File clerks,0.35841364294822303,25.1,2023
5300,"Hotel, motel, and resort desk clerks",0.34860984503190523,25.1,2023
5310,"Interviewers, except eligibility and loan",0.3678691187803303,25.1,2023
5320,"Library assistants, clerical",0.35595242927304455,25.1,2023
5330,Loan interviewers and clerks,0.3798663846967221,25.1,2023
5340,New accounts clerks,0.3464372232896165,25.1,2023
5350,Order clerks,0.35422286332491887,25.1,2023
5360,"Human resources assistants, except payroll and timekeeping",0.36309739956572973,25.1,2023
5400,Receptionists and information clerks,0.3679526430641956,25.1,2023
5410,Reservation and transportation ticket agents and travel clerks,0.35102445425435563,25.1,2023
5420,"Information and record clerks, all other",0.3661548732756418,25.1,2023
5500,Cargo and freight agents,0.36141590311998006,25.1,2023
5510,Couriers and messengers,0.37046360797501804,25.1,2023
5521,Public safety telecommunicators,0.3599316419087682,25.1,2023
5522,"Dispatchers, except police, fire, and ambulance",0.3491423524048325,25.1,2023
5530,"Meter readers, utilities",0.35618263579909115,25.1,2023
5540,Postal service clerks,0.34213253340605404,25.1,2023
5550,Postal service mail carriers,0.33551673944687044,25.1,2023
5560,"Postal service mail sorters, processors, and processing machine operators",0.3222533622085934,25.1,2023
5600,"Production, planning, and expediting clerks",0.3615162265142557,25.1,2023
5610,"Shipping, receiving, and inventory clerks",0.3394708738231752,25.1,2023
5630,"Weighers, measurers, checkers, and samplers, recordkeeping",0.34008610984122223,25.1,2023
5710,Executive secretaries and executive administrative assistants,0.3620091059980814,25.1,2023
5720,Legal secretaries and administrative assistants,0.3768654676652271,25.1,2023
5730,Medical secretaries and administrative assistants,0.3826263137900468,25.1,2023
5740,"Secretaries and administrative assistants, except legal, medical, and executive",0.37598577392917887,25.1,2023
5810,Data entry keyers,0.37683336910638915,25.1,2023
5820,Word processors and typists,0.36903116843236605,25.1,2023
5830,Desktop publishers,0.35594426326712125,25.1,2023
5840,Insurance claims and policy processing clerks,0.3793094167989881,25.1,2023
5850,"Mail clerks and mail machine operators, except postal service",0.3267430278884462,25.1,2023
5860,"Office clerks, general",0.37675937892817307,25.1,2023
5900,"Office machine operators, except computer",0.34564100875749,25.1,2023
5910,Proofreaders and copy markers,0.3992039515755585,25.1,2023
5920,Statistical assistants,0.36651617570028194,25.1,2023
5940,"Office and administrative support workers, all other",0.36651617570028194,25.1,2023
6005,"First-line supervisors of farming, fishing, and forestry workers",0.34063528391604414,25.1,2023
6010,Agricultural inspectors,0.34881013399721755,25.1,2023
6020,Animal breeders,0.34591426056789343,25.1,2023
6040,"Graders and sorters, agricultural products",0.316880502719115,25.1,2023
6050,Miscellaneous agricultural workers,0.3140524974983065,25.1,2023
6115,Fishing and hunting workers,0.3399135459475772,25.1,2023
6120,Forest and conservation workers,0.34562757567719693,25.1,2023
6130,Logging workers,0.32658355297279423,25.1,2023
6200,First-line supervisors of construction trades and extraction workers,0.33650053243050937,25.1,2023
6210,Boilermakers,0.33330381169738055,25.1,2023
6220,"Brickmasons, blockmasons, and stonemasons",0.3278139843444159,25.1,2023
6230,Carpenters,0.32748503910606375,25.1,2023
6240,"Carpet, floor, and tile installers and finishers",0.33254365020289667,25.1,2023
6250,"Cement masons, concrete finishers, and terrazzo workers",0.33151053392701846,25.1,2023
6260,Construction laborers,0.3335859251449657,25.1,2023
6305,Construction equipment operators,0.34679500887095316,25.1,2023
6330,"Drywall installers, ceiling tile installers, and tapers",0.3233008148143418,25.1,2023
6355,Electricians,0.3392157856258731,25.1,2023
6360,Glaziers,0.3449810006333122,25.1,2023
6400,Insulation workers,0.31863265786715667,25.1,2023
6410,Painters and paperhangers,0.32731335815544627,25.1,2023
6441,Pipelayers,0.3273634300352801,25.1,2023
6442,"Plumbers, pipefitters, and steamfitters",0.33415811451609584,25.1,2023
6460,Plasterers and stucco masons,0.3327181928427776,25.1,2023
6500,Reinforcing iron and rebar workers,0.31222778702295545,25.1,2023
6515,Roofers,0.31831081367275194,25.1,2023
6520,Sheet metal workers,0.33625582575792534,25.1,2023
6530,Structural iron and steel workers,0.32407153126665916,25.1,2023
6540,Solar photovoltaic installers,0.3256429573619568,25.1,2023
6600,"Helpers, construction trades",0.3216914897327439,25.1,2023
6660,Construction and building inspectors,0.35840928547043693,25.1,2023
6700,Elevator and escalator installers and repairers,0.3279340037333654,25.1,2023
6710,Fence erectors,0.32276435277820525,25.1,2023
6720,Hazardous materials removal workers,0.33215434083601286,25.1,2023
6730,Highway maintenance workers,0.3319281524926686,25.1,2023
6740,Rail-track laying and maintenance equipment operators,0.33761189215343673,25.1,2023
6750,Septic tank servicers and sewer pipe cleaners,0.3432277074678775,25.1,2023
6765,Miscellaneous construction and related workers,0.3231162365913771,25.1,2023
6800,"Derrick, rotary drill, and service unit operators, oil and gas  ",0.31215583652780055,25.1,2023
6821,"Excavating and loading machine and dragline operators, surface mining",0.33089992036103,25.1,2023
6825,"Earth drillers, except oil and gas",0.3336668154140696,25.1,2023
6835,"Explosives workers, ordnance handling experts, and blasters",0.34854467658012206,25.1,2023
6850,Underground mining machine operators,0.3261734115861287,25.1,2023
6920,"Roustabouts, oil and gas",0.3229439888442512,25.1,2023
6950,Other extraction workers,0.3225917420442554,25.1,2023
7000,"First-line supervisors of mechanics, installers, and repairers",0.3330985464557853,25.1,2023
7010,"Computer, automated teller, and office machine repairers",0.3584285248041776,25.1,2023
7020,Radio and telecommunications equipment installers and repairers,0.3489035310542885,25.1,2023
7030,Avionics technicians,0.3473767334894224,25.1,2023
7040,"Electric motor, power tool, and related repairers",0.33666362489599827,25.1,2023
7050,"Electrical and electronics installers and repairers, transportation equipment",0.34714732997042963,25.1,2023
7100,"Electrical and electronics repairers, industrial and utility ",0.34380389842601755,25.1,2023
7110,"Electronic equipment installers and repairers, motor vehicles",0.3393315672870412,25.1,2023
7120,Audiovisual equipment installers and repairers ,0.34187587689184756,25.1,2023
7130,Security and fire alarm systems installers,0.3404235463029433,25.1,2023
7140,Aircraft mechanics and service technicians,0.34929660023446657,25.1,2023
7150,Automotive body and related repairers,0.34936161449752884,25.1,2023
7160,Automotive glass installers and repairers,0.33724136035978275,25.1,2023
7200,Automotive service technicians and mechanics,0.33875215950607496,25.1,2023
7210,Bus and truck mechanics and diesel engine specialists,0.3398567627791896,25.1,2023
7220,Heavy vehicle and mobile equipment service technicians and mechanics,0.34362263556148737,25.1,2023
7240,Small engine mechanics,0.3442386656829239,25.1,2023
7260,"Miscellaneous vehicle and mobile equipment mechanics, installers, and repairers",0.33769196248502686,25.1,2023
7300,Control and valve installers and repairers,0.3396739055097928,25.1,2023
7315,"Heating, air conditioning, and refrigeration mechanics and installers",0.33658610769640207,25.1,2023
7320,Home appliance repairers,0.3421786152302375,25.1,2023
7330,Industrial and refractory machinery mechanics,0.33879409639346514,25.1,2023
7340,"Maintenance and repair workers, general",0.319919762210275,25.1,2023
7350,"Maintenance workers, machinery",0.3359941660328239,25.1,2023
7360,Millwrights,0.32226708440937035,25.1,2023
