census_code,occupation_title,high_pd,any_pd,dwc,difficult,onet_version,oews_year,offshorability
10,Chief executives,0.0,0.0,0.0,0.0,14.0,2003,0.46866226
20,General and operations managers,0.0,0.0,0.0,0.0,14.0,2003,-0.14223063
30,Legislators,0.0,0.0,0.0,0.0,14.0,2003,0.46866226
40,Advertising and promotions managers,0.0,0.0,0.0,0.0,14.0,2003,0.32495964
50,Marketing and sales managers,0.0,0.0,0.0,0.0,14.0,2003,0.32495964
60,Public relations managers,0.0,0.0,0.0,0.0,14.0,2003,0.32495964
100,Administrative services managers,0.0,0.0,0.0,0.0,14.0,2003,-0.14223063
110,Computer and information systems managers,0.0,0.0,0.0,0.0,14.0,2003,-0.14223063
120,Financial managers,0.0,0.0,0.0,0.0,14.0,2003,0.47275448
130,Human resources managers,0.0,0.0,0.0,0.0,14.0,2003,1.1813816
140,Industrial production managers,0.0,0.0,1.0,1.0,14.0,2003,-0.14223063
150,Purchasing managers,0.0,0.0,0.0,0.0,14.0,2003,0.9856056
160,"Transportation, storage, and distribution managers",0.0,0.0,0.0,0.0,14.0,2003,0.71980846
200,"Farm, ranch, and other agricultural managers",0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,14.0,2003,-1.1741353
210,Farmers and ranchers,0.0,0.0,1.0,1.0,14.0,2003,-0.1618563
220,Construction managers,0.0,0.0,1.0,1.0,14.0,2003,-0.14223063
230,Education administrators,0.0,0.0,0.0,0.0,14.0,2003,-1.1653323
300,Engineering managers,0.0,0.0,0.0,0.0,14.0,2003,-0.14223063
310,Food service managers,0.0,1.0,0.0,1.0,14.0,2003,-0.14223063
320,Funeral directors,0.0,0.0,1.0,1.0,14.0,2003,-2.209604
330,Gaming managers,0.0,0.0,0.0,0.0,14.0,2003,-0.14223063
340,Lodging managers,0.0,0.0,0.0,0.0,14.0,2003,-0.14223063
350,Medical and health services managers,0.0,0.0,0.0,0.0,14.0,2003,-2.188437
360,Natural sciences managers,0.0,0.0,0.0,0.0,14.0,2003,-0.14223063
400,Postmasters and mail superintendents,0.0,0.0,0.0,0.0,14.0,2003,-0.14223063
